caption,sentence,object_a,object_b,predicted,gold
2-4 pos 500 full sentence,"What Nokia Siemens failed to say, which is well known in India, is that it is socially unacceptable to complain about your superior.",Nokia,Siemens,ARG,NONE
2-4 pos 500 full sentence,"Now that just might be why Toyota has a better market position than GM, Ford, and Chrysler.",Toyota,Chrysler,NONE,ARG
2-4 pos 500 full sentence,As answers I am looking for cases where actually Bash is way better than Perl or Python to develop admin scripts.,Python,Bash,NONE,ARG
2-4 pos 500 full sentence,"Ford surpassed Toyota in overall reliability years ago, and the Fusion has outranked the poorly built Camry in reliability by two full levels for the past three years.",Ford,Toyota,NONE,ARG
2-4 pos 500 full sentence,There is nothing simple or readable about Python that can not be expressed better in JavaScript or Ruby for example..,Python,JavaScript,NONE,ARG
2-4 pos 500 full sentence,Plus the quality is usually better for the mp3's through itunes vs youtube videos.,youtube,itunes,ARG,NONE
2-4 pos 500 full sentence,Perl is a more powerful tool than PHP but that doesn't mean it's the better tool.,PHP,Perl,NONE,ARG
2-4 pos 500 full sentence,the Direct3D 10/11 APIs are vastly better than OpenGL and can be supported with orders of magnitude less code and development time,OpenGL,Direct3D,NONE,ARG
2-4 pos 500 full sentence,"I want to know somethink like this: Zend is better with API, CodeIgniter is faster, Cake is similar to Ruby, with more details which PHP application can you build more scalable, faster..., with this frameworks.",Ruby,PHP,ARG,NONE
2-4 pos 500 full sentence,AMD's OpenCL is easier to program for than CUDA as well.,CUDA,OpenCL,NONE,ARG
2-4 pos 500 full sentence,A programmer who focuses on front-end JavaScript will produce far better code than anything a Python programmer with coffeescript can produce.,Python,JavaScript,NONE,ARG
2-4 pos 500 full sentence,The emphasis is surprisingly different: Scala is very much about better component oriented programming for the Java platform.,Java,Scala,ARG,NONE
2-4 pos 500 full sentence,It's much faster to write an application in Perl than in C or Java.,Java,Perl,NONE,ARG
2-4 pos 500 full sentence,Obviously the prize money clause can be better applied to tennis than football.,football,tennis,NONE,ARG
2-4 pos 500 full sentence,"It's gotten better with youtube, but Kreva's itunes page is bare except for his collaboration with Miyavi.",youtube,itunes,NONE,ARG
2-4 pos 500 full sentence,Nissan seems to be in slightly better shape than either Toyota or Honda.,Toyota,Nissan,NONE,ARG
2-4 pos 500 full sentence,"I like the Sigma (Nex) 30mm even better then the Nikon, and I do want a faster, wider lens then the 50mm for this trip.",Sigma,Nikon,NONE,ARG
2-4 pos 500 full sentence,IMO espn did a much better job with the broadcast of the nationwide race than fox.,fox,espn,NONE,ARG
2-4 pos 500 full sentence,"In fact, the Toshiba is superior to the Samsung in all aspects except for the black level and the on-board audio.",Samsung,Toshiba,NONE,ARG
2-4 pos 500 full sentence,Motorola was king before Nokia came in.,Nokia,Motorola,NONE,ARG
2-4 pos 500 full sentence,The Ginsu Home Surgical knife Set ™ will cut through it faster than Plaxico Burress goes through an ammo clip with his 9mm pistol.,knife,pistol,NONE,ARG
2-4 pos 500 full sentence,"The experience of floating around the menus themselves was more or less decent-Google has a simple platform to give manufacturers like Sony, and getting from, say, Search to Applications, was easy enough.",Google,Sony,ARG,NONE
2-4 pos 500 full sentence,"There is google Chrome for Ubuntu, and Rythmbox is a much better alternative to itunes, imho.",google,itunes,NONE,ARG
2-4 pos 500 full sentence,"Connectivity is decent with two USB 3.0 ports, an RJ-45 Ethernet port, and a mini HDMI port.",USB,Ethernet,ARG,NONE
2-4 pos 500 full sentence,"A lot of device manufacturers -- Cisco , some Tivo competitors, defense contractors -- use PostgreSQL because of its reliability, which is as good or better than any SQL-DBMS, including Oracle.",Oracle,PostgreSQL,NONE,ARG
2-4 pos 500 full sentence,"Secondly is the fact that the HD4870X2 holds up better going from Windows XP to Windows Vista, and runs the game faster than the GTX 280 when ""Very High"" detail is used.",Windows XP,Windows Vista,ARG,NONE
2-4 pos 500 full sentence,"If you're talking about disc space issues, there are ds RPGs that are better than most ps3 RPGs.",ds,ps3,NONE,ARG
2-4 pos 500 full sentence,"Nissan/Infiniti have been the Houdini of the motor industry, not very long ago it did look as though they might go under because of their horrendous debts but with Renault on board and some truly exciting new products the future looks a great deal better.",Nissan,Renault,NONE,ARG
2-4 pos 500 full sentence,Five Reasons Google is Cooler than Apple,Apple,Google,NONE,ARG
2-4 pos 500 full sentence,"I don't know if it'll be fully functioning by the oregon game, but I'd wager that it'll look better than it ever did at michigan.",michigan,oregon,NONE,ARG
2-4 pos 500 full sentence,"Leica lens (better than Nikon) great range, Small EVF yes, but at least it's usable.",Nikon,Leica,NONE,ARG
2-4 pos 500 full sentence,"The better young male athletes in the US, said McEnroe, prefer to play football and basketball over tennis.",football,tennis,NONE,ARG
2-4 pos 500 full sentence,frankly nixon was a better President than Ronald reagan.,reagan,nixon,NONE,ARG
2-4 pos 500 full sentence,"Chain of Memories was great on the GBA, but here on the ps2/ps3 its in 3D and that makes it easier and harder at the same time.",ps3,ps2,ARG,NONE
2-4 pos 500 full sentence,"Now whether or not hockey hits are harder than football, who knows.",football,hockey,ARG,NONE
2-4 pos 500 full sentence,"While nixon came across better on radio, kennedy appeared the winner to television viewers.",kennedy,nixon,ARG,NONE
2-4 pos 500 full sentence,"For a complicated query, MySQL is faster, but for my current projects, SQLite ""wins"" due to admin simplicity (none required!).",MySQL,SQLite,NONE,ARG
2-4 pos 500 full sentence,"If you've been wondering why your Toshiba SSD benchmarks slower than someone else's Samsung, check to see what sort of data the benchmark tool is writing to the drive.",Samsung,Toshiba,NONE,ARG
2-4 pos 500 full sentence,Toyota or Honda will depreciate slower than a Nissan.,Toyota,Nissan,NONE,ARG
2-4 pos 500 full sentence,"Seriously, if the jeep doesn't win it's because the Subby Outback is a WAY better suv",suv,jeep,NONE,ARG
2-4 pos 500 full sentence,stone is harder than metal.,metal,stone,ARG,NONE
2-4 pos 500 full sentence,"Under these refining conditions, pennsylvania crude oil made better engine oil than Texas crude or california crude.",california,pennsylvania,NONE,ARG
2-4 pos 500 full sentence,for those who care about such things... i returned my Nikon 4500 10 days ago on 12th day of free 10-day trial and i traded down to a panasonic lumix LC40 with Leica lens because it had a faster shutter response and looked pretty bad ass.,Nikon,Leica,NONE,ARG
2-4 pos 500 full sentence,It is also available for free download ( click here ) Find them @ None The Wiser - facebook : Twitter : youtube,facebook,youtube,ARG,NONE
2-4 pos 500 full sentence,"Specifically, BMW quality is probably better than you think, and Honda quality is worse than you think.",Honda,BMW,NONE,ARG
2-4 pos 500 full sentence,"hockey has become a sport of wimps, even faster than football.",football,hockey,NONE,ARG
2-4 pos 500 full sentence,Exactly like Windows XP and 7 and nothing like Windows 8. but with better performance,Windows XP,Windows 8,NONE,ARG
2-4 pos 500 full sentence,I haven't really used my truck anymore since I have a motorcycle (saving gas while getting there faster).,truck,motorcycle,NONE,ARG
2-4 pos 500 full sentence,"As far as buy back concern, I believe Amazon is offering better deals then even the Microsoft croperate trade in program, especially for win8 tablets and etc.",Microsoft,Amazon,NONE,ARG
2-4 pos 500 full sentence,"Motorola's menu design seems better than Samsung to me, but Nokia still rules the roost in interface design.",Nokia,Samsung,NONE,ARG
2-4 pos 500 full sentence,"Yes Wolf, the third movie is in a plastic slip case not the nicer cardboard slipcase.",plastic,cardboard,NONE,ARG
2-4 pos 500 full sentence,"Scheme, OCaml, Haskell, and Lisp are all an order of magnitude faster than Python.",Python,Lisp,NONE,ARG
2-4 pos 500 full sentence,Java apps on Mac are slower and bulkier than their native Objective-C counterparts.,Java,Objective-C,NONE,ARG
2-4 pos 500 full sentence,Of course a Ford V8 is a bunch different that a Toyota I6 so the Hooker could be worse.,Ford,Toyota,ARG,NONE
2-4 pos 500 full sentence,What's worse than an Apple lover embracing Microsoft?,Microsoft,Apple,ARG,NONE
2-4 pos 500 full sentence,So I'm more familiar with C# Java languages but I don't mind C C++ and I'm decent with online languages like JavaScript/JQuery PHP etc.,PHP,JavaScript,ARG,NONE
2-4 pos 500 full sentence,"More challenging yet, the van's designers had only shaped the engine box for a four-cylinder engine, meaning Toyota could not fit the Previa with a V-6 engine to compete with the faster and more powerful Chrysler minivans--or those from Ford and General Motors as well.",Toyota,Chrysler,NONE,ARG
2-4 pos 500 full sentence,"For that testing we used Windows XP, as it's proven a faster platform than Windows Vista.",Windows XP,Windows Vista,NONE,ARG
2-4 pos 500 full sentence,"Mediocre TN panels are usually the best we get on laptops (i.e., anything Apple, or some of the higher resolution upgrade options on Dell, etc).",Apple,Dell,NONE,ARG
2-4 pos 500 full sentence,I get e-mails on my phone faster than when I'm sitting at my laptop.,phone,laptop,NONE,ARG
2-4 pos 500 full sentence,"I think softball is faster (than baseball) and that makes it stand out,"" Coach Tarr said.",baseball,softball,NONE,ARG
2-4 pos 500 full sentence,N.F.B. has better luck with Apple than Microsoft.,Microsoft,Apple,NONE,ARG
2-4 pos 500 full sentence,Some of us remember when the Blackhawks had a better golf team than hockey team.,golf,hockey,NONE,ARG
2-4 pos 500 full sentence,"Imagine how hard it will be for Intel to make the case that its chips are somehow worth the price tag when IBM, HP, Dell, and Sun are all selling faster, cheaper, more capable chips.",IBM,Intel,NONE,ARG
2-4 pos 500 full sentence,"I used to use Perl or white my own CGI's in C, but PHP is so, much easier than either.",PHP,Perl,NONE,ARG
2-4 pos 500 full sentence,"Again, facebook is growing faster than Apple and google.",google,facebook,NONE,ARG
2-4 pos 500 full sentence,"Compare NV with CUDA checked vs. AMD with whatever is faster (OpenCL on, opengl whatever is best for AMD).",CUDA,OpenCL,ARG,NONE
2-4 pos 500 full sentence,"I'd be very happy with: 1) XHTLHTTP/Ajax capabilities inside the browser and available to any language, and solid 2) Continued improvement of the browser, real improvement not tinkering with the paint job 3) More thorough and dead easy interop, Python, Java, C#, VB.NET, JavaScript (aka C--), Monad...",Python,JavaScript,ARG,NONE
2-4 pos 500 full sentence,And I think Microsoft will have more money to make better games than Sony.,Microsoft,Sony,NONE,ARG
2-4 pos 500 full sentence,"Reviewed by: Lianne Reitter , send e-mail Published by: Stardock Corporation, go to the web site Requires: Works best with Windows XP, but also works with Windows 98, ME and 2000; Pentium III or faster CPU, 128MB RAM MSRP: $49.95",Windows XP,Windows 98,NONE,ARG
2-4 pos 500 full sentence,"Apple does far better, scoring 60 out of 100, but it still places last in the electronics sector, behind leaders Siemens, HP, IBM, Nokia and Sony.",Apple,Sony,NONE,ARG
2-4 pos 500 full sentence,"Meanwhile, developers working on wii assert that load times are incredibly quick - much faster than gamecube.",wii,gamecube,NONE,ARG
2-4 pos 500 full sentence,I have tried using Perl (slow) and AWK (faster but still slow) - does anyone have any suggestions or pointers toward alternative approaches?,Perl,AWK,NONE,ARG
2-4 pos 500 full sentence,"Windows XP needed two service packs, but Windows 98 was even worse, needing a second edition to plug the holes.",Windows XP,Windows 98,NONE,ARG
2-4 pos 500 full sentence,"OpenGL also exposes a lot more functionality than Direct3D, and when hardware vendors add new features to their GPUs, they can make it available to the end-user much faster by simply adding a new extension to their driver.",OpenGL,Direct3D,NONE,ARG
