_unit_id,_created_at,_updated_at,a,also_acceptable,b,expected_label,id,marker,raw_text,text_html,text_readable,label_gold,label_gold_reason
1532714427,1/5/2018 16:45:23,1/5/2018 17:18:42,Samsung,"",Toshiba,N,T3140950795,TRUE,"We are pleased that the fourth quarter of 2012 was a solid quarter where we exceeded expectations and delivered underlying profitability in Devices and Services and record underlying profitability in Nokia Siemens Networks, chief executive Stephen Elop said in a statement.","When they leave out the name brand of a TV but say it's a famous brand, it always is a better quality brand, like <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Toshiba:[OBJECT_B]</span> , Panasonic, or L-G.","When they leave out the name brand of a TV but say it's a famous brand, it always is a better quality brand, like *Samsung*, §Toshiba$ , Panasonic, or L-G.",,
1532714428,1/5/2018 16:45:23,1/5/2018 17:19:02,Gigabyte,"",Asus,N,C384373757,FALSE,"When they leave out the name brand of a TV but say it's a famous brand, it always is a better quality brand, like Samsung, Toshiba , Panasonic, or L-G.","(<span style=""color: #9A14B2; font-weight: bold"">Asus:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Gigabyte:[OBJECT_B]</span> bios suck)",(*Asus* and §Gigabyte$ bios suck),,
1532714429,1/5/2018 16:45:23,1/5/2018 17:17:38,Apple,"",Google,N,B326201305,TRUE,(asus and gigabyte bios suck),"<span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> had better watch out for <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span>.",*Apple* had better watch out for §Google$.,,
1532714430,1/5/2018 16:45:23,1/5/2018 17:13:22,Ferrari,"",Renault,N,A150239212,FALSE,Apple had better watch out for Google.,"Adrian Sutil Sauber-<span style=""color: #9A14B2; font-weight: bold"">Ferrari:[OBJECT_A]</span> 14. Kamui Kobayashi Caterham-<span style=""color: #6CB219; font-weight: bold"">Renault:[OBJECT_B]</span> 15.",Adrian Sutil Sauber-*Ferrari* 14. Kamui Kobayashi Caterham-§Renault$ 15.,,
1532714431,1/5/2018 16:45:23,1/6/2018 18:37:56,Sony,"",Intel,N,D455085025,TRUE,Adrian Sutil Sauber-Ferrari 14. Kamui Kobayashi Caterham-Renault 15.,"Case: Cooler Master Elite 430 Power Supply: Corsair 650w Motherboard: Gigabyte Z68 RAM: G. Skill Ripjaws X Series 2 x 4gb CPU: <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> i5 2500k @ 3.3ghz/3.7 turbo GPU: EVGA GTX 570 HDD: Western Digital Caviar Blue 500gb Cooling: Xigmatek Gaia fan and heat sink. 2 120mm fans Optical Drive: <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> Optiarc DVD Burner",Case: Cooler Master Elite 430 Power Supply: Corsair 650w Motherboard: Gigabyte Z68 RAM: G. Skill Ripjaws X Series 2 x 4gb CPU: *Intel* i5 2500k @ 3.3ghz/3.7 turbo GPU: EVGA GTX 570 HDD: Western Digital Caviar Blue 500gb Cooling: Xigmatek Gaia fan and heat sink. 2 120mm fans Optical Drive: §Sony$ Optiarc DVD Burner,,
1532714432,1/5/2018 16:45:23,1/5/2018 17:23:34,Microsoft,"",Intel,N,N2122048837,TRUE,Case: Cooler Master Elite 430 Power Supply: Corsair 650w Motherboard: Gigabyte Z68 RAM: G. Skill Ripjaws X Series 2 x 4gb CPU: Intel i5 2500k @ 3.3ghz/3.7 turbo GPU: EVGA GTX 570 HDD: Western Digital Caviar Blue 500gb Cooling: Xigmatek Gaia fan and heat sink. 2 120mm fans Optical Drive: Sony Optiarc DVD Burner,"Run off to <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> for a big marketing budget incentive and everything will be better.",Run off to *Microsoft* and §Intel$ for a big marketing budget incentive and everything will be better.,,
1532714433,1/5/2018 16:45:23,1/5/2018 17:15:52,Ford,"",Honda,N,R2817348587,TRUE,Run off to Microsoft and Intel for a big marketing budget incentive and everything will be better.,"This company showcases its inventory of <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span>, Chevy, Dodge, Jeep, <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span>, Hyundai and other automakers to introduce auto parts buyers to better pricing.","This company showcases its inventory of *Ford*, Chevy, Dodge, Jeep, §Honda$, Hyundai and other automakers to introduce auto parts buyers to better pricing.",,
1532714434,1/5/2018 16:45:23,1/5/2018 17:30:54,Ford,"",Toyota,N,N2213354292,TRUE,"This company showcases its inventory of Ford, Chevy, Dodge, Jeep, Honda, Hyundai and other automakers to introduce auto parts buyers to better pricing.","Since the examples proffered were <span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span>, they would have been a much better choice for providing reference.","Since the examples proffered were *Toyota* and §Ford$, they would have been a much better choice for providing reference.",,
1532714435,1/5/2018 16:45:23,1/5/2018 17:24:16,Nvidia,"",MSI,N,B232327729,TRUE,"Since the examples proffered were Toyota and Ford, they would have been a much better choice for providing reference.","__________________ AMD AM3 720 X3 BE, 3 GHz (200x15) Thermaltake Blue Orb II CPU cooler <span style=""color: #9A14B2; font-weight: bold"">MSI:[OBJECT_A]</span> DKA790GX Socket AM2+ Mobo 4 GB (2x2GB) OCZ DDR 1066 CL5 eVGA <span style=""color: #6CB219; font-weight: bold"">Nvidia:[OBJECT_B]</span> 8800 GTS 320mb SuperClocked 2 x Viewsonic VX922 19"" monitors (twinview) 2 x 30GB OCZ vertex turbo SSD in RAID 0, 1 x 500 GB Seagate 7200.11","__________________ AMD AM3 720 X3 BE, 3 GHz (200x15) Thermaltake Blue Orb II CPU cooler *MSI* DKA790GX Socket AM2+ Mobo 4 GB (2x2GB) OCZ DDR 1066 CL5 eVGA §Nvidia$ 8800 GTS 320mb SuperClocked 2 x Viewsonic VX922 19"" monitors (twinview) 2 x 30GB OCZ vertex turbo SSD in RAID 0, 1 x 500 GB Seagate 7200.11",,
1532714436,1/5/2018 16:45:23,1/5/2018 17:15:02,Gigabyte,"",Asus,N,L1857343650,FALSE,"__________________ AMD AM3 720 X3 BE, 3 GHz (200x15) Thermaltake Blue Orb II CPU cooler MSI DKA790GX Socket AM2+ Mobo 4 GB (2x2GB) OCZ DDR 1066 CL5 eVGA nVidia 8800 GTS 320mb SuperClocked 2 x Viewsonic VX922 19"" monitors (twinview) 2 x 30GB OCZ vertex turbo SSD in RAID 0, 1 x 500 GB Seagate 7200.11","NVIDIA GeForce GTX 550 Ti Roundup: <span style=""color: #9A14B2; font-weight: bold"">Asus:[OBJECT_A]</span>, EVGA, <span style=""color: #6CB219; font-weight: bold"">Gigabyte:[OBJECT_B]</span> & MSI","NVIDIA GeForce GTX 550 Ti Roundup: *Asus*, EVGA, §Gigabyte$ & MSI",,
1532714437,1/5/2018 16:45:23,1/5/2018 17:23:34,IBM,"",Dell,N,J1458666044,TRUE,"NVIDIA GeForce GTX 550 Ti Roundup: ASUS, EVGA, Gigabyte & MSI","It's not just SUSE saying that, but partners like HP, <span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> and Red Hat are all pitching in to make OpenStack a solid cloud computing offering.","It's not just SUSE saying that, but partners like HP, *Dell*, §IBM$ and Red Hat are all pitching in to make OpenStack a solid cloud computing offering.",,
1532714438,1/5/2018 16:45:23,1/5/2018 17:18:42,Nvidia,"",MSI,N,H1219300729,TRUE,"It's not just SUSE saying that, but partners like HP, Dell, IBM and Red Hat are all pitching in to make OpenStack a solid cloud computing offering.","I'm thinking that an AMD 64 Dual Core, 2 gig Ram, <span style=""color: #9A14B2; font-weight: bold"">Nvidia:[OBJECT_A]</span> and one of the better <span style=""color: #6CB219; font-weight: bold"">MSI:[OBJECT_B]</span> mainboards should do the job.","I'm thinking that an AMD 64 Dual Core, 2 gig Ram, *Nvidia* and one of the better §MSI$ mainboards should do the job.",,
1532714439,1/5/2018 16:45:23,1/5/2018 17:13:07,Intel,"",Hewlett-Packard,N,G992077698,FALSE,"I'm thinking that an AMD 64 Dual Core, 2 gig Ram, NVIDIA and one of the better MSI mainboards should do the job.","HP (<span style=""color: #9A14B2; font-weight: bold"">Hewlett-Packard:[OBJECT_A]</span>) VA810UT Small Form Factor Workstation - 1 X <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> Core I3 I3-2120...",HP (*Hewlett-Packard*) VA810UT Small Form Factor Workstation - 1 X §Intel$ Core I3 I3-2120...,,
1532714440,1/5/2018 16:45:23,1/5/2018 17:14:11,Apple,"",Intel,N,E592991935,TRUE,HP (Hewlett-Packard) VA810UT Small Form Factor Workstation - 1 X Intel Core I3 I3-2120...,"does it really matter if <span style=color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span>, AMD, or <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> is the slightly faster computer?""","does it really matter if *Intel*, AMD, or §Apple$ is the slightly faster computer?",,
1532714441,1/5/2018 16:45:23,1/5/2018 17:17:19,Microsoft,"",Intel,N,K1713539387,TRUE,"does it really matter if Intel, AMD, or Apple is the slightly faster computer?","<span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span>, and distract the DOJ from worse dangers such as <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span>.","*Microsoft*, and distract the DOJ from worse dangers such as §Intel$.",,
1532714442,1/5/2018 16:45:23,1/5/2018 17:10:36,Nikon,"",Leica,N,L1805190071,TRUE,"Microsoft, and distract the DOJ from worse dangers such as Intel.","<span style=""color: #9A14B2; font-weight: bold"">Nikon:[OBJECT_A]</span> D800E + Zeiss ZF.2 100mm ƒ/2 Makro-Planar or the <span style=""color: #6CB219; font-weight: bold"">Leica:[OBJECT_B]</span> 100mm ƒ/2.8 APO-Macro-Elmarit-R (the Zeiss has a flatter field, so it might be a better choice).","*Nikon* D800E + Zeiss ZF.2 100mm ƒ/2 Makro-Planar or the §Leica$ 100mm ƒ/2.8 APO-Macro-Elmarit-R (the Zeiss has a flatter field, so it might be a better choice).",,
1532714443,1/5/2018 16:45:23,1/5/2018 17:10:23,Ford,"",Chrysler,N,F816241672,FALSE,"Nikon D800E + Zeiss ZF.2 100mm ƒ/2 Makro-Planar or the Leica 100mm ƒ/2.8 APO-Macro-Elmarit-R (the Zeiss has a flatter field, so it might be a better choice).","GM and <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Chrysler:[OBJECT_B]</span> are totally different.",GM and *Ford*/§Chrysler$ are totally different.,,
1532714444,1/5/2018 16:45:23,1/5/2018 17:47:17,Ferrari,"",BMW,N,J1540409956,FALSE,GM and Ford/Chrysler are totally different.,"Jaguar (12), <span style=""color: #9A14B2; font-weight: bold"">Ferrari:[OBJECT_A]</span> (5), MG (3), <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span> (3), Bristol (2)","Jaguar (12), *Ferrari* (5), MG (3), §BMW$ (3), Bristol (2)",,
1532714445,1/5/2018 16:45:23,1/5/2018 17:11:46,Advil,"",Motrin,N,G1025944137,FALSE,"Jaguar (12), Ferrari (5), MG (3), BMW (3), Bristol (2)","... ibuprofen (<span style=""color: #9A14B2; font-weight: bold"">Advil:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Motrin:[OBJECT_B]</span>, others), plus naproxen (Aleve).","... ibuprofen (*Advil*, §Motrin$, others), plus naproxen (Aleve).",,
1532714446,1/5/2018 16:45:23,1/5/2018 17:18:06,IBM,"",Intel,N,I1409052127,TRUE,"... ibuprofen (Advil, Motrin, others), plus naproxen (Aleve).","It is like some academic at <span style=""color: #9A14B2; font-weight: bold"">IBM:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> announcing they have 10x faster memory in the lab; how many of those get to production ?",It is like some academic at *IBM* or §Intel$ announcing they have 10x faster memory in the lab; how many of those get to production ?,,
1532714447,1/5/2018 16:45:23,1/6/2018 18:37:56,Cadillac,"",Buick,N,K1585084216,TRUE,It is like some academic at IBM or intel announcing they have 10x faster memory in the lab; how many of those get to production ?,"Kevin Eagleburger/Superior <span style=""color: #9A14B2; font-weight: bold"">Buick:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">Cadillac:[OBJECT_B]</span> and DeWayne Black/Hendrick Motorsports 37:52",Kevin Eagleburger/Superior *Buick* §Cadillac$ and DeWayne Black/Hendrick Motorsports 37:52,,
1532714448,1/5/2018 16:45:23,1/5/2018 17:14:21,Samsung,"",Motorola,N,T3268130115,FALSE,Kevin Eagleburger/Superior Buick Cadillac and DeWayne Black/Hendrick Motorsports 37:52,"You're confusing <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span>.",You're confusing *Samsung* and §Motorola$.,,
1532714449,1/5/2018 16:45:24,1/5/2018 17:46:40,Google,"",Kingston,N,F824319697,FALSE,You're confusing Samsung and Motorola.,"<span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> defaults to suggesting a route from <span style=""color: #6CB219; font-weight: bold"">Kingston:[OBJECT_B]</span> to Cobourg farther inland through Napanee and Belleville, but I opted for the Waterfront Trail/Loyalist Parkway to Adolphustown, across the Glenora ferry, and through Prince Edward County.","*Google* defaults to suggesting a route from §Kingston$ to Cobourg farther inland through Napanee and Belleville, but I opted for the Waterfront Trail/Loyalist Parkway to Adolphustown, across the Glenora ferry, and through Prince Edward County.",,
1532714450,1/5/2018 16:45:24,1/5/2018 17:18:25,Toyota,"",Honda,N,O2342331431,FALSE,"Google defaults to suggesting a route from Kingston to Cobourg farther inland through Napanee and Belleville, but I opted for the Waterfront Trail/Loyalist Parkway to Adolphustown, across the Glenora ferry, and through Prince Edward County.","Tax <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span>,Nissan, <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span>.","Tax *Honda*,Nissan, §Toyota$.",,
1532714451,1/5/2018 16:45:24,1/5/2018 17:12:17,Advil,"",Motrin,N,D504985234,FALSE,"Tax Honda,Nissan, Toyota.","Common Brands: <span style=""color: #9A14B2; font-weight: bold"">Advil:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Motrin:[OBJECT_B]</span>","Common Brands: *Advil*, §Motrin$",,
1532714452,1/5/2018 16:45:24,1/5/2018 17:14:37,Toyota,"",Nissan,N,K1654338550,TRUE,"Common Brands: Advil, Motrin","Love to see <span style=""color: #9A14B2; font-weight: bold"">Nissan:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> will return to their old root, decent R&H and sporty car.","Love to see *Nissan* and §Toyota$ will return to their old root, decent R&H and sporty car.",,
1532714453,1/5/2018 16:45:24,1/6/2018 18:37:56,Samsung,"",Toshiba,N,E697374083,TRUE,"Love to see Nissan and Toyota will return to their old root, decent R&H and sporty car.","faster <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> SSDs in some units and significantly slower <span style=""color: #6CB219; font-weight: bold"">Toshiba:[OBJECT_B]</span> SSDs in others).",faster *Samsung* SSDs in some units and significantly slower §Toshiba$ SSDs in others).,,
1532714454,1/5/2018 16:45:24,1/28/2018 09:46:27,Apple,"",Amazon,N,E672317496,TRUE,faster Samsung SSDs in some units and significantly slower Toshiba SSDs in others).,"Even today, companies like <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span>, Nintendo, <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span>, Sony, (the list is rather lengthy) want to sell you a solid product.","Even today, companies like *Apple*, Nintendo, §Amazon$, Sony, (the list is rather lengthy) want to sell you a solid product.",,
1532714455,1/5/2018 16:45:24,1/5/2018 17:21:44,Ford,"",Honda,N,D486901483,TRUE,"Even today, companies like Apple, Nintendo, Amazon, Sony, (the list is rather lengthy) want to sell you a solid product.","Clarksville deserves a world class <span style=color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> facility, a world class <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> facility and a we look forward to better serving the Clarksville, Fort Campbell area.""","Clarksville deserves a world class *Honda* facility, a world class §Ford$ facility and a we look forward to better serving the Clarksville, Fort Campbell area.",,
