id,sentence,object_a,object_b,most_frequent_label,most_frequent_percentage,path
T3194959853,"With Netflix as the cornerstone, amazon content as a supplement and youtube supposedly on the way, the $99 Roku box keeps looking better and better.",amazon,youtube,NONE,0.6,X/ADJ/amod/> content/NOUN/ROOT/^ as/ADP/prep/< supplement/NOUN/pobj/< Y/PROPN/conj/<
G1030841812,"I can't find a decent instrumental flute version on youtube, but I did buy it for 99c on itunes.",youtube,itunes,NONE,0.8,X/PROPN/ROOT/^ Y/PROPN/pobj/<
G1030841812,"I can't find a decent instrumental flute version on youtube, but I did buy it for 99c on itunes.",youtube,itunes,NONE,0.8,X/PROPN/ROOT/^ but/CONJ/cc/V Y/PROPN/pobj/<
G1030841812,"I can't find a decent instrumental flute version on youtube, but I did buy it for 99c on itunes.",youtube,itunes,NONE,0.8,X/PROPN/ROOT/^ buy/VERB/conj/V Y/PROPN/pobj/<
T3277591717,"youtube is really solid though, but how about facebook?",youtube,facebook,NONE,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ about/ADP/conj/< Y/PROPN/pobj/<
D402103900,"But Minnesota would be harder for a Republican to win than Wisconsin, it doesn't border michigan, and it's a little farther removed from Ohio and pennsylvania.",michigan,pennsylvania,NONE,0.8,X/PROPN/ROOT/^ Y/PROPN/conj/<
D402103900,"But Minnesota would be harder for a Republican to win than Wisconsin, it doesn't border michigan, and it's a little farther removed from Ohio and pennsylvania.",michigan,pennsylvania,NONE,0.8,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
D402103900,"But Minnesota would be harder for a Republican to win than Wisconsin, it doesn't border michigan, and it's a little farther removed from Ohio and pennsylvania.",michigan,pennsylvania,NONE,0.8,X/PROPN/ROOT/^ '/VERB/conj/V Y/PROPN/conj/<
R2910235039,"To be fair, iOS is much easier to develop for; fewer device configurations and tighter conventions (as well as the use of Objective-C over Java) allow developers to focus on building their app instead of fixing bugs to make it work on multiple devices.",Objective-C,Java,NONE,0.8,X/PROPN/ROOT/^ Y/PROPN/pobj/<
R2910235039,"To be fair, iOS is much easier to develop for; fewer device configurations and tighter conventions (as well as the use of Objective-C over Java) allow developers to focus on building their app instead of fixing bugs to make it work on multiple devices.",Objective-C,Java,NONE,0.8,X/PROPN/ROOT/^ over/ADP/prep/V Y/PROPN/pobj/<
T3191778139,"With Groovy you can accomplish many task faster than in Java ( see how easy is to work with List, Maps ) or how fast is to create POGOs.",Groovy,Java,BETTER,1.0,X/NOUN/dobj/> accomplish/VERB/ROOT/^ faster/ADV/advmod/< than/ADP/prep/< in/ADP/prep/< Y/PROPN/pobj/<
G1030513906,"I can't eat hamburgers, bread, pasta, etc, anything solid.",bread,pasta,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
C357990099,"As for Tricky Dicky, I think he was no worse when it came to naughty behaviour than kennedy, perhaps Johnston and certainly reagan.",kennedy,reagan,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
C357990099,"As for Tricky Dicky, I think he was no worse when it came to naughty behaviour than kennedy, perhaps Johnston and certainly reagan.",kennedy,reagan,NONE,1.0,X/PROPN/ROOT/^ johnston/PROPN/appos/V Y/PROPN/conj/<
C357990099,"As for Tricky Dicky, I think he was no worse when it came to naughty behaviour than kennedy, perhaps Johnston and certainly reagan.",kennedy,reagan,NONE,1.0,X/PROPN/ROOT/^ certainly/ADV/advmod/V Y/PROPN/conj/<
K1744926772,", Motorola , PHILIPS , Samsung , TI , NEC , SGS , TRW",Motorola,Samsung,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
K1744926772,", Motorola , PHILIPS , Samsung , TI , NEC , SGS , TRW",Motorola,Samsung,NONE,1.0,X/PROPN/ROOT/^ philips/PROPN/conj/V Y/PROPN/conj/<
H1184992533,I'll wager that this will prove remarkably faster than having Python or PHP stream the data directly (it seems like it is faster than my browser).,Python,PHP,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
H1184992533,I'll wager that this will prove remarkably faster than having Python or PHP stream the data directly (it seems like it is faster than my browser).,Python,PHP,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
S2959865847,"Typical uses: Block and brickwork, concrete, fibre cement, G.R.C. panels, primed galvanised steel, primed timber, solid plaster, wallboards.",steel,timber,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/dobj/<
S2959865847,"Typical uses: Block and brickwork, concrete, fibre cement, G.R.C. panels, primed galvanised steel, primed timber, solid plaster, wallboards.",steel,timber,NONE,1.0,X/PROPN/ROOT/^ prim/VERB/acl/V Y/PROPN/dobj/<
T3243285103,"You can probably talk it into being multi line, but it would be easier to start the job with AWK or perl rather than trying to do it in Sed.",AWK,Sed,BETTER,0.8,X/PROPN/ROOT/^ Y/PROPN/pobj/<
T3243285103,"You can probably talk it into being multi line, but it would be easier to start the job with AWK or perl rather than trying to do it in Sed.",AWK,Sed,BETTER,0.8,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/pobj/<
T3243285103,"You can probably talk it into being multi line, but it would be easier to start the job with AWK or perl rather than trying to do it in Sed.",AWK,Sed,BETTER,0.8,X/PROPN/ROOT/^ perl/NOUN/conj/V Y/PROPN/pobj/<
T3243285103,"You can probably talk it into being multi line, but it would be easier to start the job with AWK or perl rather than trying to do it in Sed.",AWK,Sed,BETTER,0.8,X/PROPN/ROOT/^ than/ADP/prep/V Y/PROPN/pobj/<
F851041030,Has never been seeded worse than a No. 3 (1986 North carolina and 1990 missouri earned those seedings).,carolina,missouri,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
F851041030,Has never been seeded worse than a No. 3 (1986 North carolina and 1990 missouri earned those seedings).,carolina,missouri,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
F851041030,Has never been seeded worse than a No. 3 (1986 North carolina and 1990 missouri earned those seedings).,carolina,missouri,NONE,1.0,X/PROPN/ROOT/^ 1990/NUM/nummod/V Y/PROPN/conj/<
P2477745907,"The 'every Unix system has Perl' argument applies even more so to Sed and AWK, and these two are easier to get hold off if you need (shudder) to work on Windoze.",Sed,AWK,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
P2477745907,"The 'every Unix system has Perl' argument applies even more so to Sed and AWK, and these two are easier to get hold off if you need (shudder) to work on Windoze.",Sed,AWK,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
R2844151802,This is something PHP specific and does not apply to other languages' so don't go modifying your C or Java code thinking it'll suddenly become faster' it won't.,PHP,Java,NONE,1.0,X/PROPN/advmod/> specific/ADJ/ROOT/^ apply/VERB/conj/< go/VERB/conj/< modify/VERB/xcomp/< c/NOUN/dobj/< Y/PROPN/conj/<
J1568612332,Just because MySQL or PostgreSQL are easier to install (not really) and you can 'forget' about them doesn't mean thats a good thing.,MySQL,PostgreSQL,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
J1568612332,Just because MySQL or PostgreSQL are easier to install (not really) and you can 'forget' about them doesn't mean thats a good thing.,MySQL,PostgreSQL,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
I1329819607,ipod Touch faster than latest iphone,ipod,iphone,BETTER,0.8,X/PROPN/compound/> touch/PROPN/ROOT/^ faster/ADV/advmod/< than/ADP/prep/< Y/PROPN/pobj/<
I1329819607,ipod Touch faster than latest iphone,ipod,iphone,BETTER,0.8,X/PROPN/compound/> touch/PROPN/ROOT/^ faster/ADV/advmod/< than/ADP/prep/< late/ADJ/amod/V Y/PROPN/pobj/<
M1940540382,"others be better off if you stuck with Perl, or migrated to Python or Ruby?",Perl,Python,NONE,1.0,X/PROPN/nsubj/> migrate/VERB/ROOT/^ to/ADP/prep/< Y/PROPN/pobj/<
M1940540382,"others be better off if you stuck with Perl, or migrated to Python or Ruby?",Perl,Python,NONE,1.0,X/PROPN/nsubj/> or/CONJ/cc/V migrate/VERB/ROOT/^ to/ADP/prep/< Y/PROPN/pobj/<
E666188087,Even better news when one considers how well the psp and ps2 did.,psp,ps2,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
E666188087,Even better news when one considers how well the psp and ps2 did.,psp,ps2,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
Q2658819321,"There is nothing particularly wrong about PHP, but it is much uglier than Python.",PHP,Python,WORSE,1.0,X/PROPN/dep/> be/VERB/ROOT/^ ugly/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
G967614876,"How can we be better than harvard or princeton-or Amherst or Williams, for that matter?",harvard,princeton,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
G967614876,"How can we be better than harvard or princeton-or Amherst or Williams, for that matter?",harvard,princeton,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
B232382086,"AMD Phenom II X2 955 Processor 3.2 GB 700W PSU (Cooler Master) 8 GB DDR2 RAM 24"" Samsung Monitor 1920 x 1200 Windows 7 64bit",AMD,Samsung,NONE,1.0,NOPATH
Q2658659944,There is nothing better than a grilled venison steak sandwich out ice fishing!,steak,sandwich,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
J1491502075,It would be better to have an Micro B USB plug on the Bluetooth speaker to charge (connect).,USB,Bluetooth,NONE,1.0,X/PROPN/nsubj/> plug/NOUN/ROOT/^ on/ADP/prep/< Y/PROPN/pobj/<
J1491502075,It would be better to have an Micro B USB plug on the Bluetooth speaker to charge (connect).,USB,Bluetooth,NONE,1.0,X/PROPN/nsubj/> plug/NOUN/ROOT/^ on/ADP/prep/< the/DET/det/V Y/PROPN/pobj/<
A70123538,3663)   Speed PC 3X Faster Free 4.80 SpeedItUp Free will speed up any computer system running Windows XP or Microsoft Windows Vista.,Windows XP,Windows Vista,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
A70123538,3663)   Speed PC 3X Faster Free 4.80 SpeedItUp Free will speed up any computer system running Windows XP or Microsoft Windows Vista.,Windows XP,Windows Vista,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
A70123538,3663)   Speed PC 3X Faster Free 4.80 SpeedItUp Free will speed up any computer system running Windows XP or Microsoft Windows Vista.,Windows XP,Windows Vista,NONE,1.0,X/PROPN/ROOT/^ microsoft/PROPN/compound/V Y/PROPN/conj/<
J1433056709,"Its a bouncy, poorly riding, poorly handling live axled truck, while the ML has an independent suspension, smooth and solid modern suv.",truck,suv,WORSE,0.8,X/PROPN/nsubj/> have/VERB/ROOT/^ suspension/NOUN/dobj/< Y/PROPN/appos/<
J1433056709,"Its a bouncy, poorly riding, poorly handling live axled truck, while the ML has an independent suspension, smooth and solid modern suv.",truck,suv,WORSE,0.8,X/PROPN/nsubj/> have/VERB/ROOT/^ suspension/NOUN/dobj/< smooth/ADJ/amod/V Y/PROPN/appos/<
J1433056709,"Its a bouncy, poorly riding, poorly handling live axled truck, while the ML has an independent suspension, smooth and solid modern suv.",truck,suv,WORSE,0.8,X/PROPN/nsubj/> have/VERB/ROOT/^ suspension/NOUN/dobj/< solid/ADJ/amod/V Y/PROPN/appos/<
J1433056709,"Its a bouncy, poorly riding, poorly handling live axled truck, while the ML has an independent suspension, smooth and solid modern suv.",truck,suv,WORSE,0.8,X/PROPN/nsubj/> have/VERB/ROOT/^ suspension/NOUN/dobj/< modern/ADJ/amod/V Y/PROPN/appos/<
R2865573172,"This result surpasses all single-JVM submission from HP and Dell, and is faster than all 8-core or less single-JVM submissions from IBM.",Dell,IBM,BETTER,0.6,X/PROPN/nsubj/> be/VERB/ROOT/^ fast/ADJ/acomp/< than/ADP/prep/< 8-core/PROPN/pobj/< submission/NOUN/conj/< from/ADP/prep/< Y/PROPN/pobj/<
R2865573172,"This result surpasses all single-JVM submission from HP and Dell, and is faster than all 8-core or less single-JVM submissions from IBM.",Dell,IBM,BETTER,0.6,X/PROPN/nsubj/> and/CONJ/cc/V be/VERB/ROOT/^ fast/ADJ/acomp/< than/ADP/prep/< 8-core/PROPN/pobj/< submission/NOUN/conj/< from/ADP/prep/< Y/PROPN/pobj/<
S2992214625,"Utility The Chevrolet Traverse offers greater seating capacity than the Ford Explorer, making it a better choice for those who find themselves chauffeuring others around.",Chevrolet,Ford,BETTER,1.0,X/PROPN/compound/> offer/VERB/ROOT/^ than/ADP/prep/< Y/PROPN/pobj/<
S2992214625,"Utility The Chevrolet Traverse offers greater seating capacity than the Ford Explorer, making it a better choice for those who find themselves chauffeuring others around.",Chevrolet,Ford,BETTER,1.0,X/PROPN/compound/> offer/VERB/ROOT/^ than/ADP/prep/< the/DET/det/V Y/PROPN/pobj/<
F743484485,(For example if the challenge you gave them can be done better in Ruby on Rails or Java versus PHP),Java,PHP,NONE,0.6,X/PROPN/ROOT/^ Y/PROPN/pobj/<
F743484485,(For example if the challenge you gave them can be done better in Ruby on Rails or Java versus PHP),Java,PHP,NONE,0.6,X/PROPN/ROOT/^ versus/ADP/prep/V Y/PROPN/pobj/<
I1272731840,"In my experience, IBM and Apple laptops tend to have the best reception, but individual laptops may do better or worse in various locations.",IBM,Apple,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1272731840,"In my experience, IBM and Apple laptops tend to have the best reception, but individual laptops may do better or worse in various locations.",IBM,Apple,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
L1861364949,Obviously the prize money clause can be better applied to tennis than football.,tennis,football,BETTER,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
L1861364949,Obviously the prize money clause can be better applied to tennis than football.,tennis,football,BETTER,1.0,X/PROPN/ROOT/^ than/ADP/prep/V Y/PROPN/pobj/<
E653083136,"Enhanced, cross-platform support for OpenCL and CUDA promises to helo you render less often and work faster with third-party effects.",OpenCL,CUDA,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
E653083136,"Enhanced, cross-platform support for OpenCL and CUDA promises to helo you render less often and work faster with third-party effects.",OpenCL,CUDA,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
P2453387593,"The CR ""excellent"" rating is not only enough to beat out its regular competitors, like the Ford Taurus, Toyota Avalon and Chrysler 300, it means Consumer Reports believes the Impala is a better overall sedan than imported heavy-hitters like the Audi A6.",Toyota,Chrysler,NONE,1.0,X/PROPN/compound/> avalon/PROPN/ROOT/^ Y/PROPN/conj/<
E642381108,"Either costs are cut and the engineers are limited to what they can or can't do so they don't waste time trying and therefore poorly engineered vehicles are marketed and sales go down because for the same price as this piece of crap you can buy a finely engineered BMW X5, Audi Q7, Toyota Sequoia, or a Lexus RX 400h.",Audi,Lexus,NONE,1.0,X/PROPN/compound/> q7/PROPN/ROOT/^ Y/PROPN/conj/<
H1128706989,"If you you're using the phone or laptop in a poorly ventilated bus, that's a hazard.",phone,laptop,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
H1128706989,"If you you're using the phone or laptop in a poorly ventilated bus, that's a hazard.",phone,laptop,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
O2420871364,The book assumes you have a solid understanding of PHP programming and at least a dash of JavaScript/jQuery experience.,PHP,JavaScript,NONE,1.0,X/PROPN/compound/> programming/NOUN/ROOT/^ dash/NOUN/conj/< of/ADP/prep/< Y/PROPN/pobj/<
E633204687,"Early Sony/Apple - great design, solid products built in-house, marketing which accidentally was masterful.",Sony,Apple,NONE,1.0,NOPATH
N2231067795,So far Google is playing much nicer than Microsoft ever did and their apps work.,Google,Microsoft,BETTER,1.0,X/PROPN/nsubj/> play/VERB/ROOT/^ nice/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
B212062184,"(Also, Bash may not be the best language to do arithmetic-heavy operations in - something like Python might be a better choice)",Bash,Python,WORSE,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ language/NOUN/attr/< do/VERB/relcl/< operation/NOUN/dobj/< in/ADP/prep/< something/NOUN/pobj/< like/ADP/prep/< Y/PROPN/pobj/<
O2348721845,"tennis, golf, basketball.",golf,basketball,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
Q2641046682,there are plenty of Java and Smalltalk commercial apps.,Java,Smalltalk,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
Q2641046682,there are plenty of Java and Smalltalk commercial apps.,Java,Smalltalk,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
D526178433,"Corvette's, Cadillac CTS-V's, WRX STI's, EVO-8's, light modded Talon TSI's, SRT-4 Neon's, Buick Grand National's, chipped diesel trucks that weigh 8000+lbs...will all leave a stock 1970s muscle car in the dust no problem...and get better mileage than the muscle car, even with catalytic converters.",Cadillac,Buick,NONE,1.0,X/PROPN/compound/> tsi/PROPN/ROOT/^ Y/PROPN/conj/<
N2106789622,Riding in this BMW with this music feels a thousand times better than riding in my messy Honda listening to punk CDs.,BMW,Honda,BETTER,0.8333333333333334,X/PROPN/nsubj/> feel/VERB/ROOT/^ good/ADJ/acomp/< than/ADP/prep/< rid/VERB/pcomp/< in/ADP/prep/< Y/PROPN/pobj/<
N2106789622,Riding in this BMW with this music feels a thousand times better than riding in my messy Honda listening to punk CDs.,BMW,Honda,BETTER,0.8333333333333334,X/PROPN/nsubj/> feel/VERB/ROOT/^ good/ADJ/acomp/< than/ADP/prep/< rid/VERB/pcomp/< in/ADP/prep/< my/ADJ/poss/V Y/PROPN/pobj/<
N2106789622,Riding in this BMW with this music feels a thousand times better than riding in my messy Honda listening to punk CDs.,BMW,Honda,BETTER,0.8333333333333334,X/PROPN/nsubj/> feel/VERB/ROOT/^ good/ADJ/acomp/< than/ADP/prep/< rid/VERB/pcomp/< in/ADP/prep/< messy/ADJ/amod/V Y/PROPN/pobj/<
M1956908809,"--Overall front-end development experience of 2+ years --Solid background in HTML/HTML5, JavaScript, JQuery and CSS/CSS3 --Strong coding and debugging skills in an object oriented language like C#/Java --Development experience with Web Application Servers: ASP.NET/JSP/Ruby on Rails --SQL and Relational Databases --Good grasp of Web fundamentals Bachelor's degree or higher in Computer Science",JavaScript,Ruby,NONE,1.0,NOPATH
R2899201572,"Thus far, Java does that better than any other language I have used (Basic, Pascal, C, C++, Lisp, Perl, Python, Bash and tcsh scripting, to name just languages I got paid to program in).",Lisp,Python,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
R2899201572,"Thus far, Java does that better than any other language I have used (Basic, Pascal, C, C++, Lisp, Perl, Python, Bash and tcsh scripting, to name just languages I got paid to program in).",Lisp,Python,NONE,1.0,X/PROPN/ROOT/^ perl/PROPN/conj/V Y/PROPN/conj/<
F824547513,Google is obviously nicer than Apple.,Google,Apple,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ nice/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
D496479726,"Coffee, tea, soda?",tea,soda,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
F818997569,"- going back to ""it's relative"" -- I still think that learning C++ and the minimal amount of copy-pasting occasionally necessary to invoke it is easier, faster, and more productive than learning three different programming languages and re-writing the code three times; this was (and is) my main point of contention: ""OS X or iOS, I'd go to Objective-C, for Windows, I'd learn C#, and for Android, I'd continue with Java"";",Objective-C,Java,NONE,1.0,X/PROPN/nsubj/> learn/VERB/ROOT/^ continue/VERB/conj/< with/ADP/prep/< Y/PROPN/pobj/<
