id	sentence	a	b	without_marker
229	computing a modified set of coordinates for the manipulation of the three-dimensional color space representation model in accordance with the selected configurable perspective parameters.	Perspective	Color space	False
230	FIG. 10 is a magnified perspective of a dithering mirror.	Dithering	Perspective	True
231	But this dithering about the check was my chance to offer the unabashed American perspective.	Dithering	Perspective	True
232	Examples include hatching, outlining, distortions of linear perspective, coarse dithering, coarse color quantization, etc.	Dithering	Perspective	True
233	FIG. 9 is a perspective view showing an arrangement for providing dithering;	Dithering	Perspective	True
234	FIG. 3 is an exploded perspective view of an image dithering assembly, and	Dithering	Perspective	True
235	That's a great way to put pixel art and the evil of dithering into perspective!	Dithering	Perspective	True
236	The relative advantages and disadvantages of subtractive and nonsubtractive dithering are explored from a mathematical perspective.	Dithering	Perspective	True
237	From the network's perspective, the Republican dithering isn't holding them back at all.	Dithering	Perspective	True
238	FIG. 23 is a side perspective view of a scan module incorporating the dithering assembly of FIGS.	Dithering	Perspective	True
239	He picked up the pieces from his deciding perspective within the bureaucracy when the others were dithering about theory.	Dithering	Perspective	True
240	The dithering that went on in the periods prior to WWI and WWII puts the current international situation in perspective.	Dithering	Perspective	True
241	Essentially, the whole middle part of the book accomplishes almost nothing from a plot perspective, and there's not enough characterization to pull off such a slow, dithering pace.	Dithering	Perspective	True
242	Lo's dialogue rings true, and smart-but-sometimes-dumb Reese, from whose perspective the action unfolds, is an appealing main character aside from her romantic dithering.	Dithering	Perspective	True
243	The technical aspects of dithering and compression take into account bits low enough in the scale as to be essentially valueless from a listening perspective.	Dithering	Perspective	True
244	In terms of 3D features, the chip will do full geometry processing up to 1 million triangles per second, texture combining, perspective correction, and Mip-mapping, bilinear and trilinear filtering, dithering, and alpha blending.	Dithering	Perspective	True
245	Instead, Quinn is the one who makes decisions and determines the outcome of the plot, rendering the story structure poorly balanced between action (Quinn) and dithering inaction (Georgiana!	Dithering	Rendering	False
246	Output image dithering and color space parameter.	Dithering	Color space	False
247	C, with Lab color space and improved dithering	Dithering	Color space	False
248	Gamma correction and dithering are generally more easily performed in the RGB color space.	Dithering	Color space	False
249	I mean a proper 8-bit color space, instead of 6-bit dithering?	Dithering	Color space	False
250	Color rendering used dithering, simple antialiasing, careful color space encoding and a high order depth priority algorithm.	Dithering	Color space	False
251	Dithering : A process where noise is added to an image to counteract banding artifacts from reducing its color space.	Dithering	Color space	False
252	claim 17 , wherein the video enhancement processing includes gamma correction and dithering based on the RGB color space format.	Dithering	Color space	False
253	Convert the image to indexed color space with only two entries in the color map, with dithering.	Dithering	Color space	False
254	claim 2 , wherein the video enhancement processing includes gamma correction and dithering based on the RGB color space format.	Dithering	Color space	False
255	The host will do the appropriate color space conversion and copy the results to the screen with dithering.	Dithering	Color space	False
256	[0034] The image processing circuitry 32 may provide for various image processing steps, such as spatial dithering, temporal dithering, pixel color-space conversion, luminance determination, luminance optimization, image scaling operations, and so forth.	Dithering	Color space	False
257	For example, pixel operations may include one or more of: color space conversions, backlight control, gamma correction, contrast ratio improvement, filtering, dithering, etc.	Dithering	Color space	False
258	Whereas previous releases relied on the Windows device drivers for color space reduction when printing or capturing of widgets, this release implements error diffusion based dithering against "standard' palettes, resulting in considerably improved color matching.	Dithering	Color space	False
259	In certain embodiments, the color correlogram is implemented by transforming the image from RGB color space, and reducing the image colour map using dithering techniques based on minimum variance quantization.	Dithering	Color space	False
260	Perspective rendering.	Rendering	Perspective	False
261	Perspective rendering	Rendering	Perspective	False
262	Rendering of northwest perspective	Rendering	Perspective	False
263	Rendering and Perspective Systems	Rendering	Perspective	False
264	Gradient tool has improved rendering quality via dithering and antialiasing.	Rendering	Dithering	False
265	It uses an older, more complex text/dithering-based rendering method.	Rendering	Dithering	False
266	- Native Dithering support - Shaders support to improve GFX for software rendering	Rendering	Dithering	False
267	----------------------------------------------------------------------------- Descriptors.. Topic: Tutorial Computer Graphics Programming Program Development Techniques Rendering Dithering Algorithms.	Rendering	Dithering	False
268	- Native Dithering support - Shaders support to improve GFX for software rendering - Preliminary VR Glasses support!	Rendering	Dithering	False
269	But yea, you're probably right in that the dithering is caused by 16-bit rendering.	Rendering	Dithering	False
270	Dithering, color rendering, and alpha interp have not visual or performance impacts that I have seen.	Rendering	Dithering	False
271	In this chapter an estimate is made of the performance of rasterization (rendering and dithering) using an Intel CPU.	Rendering	Dithering	False
272	Re-enabled surface dithering by default; it has been reported that font rendering is improved with this option enabled.	Rendering	Dithering	False
273	The FixPix rendering and dithering algorithm improves the display of true-color images in 16-Bit (HighColor) screen modes.	Rendering	Dithering	False
274	Options include double non-linear gradient rendering through two controllable midpoints, and color dithering for higher image quality.	Rendering	Dithering	False
275	Amazing project: This customizable dithering software applies Turing patterns to your images, rendering them in diverse, stunning, organic shapes.	Rendering	Dithering	False
276	Color Space and Rendering Issues.	Rendering	Color space	False
277	11.6 Controlling the rendering color space	Rendering	Color space	False
278	OSX: Changed the color space used for rendering	Rendering	Color space	False
279	ColorSpaceDependent - The rendering intent is dependent on the color space.	Rendering	Color space	False
280	Summary: Canvas rendering should be done in linear color space	Rendering	Color space	False
281	Actually, it's the receiving profile that controls rendering intent, not the original color space.	Rendering	Color space	False
282	marked to be in the sRGB color space, which rendering intent should be	Rendering	Color space	False
283	Relative rendering should be used for converting from one color space to another, not for printing.	Rendering	Color space	False
284	Select Vector Graphics and select color depth, resolution, and dithering.	Vector graphics	Dithering	False
285	If it's using coarse // dithering and/or vector graphics, they may print wrong.	Vector graphics	Dithering	False
286	The graphics score is based on four files with vector graphics, rated for color, line quality, dithering, and so on.	Vector graphics	Dithering	False
287	It was clalled the C4, and it just optimized the Vector Graphics and Side Scrolling.	Scrolling	Vector graphics	False
288	We have released a beta of the VG.net vector graphics system containing fast scrolling enhancments.	Scrolling	Vector graphics	False
289	I've got nothing against 2d demos, but I would like a bit more than scrolling and zooming vector graphics.	Scrolling	Vector graphics	False
290	The amazingly fitting old-school music, smooth animated vector graphics and hypnotizing scrolling backgrounds makes the game quite enjoyable.	Scrolling	Vector graphics	False
291	Mussatto is a Brazilian Childrens retailer that utilises side scrolling alongside beautiful vector graphics to great effect.	Scrolling	Vector graphics	False
292	Scalable vector graphics, scrolling page animation, are some of the examples where CSS3 comes into the picture.	Scrolling	Vector graphics	False
293	With the new vector graphics library "Vega", graphics, transitions, scrolling and all other animations are made smoother, more scalable.	Scrolling	Vector graphics	False
294	It's simple, really: most HTML5 basic image operations like zoom, scrolling, vector graphics, etc... are now fluid and run at 60 frames per second or more.	Scrolling	Vector graphics	False
295	Thanks to GPU usage we can now enjoy in HTML 5 image operations such as zoom, scrolling, vector graphics and so on.	Scrolling	Vector graphics	False
296	Jedi never recieved a vector graphics game, only a 3/4 view sprite game that was a scrolling shooter/obisticle avoider.	Scrolling	Vector graphics	False
297	Support for OpenGL, animated sprites, textures and scrolling backgrounds, collision detection, support for vector graphics, drop shadows, transition effects and multi-channel audio and video.	Scrolling	Vector graphics	False
298	Most notably, the new Maps uses vector graphics, meaning zooming, scrolling, etc will all see a dramatic speed boost, and will require downloading 100 times less data, according to Google.	Scrolling	Vector graphics	False
299	The latest update to Google Maps is a big one and now includes a 3D tilt feature as well as vector graphics, which reduces the amount of "tiling" that you will get when scrolling through maps.	Scrolling	Vector graphics	False
300	Graviton is a side-scrolling two player space shooter, that uses 3D vector graphics (OpenGL) to draw the ships and dynamically zooms in and out of the scene to keep both players visible at all time.	Scrolling	Vector graphics	False
301	So no... your collision detection should be the same regardless of sprite graphics, vector graphics, or no graphics.	Collision detection	Vector graphics	False
302	This program features: -Vector Graphics -Anti-Aliased Asteroids -Particle Systems (see screenshot) -Perfect Ship/Bullet/Asteroid Collision Detection -FPS regulator for constant framerate.	Collision detection	Vector graphics	False
303	Dcp color space is for movie theater cinema projection.	Projection	Color space	False
304	Accordingly, the projection image can be color-reproduced within the predetermined color space A 0 .	Projection	Color space	False
305	Accordingly, the projection image can be color-reproduced within the predetermined color space A0.	Projection	Color space	False
306	This projection is generally referred to as the xy-representation of color space.	Projection	Color space	False
307	For optimum projection, it is recommended that the images be saved in the "sRGB" color space.	Projection	Color space	False
308	The image on the right does not show the direct output of IfcConvert, the isometric projection is added in a vector graphics manipulation tool.	Projection	Vector graphics	False
309	Huds require high quality vector graphics and this can be done by drawing directly over the scene either in 3D or with an orthographic projection.	Projection	Vector graphics	False
310	Topics include descriptive geometry, vector graphics, orthogonal projection, primary and secondary auxiliary views, geometric dimensioning and tolerancing (GD&T), 3D solid modeling, and an introduction to finite element analysis (FEA) tools.	Projection	Vector graphics	False
311	I built a microprocessor-controlled laser projection system 28 including a hardware-accelerated vector graphics processor allowing the user to play Tetris on any opaque surface (building walls, overpasses, clouds, ...).	Projection	Vector graphics	False
312	Performance of multimedia and educational laser shows for the Houston Museum of Natural Science, operation of the Digistar (an Evans & Sutherland three-dimensional vector graphics projection display system), and development of 3D objects and animation scripts.	Projection	Vector graphics	False
313	To explain the application a bit more, I want to project a 3D object onto a plane, aside from viewing it to export the projection of the vertices into an SVG (Scalable Vector Graphics) file.	Projection	Vector graphics	False
314	The script launched, the software centered the image, traced each brush stroke and shape in the painting creating vector graphics for each, matched a color to each vector graphic, picked one random shape from the painting, deleted the other shapes and finally scaled-up the selected vector graphic to the size of the projection screen.	Projection	Vector graphics	False
