id,caption,sentence,object_a,object_b,predicted,gold
2158,full_paths_original_4_aip,"Side by side comparisons to other computers in the office put them all to shame ; Sony Support is more friendly than Dell Support, and easier to get straight to the issue with less...",Sony,Dell,NONE,BETTER
1219,full_paths_original_4_aip,"I love the Apple Bluetooth keyboard , which is even better than the keyboard on my 18-inch Sony VAIO laptop and way better than the one that came with my Dell desktop PC.",Sony,Dell,NONE,BETTER
1537,full_paths_original_4_aip,"Perl can compile, optimise, and execute some activities faster than Java can load, initialise itself, and execute a pre-compiled .class",Perl,Java,NONE,BETTER
1171,full_paths_original_4_aip,"However, Python looks nicer and in many ways is actually much simpler and for many tasks much easier than PHP.",Python,PHP,NONE,BETTER
1716,full_paths_original_4_aip,"1994 October: IBM released OS/2 version 3.0, an operating system far superior to anything Microsoft had, or would have for years.",IBM,Microsoft,NONE,BETTER
1943,full_paths_original_4_aip,"Whereas in Scala it is as easy or easier to stay immutable, in Java it is easier to stay mutable.",Scala,Java,WORSE,NONE
1540,full_paths_original_4_aip,Nikon 1 gives me better OOC color than my $7000 Leica M 240 .,Nikon,Leica,NONE,BETTER
2023,full_paths_original_4_aip,"Scala is a hell of a lot faster than PLT Scheme, and it plays perfectly with the vast Java ecosystem, while Scheme does not.",Scala,Java,BETTER,NONE
1589,full_paths_original_4_aip,Subject: Re: Is Ruby is better than PHP ...,Ruby,PHP,NONE,BETTER
1934,full_paths_original_4_aip,The pizza use to be better and the Crazy bread was definately better.,pizza,bread,NONE,WORSE
492,full_paths_original_4_aip,"I have also rented many cars, American and Japanese, and with the exception of a very smooth ride in a Cadillac, I always like the Japanese cars better (Nissan and Toyota, vs. Ford, Chrysler and GM).",Toyota,Chrysler,NONE,BETTER
787,full_paths_original_4_aip,"According to The New York Times, Amazon has an employee stack-ranking system every bit as bad - if not considerably worse - than did Ballmer's Microsoft.",Amazon,Microsoft,NONE,WORSE
1378,full_paths_original_4_aip,"Contrast that with Microsoft or, even worse, Google and its absolutely a disaster.",Microsoft,Google,NONE,BETTER
420,full_paths_original_4_aip,Java 8X Faster than Python,Java,Python,NONE,BETTER
970,full_paths_original_4_aip,"Unlike the Leica 19mm, the Olympus has a very sweet C Zone - but it's no better than the Contax N's which - again - we see thoroughly trounced by the Nikon above.",Leica,Nikon,NONE,WORSE
2160,full_paths_original_4_aip,No way is Python or TCL faster than Java.,Python,Java,BETTER,WORSE
2071,full_paths_original_4_aip,"you ignorant georgia fans are worse then texas a&m, lsu, south carolina, florida, and BAMA!",georgia,carolina,NONE,WORSE
2006,full_paths_original_4_aip,I made some research and I found that the Facebook JavaScript SDK is better than the PHP SDK.,JavaScript,PHP,NONE,BETTER
204,full_paths_original_4_aip,"Also the entire menu system is being rewritten (again) for the Debian base (using sysvinit rather than upstart), but this time it'll be in Python rather than in Bash (which should make it quite a bit faster as well).",Python,Bash,NONE,BETTER
973,full_paths_original_4_aip,"I'm using mesa and xserver 9999 _________________ Buy from companies supporting opensource -- IBM, Dell, HP, Hitachi, Google etc... Disfavor companies supporting only Win -- Logitech, Epson, Pioneer, Kingston, WD, Yahoo, MSI, XFX, Huawei My blog",Google,Kingston,NONE,BETTER
1998,full_paths_original_4_aip,"The Audi allroad is slightly shorter than the Mercedes-Benz E-Class, which may make it easier to park.",Audi,Mercedes-Benz,NONE,BETTER
1251,full_paths_original_4_aip,3.will Java be a great idea?or PHP or any alternative will be better?whats,Java,PHP,BETTER,NONE
615,full_paths_original_4_aip,"When the going gets twisty, the G37 shines with handling unquestionably better than the Audi A5 cabriolet and superior poise when pushed compared to the Lexus IS350c.",Audi,Lexus,NONE,BETTER
1128,full_paths_original_4_aip,"The CPU performance of the AMD APU hardware on Sony PS4 and Microsoft XBox720 it's on par if not slower than Intel Core2Quad Q9650 which is rather oudated, a 4-5 years old CPU.",Sony,Intel,NONE,BETTER
2166,full_paths_original_4_aip,Everyone knows that DirectX (or Direct3D) is better than OpenGL ?,Direct3D,OpenGL,NONE,BETTER
944,full_paths_original_4_aip,"As for performance, I've seen Perl GUI apps run faster than Java, so while Swing may be built in, that's not the end of the story.",Perl,Java,NONE,BETTER
293,full_paths_original_4_aip,Sony MP3 Player 8Gb Excellent little player - much better sound quality than Apple stuff.,Sony,Apple,NONE,BETTER
541,full_paths_original_4_aip,"We use tennis balls to start because it's safer -- less chance of getting hurt,"" said Wes Hogan of Bartlett, Wolf Pack hockey Club organizer.",tennis,hockey,NONE,BETTER
25,full_paths_original_4_aip,"Ruby isn't (in my observation) too much slower than Perl, Python or PHP.",Ruby,Python,BETTER,WORSE
2137,full_paths_original_4_aip,"Some languages like Python don't give you a way to make the errors go away, but for better or worse PHP does.",Python,PHP,NONE,WORSE
761,full_paths_original_4_aip,"Anyway, it seems like an ideal solution for me, as I have to provide a simple to use set of RPMs for my programs and SQLite is a lot easier to package up and use than MySQL or PostGreSQL.",SQLite,MySQL,NONE,BETTER
1658,full_paths_original_4_aip,"This would probably be easier in Python, but Bash works fine after you get the quoting straightened out.",Python,Bash,NONE,WORSE
280,full_paths_original_4_aip,"We had an option to go West, but the starter housing prices at the time in california made the decision to come to georgia a bit easier.",california,georgia,NONE,WORSE
242,full_paths_original_4_aip,"One can argue that Toyota comes up with better names than, say BMW - ""Avalon"", ""Tacoma"", ""Corrolla"" sound better than ""3.25"" or ""5.25"".",Toyota,BMW,NONE,BETTER
226,full_paths_original_4_aip,itunes AAC(256) is better than amazon MP3 (256),itunes,amazon,NONE,BETTER
1067,full_paths_original_4_aip,"I find that while its true that Ruby may have less libs than PHP, the quality of these libs is vastly superior.",Ruby,PHP,NONE,BETTER
2005,full_paths_original_4_aip,The USB 3.0 port enables 10 times faster file transfer while the Bluetooth and WLAN IEEE 802.11 ac standards enable network communications.,USB,Bluetooth,NONE,BETTER
1492,full_paths_original_4_aip,For some reason I see someone like a tennis player taking weightroom instruction better than a football or basketball player.,tennis,football,NONE,BETTER
1602,full_paths_original_4_aip,the Direct3D 10/11 APIs are vastly better than OpenGL and can be supported with orders of magnitude less code and development time,Direct3D,OpenGL,NONE,BETTER
303,full_paths_original_4_aip,i really loved Windows 8 but i think Windows 7 is better....,Windows 8,Windows 7,NONE,WORSE
1559,full_paths_original_4_aip,The wii U is a better machine than the ps3.,wii,ps3,NONE,BETTER
1686,full_paths_original_4_aip,"Plastic is cheap, aluminum is way easier and faster to machine than steel.",aluminum,steel,NONE,BETTER
2169,full_paths_original_4_aip,"after tons of failures from Kingston (i know sandisk is better), i stick to Intel or Samsung only - data loss is worth more than a few hundred to me",Kingston,Intel,NONE,WORSE
1271,full_paths_original_4_aip,"For that reason, I dropped itunes as soon as I could get a decent selection from amazon.",itunes,amazon,NONE,WORSE
1262,full_paths_original_4_aip,"Sean's answer was ""steel is harder than aluminum.""",steel,aluminum,NONE,BETTER
1255,full_paths_original_4_aip,As much as I love PHP would it not be easier to implement this using JavaScript by hiding and showing layers dynamically depending on what is selected?,PHP,JavaScript,NONE,WORSE
368,full_paths_original_4_aip,"lacrosse was harder than Soccer by far, and still didn't come close to football.",lacrosse,football,NONE,WORSE
359,full_paths_original_4_aip,"When compared to the Ford products we owned before, the Toyota vehicles have been a better experience for us.",Ford,Toyota,NONE,WORSE
1249,full_paths_original_4_aip,"I like Python, but its only faster than Java / C# for small projects - and even then not by much.",Python,Java,NONE,BETTER
174,full_paths_original_4_aip,"Only 78% of Apple customers were satisfied or very satisfied with their value for money; Lenovo was worse, with only 70% satisfaction and Sony was bottom with 62%.",Apple,Sony,NONE,BETTER
715,full_paths_original_4_aip,This is easier for some languages who have more syntactic sugar (like Ruby or Scala) and much more difficult for others (like Java).,Scala,Java,NONE,BETTER
2326,full_paths_original_4_aip,"Windows 8 Developer desktop - looks like Windows 7, runs a hair faster.",Windows 8,Windows 7,NONE,BETTER
1294,full_paths_original_4_aip,"You need a place to cry into your beer, or better yet your champagne.",beer,champagne,NONE,WORSE
26,full_paths_original_4_aip,Compared to Perl - Ruby is much much nicer.,Perl,Ruby,NONE,WORSE
1839,full_paths_original_4_aip,"According to the Wall Street Journal , the board produced today a presentation that painted an unfavorable picture of the company, including one slide that states point-blank ""H-P's [ Hewlett-Packard ] recent performance has been superior to Dell.""",Hewlett-Packard,Dell,NONE,BETTER
876,full_paths_original_4_aip,"This last fact alone makes it easier to code in Java, even though the code can never be as terse and and elegant as the equivalent Groovy code.",Java,Groovy,NONE,WORSE
1657,full_paths_original_4_aip,"If you mean GOFAI, I consider the Python sources of AIMA much easier to understand than the Lisp sources.",Python,Lisp,NONE,BETTER
2057,full_paths_original_4_aip,"The better young male athletes in the US, said McEnroe, prefer to play football and basketball over tennis.",football,tennis,NONE,BETTER
1439,full_paths_original_4_aip,I've heard it said that MySQL is faster than PostgreSQL.,MySQL,PostgreSQL,NONE,BETTER
1702,full_paths_original_4_aip,"Nissan also has recovered much faster from the earthquake and tsunami in Japan than its competitors, Toyota and Honda.",Nissan,Toyota,NONE,BETTER
1781,full_paths_original_4_aip,"Sales were slipping, and Chevrolet, whose cars were more expensive but also far more modern and better equipped, began to outsell Ford.",Chevrolet,Ford,NONE,BETTER
636,full_paths_original_4_aip,"Google Maps is good , much better than Apple Maps.",Google,Apple,NONE,BETTER
215,full_paths_original_4_aip,"Extended desktop in Windows 8 works so much better than Windows 7, it's not even funny.",Windows 8,Windows 7,NONE,BETTER
1198,full_paths_original_4_aip,These Windows customers would appreciate a seamless migration from Windows XP to Windows 8. Better compatibility: Better compatibility includes better hardware and software compatibility with legacy hardware and software.,Windows XP,Windows 8,BETTER,NONE
1422,full_paths_original_4_aip,"google+ starts out far faster than facebook, Twitter",google,facebook,NONE,BETTER
1984,full_paths_original_4_aip,"Susan, Apple monitors (especially the Cinema displays) are superb, much better than the Dell Ultrasharp.",Apple,Dell,NONE,BETTER
1757,full_paths_original_4_aip,Apple cloud music will be better than Google or Amazon says industry source,Apple,Amazon,NONE,BETTER
1862,full_paths_original_4_aip,"Maybe it would be better if I played golf, not hockey.",golf,hockey,NONE,BETTER
1666,full_paths_original_4_aip,"Putting all that aside, though, I think it's fair to say that during the last several years, Direct3D has been objectively superior to OpenGL for Windows graphics programming, for the following reasons:",Direct3D,OpenGL,NONE,BETTER
195,full_paths_original_4_aip,I've concluded that it is better to use Python on Windows (for all the scripting) rather than Bash.,Python,Bash,NONE,BETTER
1704,full_paths_original_4_aip,"The desktop side of Windows 8 is good, slightly better than Windows 7, really.",Windows 8,Windows 7,NONE,BETTER
576,full_paths_original_4_aip,"I like Java better than Objective-C, and any coding practice you gain will be more widely applicable.",Java,Objective-C,NONE,BETTER
378,full_paths_original_4_aip,He thought Ruby was a good name for a programming language newer (and hopefully better) than Perl.,Ruby,Perl,NONE,BETTER
478,full_paths_original_4_aip,"There's no use coercing a Java program into Scala, for it will be inferior in most ways to its original.",Java,Scala,NONE,BETTER
2201,full_paths_original_4_aip,"In the past ten years, auto manufacturing jobs have grown at a faster pace in transplant states like georgia, Alabama or Mississippi than they are in michigan.",georgia,michigan,NONE,BETTER
