id,text_readable,label:confidence,label
N2155322514,Select ABAR AC ACCE ADLY ADMI AIE AIXAM AJS ALFA ROMEO ALL ALPH ALPI AMC AMS APAC APPL APRI APRILIA ARCT ARMSTRONG ASCA ASHO ASTA ASTON MARTIN ASTR AUDI AUSTIN B & BAIMO BAJA BAJAJ BANH BAOTIAN BARO BARON BASHAN BB C BCC2 BEELINE BELLA BEND BENELLI BENTLEY BETTER BIKE BIMOTA BMW BMW' BOAT BOMBARDIER BOOM BOX BRANSON BRIL BRIS BRITISH TRACKSTAR BSA BTM BUELL *Buick* BUNTING BYD §Cadillac$ CAGIVA CAMC CAN-AM CARAVAN (1980)?,1.0,NONE
L1813379828,"Nokia towered over its rivals in ways that Toyota, General Motors, Fiat, Volkswagen etc could only dream of in cars, or in ways that *Hewlett-Packard*, §Dell$, IBM, Apple and Compaq had never felt possible in their industries, yes, Nokia was more than twice as big as its nearest rival - and profitable - and growing faster than its rivals  like Apple and Samsung!",0.6278,NONE
K1695944829,MB: Asus P5WDG2-WS Pro CPU: *Intel* Core 2 Quad Q6600 G0 @stock (2.4Ghz) CPU Cooler: Scythe Ninja Copper (works like a charm both in noise & performance for my needs) RAM: 4x2 GB §Kingston$ ECC RAM PC2-5300 Storage: 2x128GB Vertex2 + 1 x 750GB Seagate 7200.10,1.0,NONE
K1657645629,"luggs wrote : I've got both (roku and the original *Sony* §Google$ tv with the blueray) I prefer the roku, way easier to navigate",0.6908,OTHER
D407254326,"But Samsung, a highly diversified company, can better withstand a poor showing in the tablet market than can *Hewlett-Packard* and §Dell$.",0.6383,OTHER
K1713854271,*Microsoft* or §Sony$ - Who's Better for Indies?,0.6395,OTHER
G1050220327,"I do not understand in what way this *Ford* FOCUS is better than §Nissan$ LEAF, GM CHEVY VOLT AND MITSBUSHI ELECTRIC?.",0.6715,BETTER
O2391947780,"The 6th Generation of *Chevrolet* Camaro finally unveiled in Detroit, since 5th generation the Camaro is just getting better to rival the direct competition - §Ford$ Mustang.",0.6104,BETTER
R2861649606,"This post looks at *Pepsi*-Cola, a huge multinational corporation that's trying harder and harder to catch up to number one, §Coca-Cola$.",0.7576,WORSE
Q2638789126,"There are many other projects worth mentioning where migrant worker housing is resolved by the creation of affordable housing in general; a *Google* search pulls up some recent examples: Amistad Farm Laborers Housing , the §Kingston$ House.",1.0,NONE
S3032003774,"We at *Dell* have been champions of the message that companies need to switch from Windows XP ever since §Microsoft$ announced that it would be dis continuing support for the platform, not only for the superior features that Windows 7 and Windows 8 bring to the enterprise that help to increase productivity and make life easier on the IT department from the management perspective.",0.6632,NONE
T3157696699,"While dozens of manufacturers will gladly slap an *Intel*, Microsoft, or NVIDIA advertisement on the palmrest of your brand new laptop, §Google$ knows better than to partake in this annoying practice.",0.6835,WORSE
S3087392322,"We tested the self-parking systems on the Toyota Prius, *Ford* Escape SUV and the forthcoming 2011 §BMW$ 5-Series to see how effective and practical they are, and to get a better sense of whether they are worth the extra cost, which can run up to $4,500.",0.6632,NONE
T3240061123,"You can download the *Kingston*, Ontario Air Quality Widget on your Android Device directly from the §Google$ app store.",1.0,NONE
J1462735415,It's pretty bad when a *Ford* has much better reliability than a §BMW$.,1.0,BETTER
S3113326926,"What *Nokia* §Siemens$ failed to say, which is well known in India, is that it is socially unacceptable to complain about your superior.",1.0,NONE
I1346802889,Is *Google* or §Microsoft$ doing any better?,0.6515,NONE
G935189765,"*Hewlett-Packard*, §Dell$ and Samsung marched off to war with bold ""it'll all be over by Christmas""-style boasts of how they'd all build a better tablet than Apple.",0.6813,OTHER
A59295610,"2) Come on, *Google*, give Nokia, Casio & §Sony$ a run for their money and put a real camera on the G1: at least 5 megapixels or better, with a flash, a quality image sensor chip , and then back it up with the computing power to process the algorithms for great digital camera work.",0.6679,NONE
H1154425062,"I have read the *Renault*-Infiniti, actually aren't they really §Nissan$, engine slower than Ferrari and Merc?",0.6627,OTHER
R2930440752,"To refresh your memory, Better Place is the venture between Shai Agassi and *Renault*-§Nissan$ that proposes to sell electric cars without batteries, then lease the batteries to consumers and allow replacement for longer journeys through regional infrastructures of battery quick-swap stations.",1.0,NONE
T3205044716,"WKOG admin: Aside from embracing misogyny , more recently, Unilever, with Kellogg's, General Mills, *Coca-Cola*, §Pepsi$, Kraft, and other corporate entities  funneled big money into defeating Prop 37. Now, Unilever, one of the largest consumer products corporations in the world, is looking to  employ "" effective story-telling "" to help Unilever ""engage with people more meaningfully"" in order to ""create a better future for children.""",0.6515,NONE
C347818842,"As another option, the C-Max Energi PHEV can cover 500 miles and deliver better charge sustaining fuel economy than the *Chevrolet* Volt, §Ford$ says.",0.6879,OTHER
Q2733431130,The tech blogs are saying that in real-world experience we probably wouldn't even notice the difference between the slower *Toshiba* drive and the faster §Samsung$ drive.,0.634,WORSE
E676524787,"Every major auto maker, whether failing or not, has reported dramatic sales declines from year-earlier levels: Not just *Chrysler*, which got whacked with a massive 48 percent loss in sales ... but also General Motors, down 33 percent ... §Toyota$, down 42 percent ... and even Ford, supposedly better off, suffering a 32 percent hit to sales.",0.6522,NONE
K1713590026,*Microsoft* continues to disappoint; not sure who's support is worse between §Apple$ & MS.,0.7134,OTHER
L1774002505,"My personal thoughts of *Dell* are they are not any better than §Sony$, pretending people will use 64kps encoding to up their Song count size...",0.7074,WORSE
P2579909657,"Then I had a *Samsung*, which was pretty decent, but not as good as the §Nokia$.",0.6496,WORSE
C350875711,"As author Mike Magrath wrote: ""Whereas the [*Lexus*] IS 250 turned in decent handling results and then got walked on the road, the §Cadillac$ took everything we dared to throw at it regardless of the venue.""",0.6691,WORSE
I1260094599,"In fact, there was an RF camera that was even better than the *Leica* M - the §Nikon$ SP rangefinder camera.",0.6522,WORSE
K1713562477,*Microsoft* backed the piece of shit technologically inferior HD-DVD format and got destroyed by §Sony$ in the market.,1.0,WORSE
K1714037027,"*Microsoft* was okay, §Sony$ was better...How do you think Nintendo will do?",1.0,WORSE
R2915041596,"Today's Sentra is also fairly plain, competing against the Toyota Corolla, *Ford* Focus, Hyundai Elantra -- all of which are newer, better designs than the §Nissan$.",1.0,BETTER
N2204407406,*Sigma* provides a very good prime and completes its lens collection with this 85mm 1.4 which is a solid competitor to the famous Canon and §Nikon$ 85mm lenses.,0.6621,OTHER
P2573934808,"The new *Chevrolet* Cruze and §Ford$ Focus both feel more solid, have higher quality interiors, and are fitted with much better front seats.",0.6341,NONE
H1216379431,"I'm sorry, Sony's going to have to do better or I'm going to look elsewhere - maybe *IBM* or §Dell$.",0.6522,OTHER
M1957244271,Overall it's been good but *Nissan* and §Toyota$ seem to be better these days.,0.6471,NONE
R2938104042,"*Toyota* and §Nissan$ also score poorly, due to poor products and low market share in China.",0.6574,OTHER
H1118513915,"If you need more towing capacity, then a *Ford* Expedition or §Chevrolet$ Suburban 2500 will be a better choice, as they can deal with the larger trailers.",0.7399,OTHER
D412645657,But the *Google* and §Amazon$ tablets have superior processors and displays to run applications faster and show better graphics.,1.0,OTHER
Q2740840607,"The *Toshiba* (348 ms), HP (408.9 ms) and §Samsung$ (563.4 ms) all scored better.",0.7021,NONE
J1425828771,"It offers better road holding than the Honda Accord, *Toyota* Camry, and §Nissan$ Altima, as well as better transient response in quick lane-change maneuvers.",0.6341,NONE
M2012241479,"Plus, the food is being provided courtesy of *Microsoft*, §Amazon$, and Exact Software--they'll do better than the ""some kind of beef"" served at Bill Murray's summer camp back in 1979.",0.6786,NONE
E573188579,"Despite these advancements, SanDisk is still a laggard in the emerging solid-state drive market, where companies like *Samsung*, §Toshiba$, Micron Technology, and Intel are the early leaders.",0.7232,NONE
K1742319531,"Most of us would agree that it is ""better"" to be a doctor than a nurse, or to drive a *BMW* rather than a §Honda$.",1.0,BETTER
O2434821235,"The chip is expected to provide faster performance than the Atom ""Clover Trail"" processors currently found in Windows 8 tablets from Acer, *Dell*, §Hewlett-Packard$, Lenovo and Samsung.",1.0,NONE
H1109951860,"If you choose tho adapt manual lenses, like *Nikon* or §Leica$ mount, etc, the handling will be much better with the more ergonomically designed bodies like the GH3, EM1, G6 and GX7.",1.0,NONE
E675558534,"Every car I've owned, from *Ford* to Nissan to §Honda$, has been better than this.",0.6341,NONE
A122826513,A *Cadillac* or §Buick$ in China has a better reputation in China than they do here in the States.,0.7097,NONE
O2375114608,"That's better than *Ford* Fusion Hybrid, §Chevrolet$ Malibu ECO, Hyundai Hybrid or any other competing mid-size sedan.",0.6535,NONE
H1217681472,"I'm sure it will be at least a little better than attempts from *Google*/§Sony$/Panasonic/Sharp/Samsung etc. to build Internet streaming into televisions, and progress is progress.",0.6863,NONE
O2375117413,"That's better than the *Toyota* Yaris, Hyundai Accent and §Chevrolet$ Aveo.",0.6957,OTHER
Q2707090707,"These systems, for the most part, were slower than the two entry-level *Intel*-powered systems we tested, this HP G60-235DX and the §Dell$ Inspiron I15-156B .",1.0,OTHER
F740324709,"*Ford* Fiesta, VW Voyage and Polo, Fiat Grand Siena, Renault Logan and §Chevrolet$ Cobalt and Prisma all drive better than Versa.",1.0,OTHER
I1368223493,It can easily guarantee a better console from *Sony* and §Microsoft$.,0.708,NONE
G967064822,How can anyone think based on the *BMW* and §Honda$ today that those cars look better than the '08 ones.,1.0,OTHER
J1504616527,"Ive never had better (and Ive owned *BMW*, SaaB, Audi, §Toyota$ and many others)",0.7059,NONE
H1084095735,"If Model 3 is directly price competitive with BMW 3 Series, Mercedes C Class, *Audi* A3/A4, §Lexus$ IS 250/350 cars and offers comparable or better performance, we will see the same thing we now see with Model S in 'F' segment.",0.6515,OTHER
K1676087443,Many people will argue that *Nike* cleats are the best and others will just say §Adidas$ or Pumas are better.,1.0,OTHER
J1444479160,"It's delusional to think that making your photographs with a *Leica*, a §Nikon$ D800000ExS or a Mamiya/Leaf or Hassy or a Fuji x-Pro will make them any better than a decent entry-level dslr or mirrorless camera of almost any description.",0.7059,NONE
R2829449916,"This infographic from Kissmetrics comes up with some definite sounding findings - starting with Python and Java developers being ""superior"" to those using PHP, Perl and Ruby and Facebook and Google software engineers being ""better"" than those at *Amazon* and §Microsoft$.",1.0,NONE
D473110471,"Chevrolet and *Ford* are selling better in the U.S.o The ""§Toyota$ takeover"" is not assured.o",1.0,BETTER
R2932140769,"*Toshiba* and §Samsung$ are expected to use the technology to make 10-nm flash memory chips, while Intel will make faster microprocessors that use less power.",0.6895,NONE
F824614478,"*Google* Maps is superior to you, §Apple$ Maps is superior to us.",0.6522,BETTER
G992077571,HP (*Hewlett-Packard*) ProLiant ML350 G6 5U Tower Server - §Intel$ Xeon E5520 2.26 GHz,1.0,NONE
J1448325006,"Its flagship brands -- *Mercedes-Benz*, BMW, §Audi$, and Porsche -- are all enjoying record years and forecasting even better results for 2013.",0.7043,NONE
B326355656,"*Apple* is much more of a consumer products company, better compared to §Sony$ than Dell.",0.6957,BETTER
B232382086,"*AMD* Phenom II X2 955 Processor 3.2 GB 700W PSU (Cooler Master) 8 GB DDR2 RAM 24"" §Samsung$ Monitor 1920 x 1200 Windows 7 64bit",1.0,NONE
L1813289431,*Nokia* Asha vs §Samsung$ Rex: What's better?,0.6515,OTHER
L1813364977,"*Nokia* ,Siemens,§Motorola$), SMPP...",1.0,NONE
N2223136920,small *Google* satellite map of N. §Kingston$/quon Airport link,1.0,NONE
I1317900497,"In this IT Briefing, *Intel* and §IBM$ systems experts Mitch Shults, Jim Lawrie, and Paul Awad discuss analytical and transactional solutions that drive faster and smarter business decisions.",0.6429,NONE
M2030093168,presents: *BMW* M5 vs §Ferrari$ F355 F1 Berlinetta.,0.6423,NONE
S3066616159,Well since i got my new video card (*MSI* §Nvidia$ Geforce GT 630 2gb) its been easier for me to play Mafia at higher resolutions.,1.0,NONE
M2091029663,"*Renault*, §Ferrari$ agree on Fisichella and Schumacher's collision",0.6863,NONE
N2206859946,"Similarly, the participants in the *Apple*/§IBM$ study specifically noted that they did not consider either computer to be superior in terms of quality or performance.",1.0,NONE
B272645847,And *Renault* stopped developing R29 long back with §Ferrari$.,1.0,NONE
G1025458504,I bought this first only to return it back to *Amazon* and replace it with the §Sony$ HX9V which is superior in most aspects.,1.0,WORSE
C384373788,*Asus* and §Gigabyte$ stuck with loads of Intel chipsets,1.0,NONE
P2442497601,"The companies profiled in this report include AudioCodes Ltd., *Avaya* Inc., Cisco Systems Inc., GENBAND, Alcatel-Lucent SA, Grandstream Networks, Inc., ADTRAN, Inc., Siemens AG, §Huawei$ Technologies Co. Ltd., and ZTE Corporation.",1.0,NONE
G959000983,"*Honda*, §BMW$, and Lamborghini will be showcasing in the automotive category, and in publishing, The Saturday Evening Post, Better Homes & Gardens, The New York Times and Conde Nast will all have a place on the show floor.",1.0,NONE
D461090423,CEMoD makes it easier than ever for *Nokia* §Siemens$ Networks' customers to manage the end user experience in their mobile networks.,1.0,NONE
D412328744,"But the fact that *Google* is adding Coreboot support for faster §Intel$ chips means that we might not only see faster boot speeds, but faster overall performance.",0.6895,NONE
S3077801796,"We recommend ibuprofen (Nuprin, *Advil*, §Motrin$) - 800 mg (four tablets).",1.0,NONE
R2888074405,Those pain relievers that contain ibuprofen like *Motrin* and §Advil$.,0.6522,NONE
C384531623,"*Asus*, Shuttle, Intel, §Gigabyte$?",1.0,NONE
I1370451449,It could be worse for *Microsoft* - §Apple$ could be dominating this market.,0.7924,WORSE
J1444808047,"Its Dragon Drive application has received some solid response and is being used by some top automakers such as Audi, *BMW*, Chrysler, §Ford$, General Motors, Hyundai, Toyota, etc.",1.0,NONE
L1838974578,"Not to be confused with the performance of a 911 the Cayenne S fills out my seasonal needs better then the 5 other SUV's I have owned, which include (2) *Toyota* Land Cruisers, Lexus Lx 470, and (2) §BMW$ X5's.",0.7074,OTHER
T3149374625,"Where is *Nokia*, Ericsson, and §Motorola$ now?",1.0,NONE
M2058434090,"Quick reminder here: Both *IBM* and §Microsoft$ are companies; big ones at that, with all the trappings of big business that, for better or worse (mostly worse), come with it.",0.6522,NONE
O2322848938,SunSpider (lower is better): Apple iPhone 5: 911.7 *Nokia* Lumia 920: 909.1 HTC 8X: 904.7 §Samsung$ Galaxy Note II: 1005.4,0.6783,NONE
I1296371918,"Interestingly, both *Amazon* and §Microsoft$ offer 3 and a half nines of service level availability (99.95%), making comparing the service prices even easier.",0.7021,OTHER
G1009875023,I am for solid engineering reasons a fan of the *Toyota*/§Ford$ hybrids.,0.7241,NONE
N2211875406,"Since *Microsoft* decided to follow the §Google$ Chrome model of embedding Flash within browser, they're tied to Adobe now for better or worse, he said in an email.",0.6429,NONE
H1070223341,"If *Dell* croaks, there's still HP, Asus, Acer, §Sony$, and a host of others to step right in (at similar pricepoints and mostly the same quality level, if not a bit higher; also better hardware/driver consistency within a given model series).",0.6247,NONE
K1601093773,large *Kingston* upon Thames §Google$ map image link,0.7826,NONE
Q2694801521,"The second-generation one, with its cut-and-thrust styling, has moved the SRX into runner-up position in the mid-luxury crossover segment, and you have to figure that it's only the customarily mediocre (but reportedly improving) *Cadillac* dealership experience that hasn't accelerated demand even more and made the §Lexus$ RX350 and RX450h want to get off their ballet points and put on some boxing gloves.",0.6522,OTHER
R2809418284,"This *Advil* ® formulation combines an effective decongestant, phenylephrine, that reduces swelling to permit easier breathing, with the pain relieving power of §Ibuprofen$, plus an effective antihistamine, chlorpheniramine, that helps prevent the release of the chemical that causes allergy symptoms.",0.7134,BETTER
B237332122,"Among the 12 models that did better than industry average, Nissan, *Honda*, §Ford$ and Volkswagen each had two; Dodge, Subaru, Mazda and Hyundai had one each.",0.6535,NONE
I1295260202,*Intel* Core2Duo E7600 3.06GHz 1066MHz (3MB L2) Gigabyte GA-EP45-UD3R §Kingston$ 2GB DDR2 800MHz x2 Western Digital Caviar Blue 500GB Sapphire ATI Radeon HD5770 1GB GDDR5 128bit LG GH24NS50 DVDRW Sata24x Cooler Master [...],0.7321,NONE
A151622200,"*Advil*, §Motrin$, and aleve.",1.0,NONE
H1164065192,I imagine *Buick* and §Cadillac$ would be doing better if their former segment of retirees knew what they were buying.,0.6471,NONE
N2262643178,"*Sony* PS3 Infographic: Better Than §Apple$ TV, Xbox 360, Wii, Roku, Boxee?",0.6526,BETTER
I1295499877,"*Intel* reported better-than-expected earnings and sales after the close, while §Microsoft$ reports Thursday afternoon.",0.6471,NONE
E718148199,Findings by AnandTech from earlier this morning also suggest that Apple has moved away from *Toshiba* to §Samsung$ as the provider for solid-state storage in its MacBook Air notebooks.,0.711,NONE
K1745010201,"*Motrin*, §Advil$",1.0,NONE
S3008433584,"Volkswagen, *Mercedes-Benz*, BMW, §Audi$, and Mini all saw solid growth.",0.711,NONE
J1463736928,"It's really hard to tell which of the two companies did a better job at recycling designs, *Nokia* or §Samsung$.",1.0,OTHER
C384482150,"*Asus*, §Gigabyte$ and Tyan are tied for motherboards.",1.0,NONE
E688382839,Experts from *Ford* §Chrysler$ GM.,1.0,NONE
R2835361841,"(This is assuming , of course, that *Microsoft* and §Sony$ continue their current strategy of bigger, better, faster.",1.0,NONE
L1839003227,"Not to be outdone by laptop rival *Sony*, §Dell$ yesterday announced the availability of SSD (solid-state drive) technology for its Latitude D420 and D620 notebooks.",0.6496,OTHER
