caption,sentence,object_a,object_b,predicted,gold
"unigrams ('full sentence', ExtractRawSentence(processing=None))","For that, Groovy just offers alternative (better?) syntax over Java.",Java,Groovy,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))",- I think Swift is much more readable then Objective-C at this point.,Swift,Objective-C,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","Ironically, our Ferrari, lambo, GTRs, bentley is more then BMW //M and MERC AMG.",Ferrari,BMW,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","We wanted something more lightweight and faster to develop in than Java, and Rails sounded like more fun than PHP,"" Williams said.",Java,PHP,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","In the age of BP, deploying solid Perl web applications was significantly harder than say deploying PHP applications.",PHP,Perl,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))",The most important difference is that you did your tests using an upclocked nVidia GTX570 GPU that is great for CUDA but lousy for OpenCL.,CUDA,OpenCL,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))",This idea has given me a small kick in the pants and I actually started prototyping in Bash-- but will switch back to Python because of better array support.,Python,Bash,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","For example, NYCB's program cites a study in which ballet was found to be the second-most strenuous ""sport"" out there: easier than football, harder than hockey.",football,hockey,BETTER,NONE
"unigrams ('full sentence', ExtractRawSentence(processing=None))",The process of converting it to Java resulted in a 100x speed up - despite Perl possibly having a faster regex implementation.,Java,Perl,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","So, yes, PHP is getting better and better while catching up with Java.",Java,PHP,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))",With Nokia 808 at 2x digital zoom will be already worse than this Samsung.,Nokia,Samsung,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","And Windows 7 works very well compared to Windows XP (which worked a lot better than Windows 98, but I digress).",Windows XP,Windows 98,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))",Why are Nokia and IPhone known to be easier to use than Samsung?,Nokia,Samsung,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","With immense competition and reliability a given, Honda will continue to bleed market share with GM, Ford, Hyundai and VW making better cars.",Ford,Honda,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","My last PC had Windows 7 and I would use it from time to time until I realized Windows 8 was better, faster and had less problems.",Windows 7,Windows 8,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","However, I think Scala makes it easier to build and test JBoss AS extensions/subsystems compared to Java .",Java,Scala,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))",Uniformity: It is here is where the otherwise superior Toshiba E220 falls apart in relation to the Samsung E550.,Samsung,Toshiba,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))",I've compared Firebird with MySQL (don't know PostgreSQL so well) and it is really better.,MySQL,PostgreSQL,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","Hewlett-Packard regained the lead in worldwide PC shipments in the fourth quarter of 2003, but Dell managed to hold onto its lead for the full year, as the PC industry recorded one of its better years in recent memory, according to preliminary figures from IDC and Gartner.",Dell,Hewlett-Packard,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","Hi, I use PHP validation for my sites it is better then Java script validation ?",Java,PHP,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","Various internal (Java API) changes: Changes to gnu.expr.Interpreter to make it easier to add non-Lisp-like languages; gnu.lists.Consumer now has an endAttribute method that need to be called after each attribute, rather than endAttributes that was called after all of them.",Java,Lisp,BETTER,NONE
"unigrams ('full sentence', ExtractRawSentence(processing=None))",pennsylvania is at 65 mph while michigan and Indiana have slower limits for trucks.,michigan,pennsylvania,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","I don't know if it'll be fully functioning by the oregon game, but I'd wager that it'll look better than it ever did at michigan.",michigan,oregon,BETTER,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","The Direct3D system is a technically superior piece of technology, and support for working with it is still better than OpenGL whether you're a hobbyist or a pro.",OpenGL,Direct3D,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","The big jumps in computing power in the last few years have been around adding more CPU cores and reducing power consumption, the major software companies have been making their software run more efficiently (Windows 7 runs better on 5+ year-old hardware than Windows XP did when the hardware was brand new and Windows 8 runs even better again).",Windows XP,Windows 8,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","The PowerPC CPU (Apple had a hand in it, but it was mainly Motorola and IBM) was always a much better design than Intel's x86.",Apple,IBM,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","More challenging yet, the van's designers had only shaped the engine box for a four-cylinder engine, meaning Toyota could not fit the Previa with a V-6 engine to compete with the faster and more powerful Chrysler minivans--or those from Ford and General Motors as well.",Toyota,Chrysler,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","There are a lot of folks out there ready to adopt Scala simply as a ""better Java.",Java,Scala,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))",The ps2 is vastly inferior to both the gamecube and Xbox.,ps2,gamecube,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","Most chargers for Bluetooth headsets (which, from my limited experience, are wall chargers only) charge slower than a USB cable.",USB,Bluetooth,BETTER,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","Currently the implementation uses SQLite database (I'm quite addicted to its dynamic typing), but if migrated to MySQL or larger RDBMS, it would run tons faster.",MySQL,SQLite,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))",No way is Python or TCL faster than Java.,Java,Python,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","It is faster and easier then Python, far easier than C++ or C#/Java, etc... Is commonly used as a embedded scripting language, and has a few wonderful libraries to get started with.",Java,Python,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","Generally speaking Apple does far better with digital content around the globe than Amazon, Google or Microsoft.",Apple,Amazon,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","INCLUDES OUR EXCLUSIVE UNLIMITED MILEAGE LIFETIME POWERTRAIN WARRANTY, You won't find a better suv than this great 2014 jeep Wrangler.",suv,jeep,BETTER,NONE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","I would say that the Nissan-Renault merger has gone better than ""reasonably well"".",Nissan,Renault,BETTER,NONE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","A long time ago, doctors endorsed cigarettes, and soda was better than mother's milk.",milk,soda,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))",The 2012 numbers provides better news for Samsung fans as it dethrones Nokia as the world's top cellphone manufacturer.,Nokia,Samsung,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))",":) what's better than celebrating your birthday at a wedding, in an Indian temple!?",wedding,birthday,BETTER,NONE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","To quote myself in response to someone asking ""Can you provide examples of legacy hacks and how Scala, Haskell and F# are actually better than languages like C# or Java?"": (...) I am not downplaying this disaster, but are you just gloating?",Java,Haskell,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))",Sony can now build up from the Cell and just make it more powerful and faster in the way Intel advances their tech.,Sony,Intel,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","In other words, CoffeeScript is an attempt to replace JavaScript syntax with a better one based on experiences from Ruby and Python worlds.",Python,JavaScript,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","Python/Django/GeoDjango are a mature combination, with a somewhat slower, steadier development pace than Ruby/Rails/RGeo, which ...",Ruby,Python,WORSE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))",Exactly like Windows XP and 7 and nothing like Windows 8. but with better performance,Windows XP,Windows 8,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","There are other languages which may be better suited than PHP if you want to see things from a different angle - I suggest that you try a functional language like Lisp, Scheme, Haskell, F#, or a weakly typed language like Python.",Python,Lisp,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","No car drives nicer and safer than this one, made of a real steel, not plastic or aluminum.",steel,aluminum,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","Some people think better in Python than in PHP, and God help anyone who thinks in LISP...",Python,PHP,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))",google+ is a better facebook.,google,facebook,NONE,BETTER
"unigrams ('full sentence', ExtractRawSentence(processing=None))","For example: Awk, Bash, Basic variants, C/C++, Java, Lisp variants, Lua, Pascal variants, Perl, PHP, Python, Ruby, XSLT - So the chances are better than good that the language of your choice will be OK.",Python,Lisp,BETTER,NONE
"unigrams ('full sentence', ExtractRawSentence(processing=None))",Perl isn't inherently a better language than Java.,Java,Perl,BETTER,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","As a phone, it was decent if unexciting, but as a music player, it fell far short of the ipod.",phone,ipod,NONE,WORSE
"unigrams ('full sentence', ExtractRawSentence(processing=None))","And I consider 4 to 5 -year old hardware to be quite usable under Windows 7, and judging from the youtube vids of running Windows 8 on netbooks it looks it might even run faster than Windows XP.",Windows XP,Windows 8,NONE,BETTER
