,id,domain,object_a,object_b,sentence,it_1_confidence,it_2_confidence,better_count,worse_count,none_count,most_frequent_label,most_frequent_count,it_1_judgments,it_2_judgments,sentence_html,judgments,confidence,most_frequent_percentage
1484,B212062184,compsci,Python,Bash,"(Also, Bash may not be the best language to do arithmetic-heavy operations in - something like Python might be a better choice)",1.0,1.0,0,5,0,WORSE,5,3,2,"(Also, <span style=""color: #9A14B2; font-weight: bold"">Bash:[OBJECT_A]</span> may not be the best language to do arithmetic-heavy operations in - something like <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> might be a better choice)",5,1.0,1.0
1407,K1713801223,brands,Microsoft,Amazon,"Microsoft looked like a decent bet, especially after Amazon went with Texas Instruments '   ( Nasdaq: TXN     ) processor again in the recent Kindle Fires.",0.6621,1.0,2,0,3,NONE,3,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> looked like a decent bet, especially after <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span> went with Texas Instruments '   ( Nasdaq: TXN     ) processor again in the recent Kindle Fires.",5,0.7972600000000001,0.6
2022,E613571176,jbt,beer,tea,"Drinkability: a solid beer, but as I said it's not precisely my cup of tea.",0.6442,0.5,0,2,3,NONE,3,3,2,"Drinkability: a solid <span style=""color: #9A14B2; font-weight: bold"">beer:[OBJECT_A]</span>, but as I said it's not precisely my cup of <span style=""color: #6CB219; font-weight: bold"">tea:[OBJECT_B]</span>.",5,0.5865199999999999,0.6
1044,G1061389969,brands,Audi,Mercedes-Benz,"I'd place it in Audi A4/Mercedes-Benz C-Class territory, and it holds up pretty well as a solid alternative for shoppers considering these two models.",1.0,1.0,0,0,5,NONE,5,3,2,"I'd place it in <span style=""color: #9A14B2; font-weight: bold"">Audi:[OBJECT_A]</span> A4/<span style=""color: #6CB219; font-weight: bold"">Mercedes-Benz:[OBJECT_B]</span> C-Class territory, and it holds up pretty well as a solid alternative for shoppers considering these two models.",5,1.0,1.0
2287,M1987552764,brands,Nvidia,MSI,"Perhaps this will mean even better performance of the K8N Neo with Nvidia graphics with future BIOS revisions, or it may be that the performance we are seeing with the production MSI K8N Neo Platinum is more representative of the balance that we will see in shipping nF3-250 motherboards.",0.6356,1.0,1,0,4,NONE,4,3,2,"Perhaps this will mean even better performance of the K8N Neo with <span style=""color: #9A14B2; font-weight: bold"">Nvidia:[OBJECT_A]</span> graphics with future BIOS revisions, or it may be that the performance we are seeing with the production <span style=""color: #6CB219; font-weight: bold"">MSI:[OBJECT_B]</span> K8N Neo Platinum is more representative of the balance that we will see in shipping nF3-250 motherboards.",5,0.78136,0.8
2292,D466238048,jbt,facebook,youtube,"Channels such as youtube, facebook and others make it easier to search and consume this content.",1.0,1.0,0,0,5,NONE,5,3,2,"Channels such as <span style=""color: #9A14B2; font-weight: bold"">youtube:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">facebook:[OBJECT_B]</span> and others make it easier to search and consume this content.",5,1.0,1.0
169,N2223379078,compsci,Java,Smalltalk,"Smalltalk (and Java)"".",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Smalltalk:[OBJECT_A]</span> (and <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>)"".",5,1.0,1.0
389,E598900728,brands,Advil,Motrin,"Do not use aspirin, ibuprofen (Motrin®, Advil®) or naproxen (Aleve®).",1.0,1.0,0,0,5,NONE,5,3,2,"Do not use aspirin, ibuprofen (<span style=""color: #9A14B2; font-weight: bold"">Motrin:[OBJECT_A]</span>®, <span style=""color: #6CB219; font-weight: bold"">Advil:[OBJECT_B]</span>®) or naproxen (Aleve®).",5,1.0,1.0
2396,B317929057,compsci,Java,PHP,"Anyway, I agree that PHP is better (or at least easier to use) than Java for some things.",1.0,1.0,5,0,0,BETTER,5,3,2,"Anyway, I agree that <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> is better (or at least easier to use) than <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> for some things.",5,1.0,1.0
1123,F733348629,jbt,carolina,missouri,"Following the nasty trip to carolina, the Dores have three very winnable games with non-conference foes UMass and UAB before hosting a mediocre missouri team.",1.0,1.0,0,0,5,NONE,5,3,2,"Following the nasty trip to <span style=""color: #9A14B2; font-weight: bold"">carolina:[OBJECT_A]</span>, the Dores have three very winnable games with non-conference foes UMass and UAB before hosting a mediocre <span style=""color: #6CB219; font-weight: bold"">missouri:[OBJECT_B]</span> team.",5,1.0,1.0
859,P2491857252,brands,Apple,Intel,The first thing you are going to need is an Intel Based Apple Computer running OSX 10.6.6 or better.,1.0,1.0,0,0,5,NONE,5,3,2,"The first thing you are going to need is an <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> Based <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> Computer running OSX 10.6.6 or better.",5,1.0,1.0
850,K1713853631,brands,Microsoft,IBM,"Microsoft, Oracle, Sun, IBM and HP have specifically focused on making things better.",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span>, Oracle, Sun, <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> and HP have specifically focused on making things better.",5,1.0,1.0
2289,I1408577369,compsci,Ruby,JavaScript,"It is JavaScript-based, which is safer than ActiveX and the Ruby component is negligible.",1.0,1.0,5,0,0,BETTER,5,3,2,"It is <span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span>-based, which is safer than ActiveX and the <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span> component is negligible.",5,1.0,1.0
2324,G976151276,brands,Ford,Chevrolet,"However, in the last period of time Ford, Chevrolet etc. improved tremedously their vehicle line up, bringing in nice ineteriors and a much better fit and finish.",1.0,1.0,0,0,5,NONE,5,3,2,"However, in the last period of time <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Chevrolet:[OBJECT_B]</span> etc. improved tremedously their vehicle line up, bringing in nice ineteriors and a much better fit and finish.",5,1.0,1.0
1692,J1497955758,brands,Samsung,Toshiba,I've also seen better from sub-£100 upscalers from the likes of Toshiba and Samsung.,1.0,1.0,0,0,5,NONE,5,3,2,"I've also seen better from sub-£100 upscalers from the likes of <span style=""color: #9A14B2; font-weight: bold"">Toshiba:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span>.",5,1.0,1.0
1232,H1115175336,compsci,Python,JavaScript,"If you have ""deep knowledge of web technology, including client and server-side development and experience with at least one object-oriented language (Python, Java, Ruby, JavaScript, etc.) and a solid grasp of OO concepts"" this could be the job for you.",1.0,1.0,0,0,5,NONE,5,3,2,"If you have ""deep knowledge of web technology, including client and server-side development and experience with at least one object-oriented language (<span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span>, Java, Ruby, <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span>, etc.) and a solid grasp of OO concepts"" this could be the job for you.",5,1.0,1.0
939,A142060517,jbt,pizza,sausage,"Adding fatty toppings like meat (particularly sausage and pepperoni), makes the pizza worse.",1.0,1.0,0,0,5,NONE,5,3,2,"Adding fatty toppings like meat (particularly <span style=""color: #9A14B2; font-weight: bold"">sausage:[OBJECT_A]</span> and pepperoni), makes the <span style=""color: #6CB219; font-weight: bold"">pizza:[OBJECT_B]</span> worse.",5,1.0,1.0
1383,J1513473515,jbt,basketball,tennis,"I was a pretty decent tennis and basketball player in my younger years, but now my sport is golf.""",1.0,1.0,0,0,5,NONE,5,3,2,"I was a pretty decent <span style=color: #9A14B2; font-weight: bold"">tennis:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">basketball:[OBJECT_B]</span> player in my younger years, but now my sport is golf.""",5,1.0,1.0
1394,M1940481428,jbt,harvard,princeton,Others are less blasé about the value of a solid harvard (or princeton or Yale) education.,1.0,1.0,0,0,5,NONE,5,3,2,"Others are less blasé about the value of a solid <span style=""color: #9A14B2; font-weight: bold"">harvard:[OBJECT_A]</span> (or <span style=""color: #6CB219; font-weight: bold"">princeton:[OBJECT_B]</span> or Yale) education.",5,1.0,1.0
340,J1487908989,jbt,football,hockey,"I tweeted back that I thought football, even a lousy Pro Bowl game, still would top hockey in Chicago.",0.6779,1.0,4,1,0,BETTER,4,3,2,"I tweeted back that I thought <span style=""color: #9A14B2; font-weight: bold"">football:[OBJECT_A]</span>, even a lousy Pro Bowl game, still would top <span style=""color: #6CB219; font-weight: bold"">hockey:[OBJECT_B]</span> in Chicago.",5,0.80674,0.8
2204,F751748828,jbt,tea,juice,"For me, green tea powder was more drying, though worked faster than lemon juice (diluted).",1.0,1.0,5,0,0,BETTER,5,3,2,"For me, green <span style=""color: #9A14B2; font-weight: bold"">tea:[OBJECT_A]</span> powder was more drying, though worked faster than lemon <span style=""color: #6CB219; font-weight: bold"">juice:[OBJECT_B]</span> (diluted).",5,1.0,1.0
417,K1677848298,compsci,Java,Smalltalk,Mapping Between Smalltalk and Java,1.0,1.0,0,0,5,NONE,5,3,2,"Mapping Between <span style=""color: #9A14B2; font-weight: bold"">Smalltalk:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>",5,1.0,1.0
1548,T3184427025,compsci,Windows 7,Windows 8,Windows 7 comes out of sleep even faster than Windows 8.,1.0,1.0,5,0,0,BETTER,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Windows 7:[OBJECT_A]</span> comes out of sleep even faster than <span style=""color: #6CB219; font-weight: bold"">Windows 8:[OBJECT_B]</span>.",5,1.0,1.0
12,I1389604590,compsci,MySQL,PostgreSQL,"I think Subversion will remain in use for the same reason MySQL remains in use, even though it is drastically inferior to PostgreSQL -- inertia.",1.0,1.0,0,5,0,WORSE,5,3,2,"I think Subversion will remain in use for the same reason <span style=""color: #9A14B2; font-weight: bold"">MySQL:[OBJECT_A]</span> remains in use, even though it is drastically inferior to <span style=""color: #6CB219; font-weight: bold"">PostgreSQL:[OBJECT_B]</span> -- inertia.",5,1.0,1.0
2420,R2879216301,jbt,fox,cnn,"This website is no better than cnn, ABC, fox, etc.",1.0,0.5013,0,1,4,NONE,4,3,2,"This website is no better than <span style=""color: #9A14B2; font-weight: bold"">cnn:[OBJECT_A]</span>, ABC, <span style=""color: #6CB219; font-weight: bold"">fox:[OBJECT_B]</span>, etc.",5,0.80052,0.8
812,E617137525,jbt,ds,psp,"ds - 276,000 psp - 25,000",0.3713,1.0,1,1,3,NONE,3,3,2,"<span style=""color: #9A14B2; font-weight: bold"">ds:[OBJECT_A]</span> - 276,000 <span style=""color: #6CB219; font-weight: bold"">psp:[OBJECT_B]</span> - 25,000",5,0.62278,0.6
161,F744849489,compsci,Java,Smalltalk,"For example, particular uses of nested classes in C++, interfaces in Java, cascaded calls in Smalltalk,...",1.0,1.0,0,0,5,NONE,5,3,2,"For example, particular uses of nested classes in C++, interfaces in <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span>, cascaded calls in <span style=""color: #6CB219; font-weight: bold"">Smalltalk:[OBJECT_B]</span>,...",5,1.0,1.0
983,D555297373,compsci,Java,Ruby,Day three - Pairing in Ruby and Java,1.0,1.0,0,0,5,NONE,5,3,2,"Day three - Pairing in <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>",5,1.0,1.0
622,E684648381,compsci,Java,Python,"exception finally cleanup(old Java, c#, Python, as a backup/more flexible pattern in various languages with exceptions)(a bit verbose but nicer then the previous 2)",0.643,1.0,0,0,5,NONE,5,3,2,"exception finally cleanup(old <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span>, c#, <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>, as a backup/more flexible pattern in various languages with exceptions)(a bit verbose but nicer then the previous 2)",5,0.7858,1.0
382,B326634777,compsci,iOS,Apple TV,Apple's new peer-to-peer AirPlay discovery and streaming mechanism which is scheduled to be launched in iOS 8 will make it much easier for users to broadcast to their host's Apple TV.,1.0,1.0,2,0,4,NONE,4,4,2,"Apple's new peer-to-peer AirPlay discovery and streaming mechanism which is scheduled to be launched in <span style=""color: #9A14B2; font-weight: bold"">iOS:[OBJECT_A]</span> 8 will make it much easier for users to broadcast to their host's <span style=""color: #6CB219; font-weight: bold"">Apple TV:[OBJECT_B]</span>.",6,1.0,0.6666666666666666
2319,A151622197,brands,Advil,Motrin,"Advil, Motrin, Aleve -- all of these really do help.",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Advil:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Motrin:[OBJECT_B]</span>, Aleve -- all of these really do help.",5,1.0,1.0
30,N2206859946,brands,Apple,IBM,"Similarly, the participants in the Apple/IBM study specifically noted that they did not consider either computer to be superior in terms of quality or performance.",1.0,1.0,0,0,5,NONE,5,3,2,"Similarly, the participants in the <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> study specifically noted that they did not consider either computer to be superior in terms of quality or performance.",5,1.0,1.0
123,E672317496,brands,Apple,Amazon,"Even today, companies like Apple, Nintendo, Amazon, Sony, (the list is rather lengthy) want to sell you a solid product.",1.0,1.0,0,0,5,NONE,5,3,2,"Even today, companies like <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span>, Nintendo, <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span>, Sony, (the list is rather lengthy) want to sell you a solid product.",5,1.0,1.0
1549,A141441095,compsci,Java,Ruby,added Java and Ruby support,1.0,1.0,0,0,5,NONE,5,3,2,"added <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span> support",5,1.0,1.0
1064,L1861088701,compsci,Eclipse,NetBeans,"Obviously, NetBeans is toast because of Eclipse.",0.6736,0.5089,2,1,2,BETTER,2,3,2,"Obviously, <span style=""color: #9A14B2; font-weight: bold"">NetBeans:[OBJECT_A]</span> is toast because of <span style=""color: #6CB219; font-weight: bold"">Eclipse:[OBJECT_B]</span>.",5,0.60772,0.4
2180,N2221040855,brands,Toyota,Chevrolet,"Slated to arrive this fall, the Energi promises 100 MPGe - better than the EPA estimates for the Chevrolet Volt or plug-in Toyota Prius .",1.0,1.0,0,0,5,NONE,5,3,2,"Slated to arrive this fall, the Energi promises 100 MPGe - better than the EPA estimates for the <span style=""color: #9A14B2; font-weight: bold"">Chevrolet:[OBJECT_A]</span> Volt or plug-in <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> Prius .",5,1.0,1.0
1875,Q2682157746,brands,Intel,Dell,"_________________________ Thermaltake Level 10GT Intel i7 2600K @4,3Ghz MSI GTX780 3GB OC TWIN FROZR 3 x Dell U2412m in 3600x1920 16GB Corsair Vengeance DDR3 1600MHz ASUS P8Z68-V PRO GEN3 Corsair H70 Hydro CPU Cooler",1.0,1.0,0,0,5,NONE,5,3,2,"_________________________ Thermaltake Level 10GT <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> i7 2600K @4,3Ghz MSI GTX780 3GB OC TWIN FROZR 3 x <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span> U2412m in 3600x1920 16GB Corsair Vengeance DDR3 1600MHz ASUS P8Z68-V PRO GEN3 Corsair H70 Hydro CPU Cooler",5,1.0,1.0
830,T3158693659,brands,Nokia,Samsung,"While I agree that Samsung, htc , Nokia, and allegedly LG offer better products.",1.0,1.0,0,0,5,NONE,5,3,2,"While I agree that <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span>, htc , <span style=""color: #6CB219; font-weight: bold"">Nokia:[OBJECT_B]</span>, and allegedly LG offer better products.",5,1.0,1.0
