_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,please_select_how_object_a_and_object_b_compare_in_the_sentence_above,label,please_select_how_object_a_and_object_b_compare_in_the_sentence_above_gold,sentence
1444906054,11/9/2017 15:41:02,true,3014427195,,11/9/2017 15:39:07,false,neodev,0.8889,43860707,TUR,68,Ankara,78.161.184.112,NO_COMP,NO_COMP,NO_COMP,"OBJECT_A, OBJECT_B, and Mts."
1444906054,11/9/2017 15:41:30,true,3014429297,,11/9/2017 15:39:15,false,neodev,0.8333,41595150,VEN,"","",190.76.250.69,NO_COMP,NO_COMP,NO_COMP,"OBJECT_A, OBJECT_B, and Mts."
1444906054,11/9/2017 15:42:15,true,3014433184,,11/9/2017 15:39:29,false,neodev,0.8571,43698706,VEN,"","",190.202.174.86,NO_COMP,NO_COMP,NO_COMP,"OBJECT_A, OBJECT_B, and Mts."
1444906054,11/9/2017 15:42:19,true,3014433695,,11/9/2017 15:40:04,false,clixsense,0.875,43758573,ITA,07,Guidonia,185.82.113.70,NO_COMP,NO_COMP,NO_COMP,"OBJECT_A, OBJECT_B, and Mts."
1444906054,11/9/2017 15:42:46,true,3014436062,true,11/9/2017 15:38:52,false,clixsense,0.875,43773547,TUR,34,Istanbul,176.33.155.192,UNCLEAR,NO_COMP,NO_COMP,"OBJECT_A, OBJECT_B, and Mts."
1444906054,11/9/2017 15:43:36,true,3014440256,,11/9/2017 15:41:55,false,neodev,1.0,43889953,VEN,25,Caracas,201.209.232.151,NO_COMP,NO_COMP,NO_COMP,"OBJECT_A, OBJECT_B, and Mts."
1444906054,11/9/2017 15:45:15,true,3014448513,,11/9/2017 15:40:27,false,clixsense,0.8333,28173416,BRA,27,Sao Paulo,179.54.161.146,NO_COMP,NO_COMP,NO_COMP,"OBJECT_A, OBJECT_B, and Mts."
1444906054,11/9/2017 15:45:19,true,3014448827,,11/9/2017 15:41:38,false,neodev,0.8,37119363,VEN,15,Guatire,190.153.38.145,NO_COMP,NO_COMP,NO_COMP,"OBJECT_A, OBJECT_B, and Mts."
1444906054,11/9/2017 15:46:12,true,3014453798,,11/9/2017 15:44:58,false,neodev,0.8333,41841779,VEN,13,Barquisimeto,200.84.31.235,NO_COMP,NO_COMP,NO_COMP,"OBJECT_A, OBJECT_B, and Mts."
1444906054,11/9/2017 15:46:51,true,3014457565,,11/9/2017 15:44:19,false,neodev,0.8,12216479,PRT,07,Coimbra,144.64.59.201,NO_COMP,NO_COMP,NO_COMP,"OBJECT_A, OBJECT_B, and Mts."
1444906054,11/9/2017 15:47:06,true,3014458665,,11/9/2017 15:31:59,false,elite,1.0,33102233,VNM,20,Ho Chi Minh City,115.77.220.177,NO_COMP,NO_COMP,NO_COMP,"OBJECT_A, OBJECT_B, and Mts."
1444906054,11/9/2017 15:48:33,true,3014467458,,11/9/2017 15:43:09,false,neodev,1.0,43308548,VEN,07,Guacara,190.205.44.2,NO_COMP,NO_COMP,NO_COMP,"OBJECT_A, OBJECT_B, and Mts."
1444906054,11/9/2017 15:48:56,true,3014469678,,11/9/2017 15:45:20,false,neodev,1.0,36113457,EGY,11,Cairo,41.237.6.9,NO_COMP,NO_COMP,NO_COMP,"OBJECT_A, OBJECT_B, and Mts."
1444906054,11/9/2017 15:49:04,true,3014470341,,11/9/2017 15:36:46,false,neodev,1.0,43928144,BRN,00,Bandar Seri Begawan,202.152.86.148,NO_COMP,NO_COMP,NO_COMP,"OBJECT_A, OBJECT_B, and Mts."
1444906054,11/9/2017 15:50:34,true,3014478025,,11/9/2017 15:44:58,false,clixsense,1.0,34457264,IND,28,Kolkata,27.63.139.19,NO_COMP,NO_COMP,NO_COMP,"OBJECT_A, OBJECT_B, and Mts."
1444906054,11/9/2017 15:51:41,true,3014483411,,11/9/2017 15:42:44,false,neodev,0.8,40564534,MKD,41,Skopje,88.85.116.41,NO_COMP,NO_COMP,NO_COMP,"OBJECT_A, OBJECT_B, and Mts."
1444906054,11/9/2017 15:52:52,true,3014489224,,11/9/2017 15:39:43,false,neodev,1.0,36985538,VEN,14,Mérida,186.95.245.254,NO_COMP,NO_COMP,NO_COMP,"OBJECT_A, OBJECT_B, and Mts."
1444906904,11/9/2017 15:35:48,true,3014398277,,11/9/2017 15:32:03,false,neodev,0.9091,43777305,EGY,06,Alexandria,156.212.235.221,UNCLEAR,UNCLEAR,UNCLEAR,"Also, Audi is selling better than OBJECT_A and OBJECT_B-Benz in Germany, which is the companies' home market, obviously."
1444906904,11/9/2017 15:36:54,true,3014404651,true,11/9/2017 15:33:47,false,clixsense,0.8,41966290,SRB,00,Belgrade,178.148.222.228,NO_COMP,UNCLEAR,UNCLEAR,"Also, Audi is selling better than OBJECT_A and OBJECT_B-Benz in Germany, which is the companies' home market, obviously."
1444906904,11/9/2017 15:37:56,true,3014410730,true,11/9/2017 15:35:17,false,clixsense,0.8,31791015,MAR,50,Settat,105.157.202.195,BETTER,UNCLEAR,UNCLEAR,"Also, Audi is selling better than OBJECT_A and OBJECT_B-Benz in Germany, which is the companies' home market, obviously."
1444906904,11/9/2017 15:38:30,true,3014414131,true,11/9/2017 15:36:34,false,clixsense,0.8182,24002472,ITA,15,Camporotondo Etneo,82.53.44.10,NO_COMP,UNCLEAR,UNCLEAR,"Also, Audi is selling better than OBJECT_A and OBJECT_B-Benz in Germany, which is the companies' home market, obviously."
1444906904,11/9/2017 15:41:30,true,3014429293,true,11/9/2017 15:39:15,false,neodev,0.8333,41595150,VEN,"","",190.76.250.69,NO_COMP,UNCLEAR,UNCLEAR,"Also, Audi is selling better than OBJECT_A and OBJECT_B-Benz in Germany, which is the companies' home market, obviously."
1444906904,11/9/2017 15:41:46,true,3014430643,,11/9/2017 15:40:52,false,neodev,0.8,43606451,VEN,11,Punto Fijo,200.82.148.115,UNCLEAR,UNCLEAR,UNCLEAR,"Also, Audi is selling better than OBJECT_A and OBJECT_B-Benz in Germany, which is the companies' home market, obviously."
1444906904,11/9/2017 15:41:50,true,3014431090,,11/9/2017 15:39:45,false,clixsense,0.7778,43827456,LKA,36,Colombo,103.21.164.26,UNCLEAR,UNCLEAR,UNCLEAR,"Also, Audi is selling better than OBJECT_A and OBJECT_B-Benz in Germany, which is the companies' home market, obviously."
1444906904,11/9/2017 15:43:36,true,3014440252,,11/9/2017 15:41:55,false,neodev,1.0,43889953,VEN,25,Caracas,201.209.232.151,UNCLEAR,UNCLEAR,UNCLEAR,"Also, Audi is selling better than OBJECT_A and OBJECT_B-Benz in Germany, which is the companies' home market, obviously."
1444906904,11/9/2017 15:43:37,true,3014440254,true,11/9/2017 15:42:57,false,neodev,0.8889,20306047,GBR,C3,Ely,89.240.36.160,NO_COMP,UNCLEAR,UNCLEAR,"Also, Audi is selling better than OBJECT_A and OBJECT_B-Benz in Germany, which is the companies' home market, obviously."
1444906904,11/9/2017 15:43:38,true,3014440305,true,11/9/2017 15:42:21,false,clixsense,0.875,43758573,ITA,07,Guidonia,185.82.113.70,NO_COMP,UNCLEAR,UNCLEAR,"Also, Audi is selling better than OBJECT_A and OBJECT_B-Benz in Germany, which is the companies' home market, obviously."
1444906904,11/9/2017 15:44:13,true,3014443231,true,11/9/2017 15:43:17,false,neodev,0.9,43931724,PHL,F2,Quezon City,112.201.93.60,NO_COMP,UNCLEAR,UNCLEAR,"Also, Audi is selling better than OBJECT_A and OBJECT_B-Benz in Germany, which is the companies' home market, obviously."
1444906904,11/9/2017 15:44:34,true,3014444900,true,11/9/2017 15:43:56,false,neodev,0.8333,40494751,TUR,68,Ankara,176.88.1.56,NO_COMP,UNCLEAR,UNCLEAR,"Also, Audi is selling better than OBJECT_A and OBJECT_B-Benz in Germany, which is the companies' home market, obviously."
1444906904,11/9/2017 15:45:15,true,3014448529,true,11/9/2017 15:40:27,false,clixsense,0.8333,28173416,BRA,27,Sao Paulo,179.54.161.146,BETTER,UNCLEAR,UNCLEAR,"Also, Audi is selling better than OBJECT_A and OBJECT_B-Benz in Germany, which is the companies' home market, obviously."
1444906904,11/9/2017 15:45:15,true,3014448552,,11/9/2017 15:42:45,false,clixsense,1.0,33526008,MYS,12,Petaling Jaya,118.101.16.92,UNCLEAR,UNCLEAR,UNCLEAR,"Also, Audi is selling better than OBJECT_A and OBJECT_B-Benz in Germany, which is the companies' home market, obviously."
1444906904,11/9/2017 15:46:00,true,3014452472,,11/9/2017 15:42:59,false,neodev,1.0,43631771,VEN,20,San Cristóbal,186.95.233.244,UNCLEAR,UNCLEAR,UNCLEAR,"Also, Audi is selling better than OBJECT_A and OBJECT_B-Benz in Germany, which is the companies' home market, obviously."
1444906904,11/9/2017 15:47:04,true,3014458527,true,11/9/2017 15:44:25,false,neodev,0.8,43786255,VEN,25,Caracas,186.167.250.78,NO_COMP,UNCLEAR,UNCLEAR,"Also, Audi is selling better than OBJECT_A and OBJECT_B-Benz in Germany, which is the companies' home market, obviously."
1444906904,11/9/2017 15:47:50,true,3014462993,true,11/9/2017 15:41:05,false,clixsense,0.8,40846833,SRB,00,Belgrade,79.101.222.173,NO_COMP,UNCLEAR,UNCLEAR,"Also, Audi is selling better than OBJECT_A and OBJECT_B-Benz in Germany, which is the companies' home market, obviously."
1444906904,11/9/2017 15:47:50,true,3014463001,true,11/9/2017 15:41:51,false,neodev,0.9,43531815,CHL,12,Santiago,181.160.148.130,NO_COMP,UNCLEAR,UNCLEAR,"Also, Audi is selling better than OBJECT_A and OBJECT_B-Benz in Germany, which is the companies' home market, obviously."
1444906904,11/9/2017 15:48:32,true,3014467371,true,11/9/2017 15:40:59,false,clixsense,0.8,42732325,IDN,30,"",116.206.41.63,NO_COMP,UNCLEAR,UNCLEAR,"Also, Audi is selling better than OBJECT_A and OBJECT_B-Benz in Germany, which is the companies' home market, obviously."
1444906904,11/9/2017 15:51:07,true,3014480790,,11/9/2017 15:43:01,false,neodev,0.8,43999986,VEN,23,Maracaibo,186.88.90.233,UNCLEAR,UNCLEAR,UNCLEAR,"Also, Audi is selling better than OBJECT_A and OBJECT_B-Benz in Germany, which is the companies' home market, obviously."
1444906904,11/9/2017 15:52:52,true,3014489182,,11/9/2017 15:39:43,false,neodev,1.0,36985538,VEN,14,Mérida,186.95.245.254,UNCLEAR,UNCLEAR,UNCLEAR,"Also, Audi is selling better than OBJECT_A and OBJECT_B-Benz in Germany, which is the companies' home market, obviously."
1444907407,11/9/2017 15:35:46,true,3014398037,,11/9/2017 15:33:56,false,neodev,0.8333,29042907,ROU,14,Constanta,5.14.66.118,WORSE,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444907407,11/9/2017 15:36:54,true,3014404660,,11/9/2017 15:33:47,false,clixsense,0.8,41966290,SRB,00,Belgrade,178.148.222.228,WORSE,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444907407,11/9/2017 15:37:35,true,3014408570,true,11/9/2017 15:35:13,false,neodev,0.8,43649464,COL,34,Bogotá,190.157.169.6,NO_COMP,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444907407,11/9/2017 15:40:37,true,3014425402,,11/9/2017 15:38:04,false,neodev,0.8,43606451,VEN,11,Punto Fijo,200.82.148.115,UNCLEAR,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444907407,11/9/2017 15:40:38,true,3014425433,,11/9/2017 15:38:40,false,neodev,0.9,43531815,CHL,12,Santiago,181.160.148.130,UNCLEAR,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444907407,11/9/2017 15:41:52,true,3014431170,,11/9/2017 15:38:49,false,neodev,0.9091,43777305,EGY,06,Alexandria,156.212.235.221,WORSE,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444907407,11/9/2017 15:42:27,true,3014434322,,11/9/2017 15:40:46,false,neodev,0.7778,43447518,COL,34,Bogotá,181.56.80.207,UNCLEAR,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444907407,11/9/2017 15:42:53,true,3014436726,true,11/9/2017 15:41:21,false,neodev,0.8889,43860707,TUR,68,Ankara,78.161.184.112,NO_COMP,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444907407,11/9/2017 15:43:27,true,3014439627,,11/9/2017 15:41:26,false,neodev,0.8571,39616594,ALB,"","",46.99.45.163,WORSE,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444907407,11/9/2017 15:43:36,true,3014440246,,11/9/2017 15:41:55,false,neodev,1.0,43889953,VEN,25,Caracas,201.209.232.151,WORSE,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444907407,11/9/2017 15:43:53,true,3014441400,,11/9/2017 15:41:19,false,neodev,0.8333,43745923,IND,16,Pune,106.77.194.191,WORSE,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444907407,11/9/2017 15:44:18,true,3014443613,,11/9/2017 15:43:04,false,clixsense,0.875,43773547,TUR,34,Istanbul,176.33.155.192,WORSE,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444907407,11/9/2017 15:44:20,true,3014443728,,11/9/2017 15:42:25,false,neodev,0.8571,43698706,VEN,"","",190.202.174.86,UNCLEAR,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444907407,11/9/2017 15:44:47,true,3014445996,,11/9/2017 15:41:05,false,neodev,0.8333,41841779,VEN,13,Barquisimeto,200.84.31.235,WORSE,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444907407,11/9/2017 15:45:04,true,3014447473,,11/9/2017 15:44:03,false,clixsense,0.8182,24002472,ITA,15,Camporotondo Etneo,82.53.44.10,UNCLEAR,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444907407,11/9/2017 15:45:12,true,3014448351,,11/9/2017 15:43:50,false,clixsense,0.875,43758573,ITA,07,Guidonia,185.82.113.70,UNCLEAR,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444907407,11/9/2017 15:46:06,true,3014453193,,11/9/2017 15:45:54,false,neodev,0.8333,40494751,TUR,68,Ankara,176.88.1.56,UNCLEAR,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444907407,11/9/2017 15:46:51,true,3014457572,,11/9/2017 15:44:19,false,neodev,0.8,12216479,PRT,07,Coimbra,144.64.59.201,UNCLEAR,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444907407,11/9/2017 15:47:04,true,3014458531,,11/9/2017 15:44:25,false,neodev,0.8,43786255,VEN,25,Caracas,186.167.250.78,WORSE,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444907407,11/9/2017 15:47:06,true,3014458661,,11/9/2017 15:31:59,false,elite,1.0,33102233,VNM,20,Ho Chi Minh City,115.77.220.177,UNCLEAR,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444907407,11/9/2017 15:47:17,true,3014459689,,11/9/2017 15:38:39,false,elite,1.0,34949514,VEN,25,Caracas,201.242.218.21,WORSE,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444907407,11/9/2017 15:47:23,true,3014460153,,11/9/2017 15:44:13,false,neodev,0.875,33664760,VEN,13,Barquisimeto,190.142.84.66,WORSE,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444907407,11/9/2017 15:47:28,true,3014460744,,11/9/2017 15:45:32,false,clixsense,0.8333,28173416,BRA,27,Sao Paulo,179.54.161.146,WORSE,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444907407,11/9/2017 15:47:35,true,3014461199,,11/9/2017 15:45:10,false,neodev,1.0,43882227,VEN,"","",186.94.61.243,WORSE,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444907407,11/9/2017 15:47:38,true,3014461345,,11/9/2017 15:45:08,false,elite,0.8333,42350730,GEO,"","",46.49.53.73,WORSE,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444907407,11/9/2017 15:47:50,true,3014462987,,11/9/2017 15:41:05,false,clixsense,0.8,40846833,SRB,00,Belgrade,79.101.222.173,WORSE,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444907407,11/9/2017 15:47:57,true,3014463705,,11/9/2017 15:39:23,false,clixsense,0.8,41317401,BGD,81,Dhaka,103.242.217.50,WORSE,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444907407,11/9/2017 15:48:03,true,3014464397,,11/9/2017 15:44:04,false,clixsense,0.7143,40667297,UKR,"","",5.153.132.82,UNCLEAR,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444907407,11/9/2017 15:50:34,true,3014478016,,11/9/2017 15:44:58,false,clixsense,1.0,34457264,IND,28,Kolkata,27.63.139.19,WORSE,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444907407,11/9/2017 15:51:41,true,3014483407,,11/9/2017 15:42:44,false,neodev,0.8,40564534,MKD,41,Skopje,88.85.116.41,WORSE,NO_COMP,"WORSE
UNCLEAR","Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?"
1444908447,11/9/2017 15:35:12,true,3014394715,,11/9/2017 15:32:03,false,neodev,0.9,43931724,PHL,F2,Quezon City,112.201.93.60,WORSE,WORSE,WORSE,"Along with the dish soap the 3 different things we used were OBJECT_A (they love it), OBJECT_B (they love that better!) and some ruby red grapefruit juice."
1444908447,11/9/2017 15:35:48,true,3014398275,,11/9/2017 15:32:03,false,neodev,0.9091,43777305,EGY,06,Alexandria,156.212.235.221,WORSE,WORSE,WORSE,"Along with the dish soap the 3 different things we used were OBJECT_A (they love it), OBJECT_B (they love that better!) and some ruby red grapefruit juice."
1444908447,11/9/2017 15:37:22,true,3014407312,,11/9/2017 15:34:26,false,clixsense,0.8,43628047,TUR,68,Ankara,176.88.58.20,WORSE,WORSE,WORSE,"Along with the dish soap the 3 different things we used were OBJECT_A (they love it), OBJECT_B (they love that better!) and some ruby red grapefruit juice."
1444908447,11/9/2017 15:38:38,true,3014415016,,11/9/2017 15:37:09,false,neodev,0.9,43531815,CHL,12,Santiago,181.160.148.130,WORSE,WORSE,WORSE,"Along with the dish soap the 3 different things we used were OBJECT_A (they love it), OBJECT_B (they love that better!) and some ruby red grapefruit juice."
1444908447,11/9/2017 15:40:26,true,3014424438,,11/9/2017 15:36:39,false,neodev,0.7143,33056318,VEN,19,Cumaná,190.198.249.24,WORSE,WORSE,WORSE,"Along with the dish soap the 3 different things we used were OBJECT_A (they love it), OBJECT_B (they love that better!) and some ruby red grapefruit juice."
1444908447,11/9/2017 15:40:41,true,3014425712,true,11/9/2017 15:34:55,false,clixsense,0.7143,40667297,UKR,"","",5.153.132.82,BETTER,WORSE,WORSE,"Along with the dish soap the 3 different things we used were OBJECT_A (they love it), OBJECT_B (they love that better!) and some ruby red grapefruit juice."
1444908447,11/9/2017 15:40:44,true,3014425859,,11/9/2017 15:39:18,false,neodev,0.7778,43447518,COL,34,Bogotá,181.56.80.207,WORSE,WORSE,WORSE,"Along with the dish soap the 3 different things we used were OBJECT_A (they love it), OBJECT_B (they love that better!) and some ruby red grapefruit juice."
1444908447,11/9/2017 15:41:21,true,3014428458,,11/9/2017 15:40:21,false,clixsense,0.8182,24002472,ITA,15,Camporotondo Etneo,82.53.44.10,WORSE,WORSE,WORSE,"Along with the dish soap the 3 different things we used were OBJECT_A (they love it), OBJECT_B (they love that better!) and some ruby red grapefruit juice."
1444908447,11/9/2017 15:41:30,true,3014429306,,11/9/2017 15:39:15,false,neodev,0.8333,41595150,VEN,"","",190.76.250.69,WORSE,WORSE,WORSE,"Along with the dish soap the 3 different things we used were OBJECT_A (they love it), OBJECT_B (they love that better!) and some ruby red grapefruit juice."
1444908447,11/9/2017 15:41:50,true,3014431085,,11/9/2017 15:39:45,false,clixsense,0.7778,43827456,LKA,36,Colombo,103.21.164.26,WORSE,WORSE,WORSE,"Along with the dish soap the 3 different things we used were OBJECT_A (they love it), OBJECT_B (they love that better!) and some ruby red grapefruit juice."
1444908447,11/9/2017 15:42:15,true,3014433204,true,11/9/2017 15:39:29,false,neodev,0.8571,43698706,VEN,"","",190.202.174.86,UNCLEAR,WORSE,WORSE,"Along with the dish soap the 3 different things we used were OBJECT_A (they love it), OBJECT_B (they love that better!) and some ruby red grapefruit juice."
1444908447,11/9/2017 15:42:19,true,3014433691,,11/9/2017 15:40:04,false,clixsense,0.875,43758573,ITA,07,Guidonia,185.82.113.70,WORSE,WORSE,WORSE,"Along with the dish soap the 3 different things we used were OBJECT_A (they love it), OBJECT_B (they love that better!) and some ruby red grapefruit juice."
1444908447,11/9/2017 15:42:46,true,3014436053,,11/9/2017 15:38:52,false,clixsense,0.875,43773547,TUR,34,Istanbul,176.33.155.192,WORSE,WORSE,WORSE,"Along with the dish soap the 3 different things we used were OBJECT_A (they love it), OBJECT_B (they love that better!) and some ruby red grapefruit juice."
1444908447,11/9/2017 15:43:27,true,3014439616,,11/9/2017 15:41:26,false,neodev,0.8571,39616594,ALB,"","",46.99.45.163,WORSE,WORSE,WORSE,"Along with the dish soap the 3 different things we used were OBJECT_A (they love it), OBJECT_B (they love that better!) and some ruby red grapefruit juice."
1444908447,11/9/2017 15:44:47,true,3014446010,,11/9/2017 15:41:05,false,neodev,0.8333,41841779,VEN,13,Barquisimeto,200.84.31.235,WORSE,WORSE,WORSE,"Along with the dish soap the 3 different things we used were OBJECT_A (they love it), OBJECT_B (they love that better!) and some ruby red grapefruit juice."
1444908447,11/9/2017 15:45:06,true,3014447745,,11/9/2017 15:43:38,false,neodev,1.0,43889953,VEN,25,Caracas,201.209.232.151,WORSE,WORSE,WORSE,"Along with the dish soap the 3 different things we used were OBJECT_A (they love it), OBJECT_B (they love that better!) and some ruby red grapefruit juice."
1444908447,11/9/2017 15:45:15,true,3014448536,,11/9/2017 15:42:45,false,clixsense,1.0,33526008,MYS,12,Petaling Jaya,118.101.16.92,WORSE,WORSE,WORSE,"Along with the dish soap the 3 different things we used were OBJECT_A (they love it), OBJECT_B (they love that better!) and some ruby red grapefruit juice."
1444908447,11/9/2017 15:45:18,true,3014448732,,11/9/2017 15:38:04,false,neodev,1.0,36113457,EGY,11,Cairo,41.237.6.9,WORSE,WORSE,WORSE,"Along with the dish soap the 3 different things we used were OBJECT_A (they love it), OBJECT_B (they love that better!) and some ruby red grapefruit juice."
1444908447,11/9/2017 15:45:28,true,3014449573,,11/9/2017 15:44:19,false,neodev,0.8333,43745923,IND,16,Pune,106.77.194.191,WORSE,WORSE,WORSE,"Along with the dish soap the 3 different things we used were OBJECT_A (they love it), OBJECT_B (they love that better!) and some ruby red grapefruit juice."
1444908447,11/9/2017 15:45:52,true,3014451642,,11/9/2017 15:34:00,false,elite,0.8,40993312,BIH,01,Zenica,31.176.147.145,WORSE,WORSE,WORSE,"Along with the dish soap the 3 different things we used were OBJECT_A (they love it), OBJECT_B (they love that better!) and some ruby red grapefruit juice."
1444908447,11/9/2017 15:46:00,true,3014452476,,11/9/2017 15:42:59,false,neodev,1.0,43631771,VEN,20,San Cristóbal,186.95.233.244,WORSE,WORSE,WORSE,"Along with the dish soap the 3 different things we used were OBJECT_A (they love it), OBJECT_B (they love that better!) and some ruby red grapefruit juice."
1444908447,11/9/2017 15:46:24,true,3014454876,,11/9/2017 15:45:31,false,neodev,0.8,43606451,VEN,11,Punto Fijo,200.82.148.115,WORSE,WORSE,WORSE,"Along with the dish soap the 3 different things we used were OBJECT_A (they love it), OBJECT_B (they love that better!) and some ruby red grapefruit juice."
1444908447,11/9/2017 15:47:35,true,3014461204,,11/9/2017 15:45:10,false,neodev,1.0,43882227,VEN,"","",186.94.61.243,WORSE,WORSE,WORSE,"Along with the dish soap the 3 different things we used were OBJECT_A (they love it), OBJECT_B (they love that better!) and some ruby red grapefruit juice."
1444908447,11/9/2017 15:47:57,true,3014463725,true,11/9/2017 15:39:23,false,clixsense,0.8,41317401,BGD,81,Dhaka,103.242.217.50,UNCLEAR,WORSE,WORSE,"Along with the dish soap the 3 different things we used were OBJECT_A (they love it), OBJECT_B (they love that better!) and some ruby red grapefruit juice."
1444908447,11/9/2017 15:48:43,true,3014468538,,11/9/2017 15:44:15,false,neodev,0.8,43678058,VEN,25,Caracas,186.90.163.184,WORSE,WORSE,WORSE,"Along with the dish soap the 3 different things we used were OBJECT_A (they love it), OBJECT_B (they love that better!) and some ruby red grapefruit juice."
1444908447,11/9/2017 15:48:52,true,3014469312,,11/9/2017 15:44:11,false,elite,1.0,43889777,VEN,04,Maracay,200.93.65.166,WORSE,WORSE,WORSE,"Along with the dish soap the 3 different things we used were OBJECT_A (they love it), OBJECT_B (they love that better!) and some ruby red grapefruit juice."
1444908447,11/9/2017 15:49:37,true,3014473280,,11/9/2017 15:35:39,false,neodev,1.0,42090408,VEN,25,Caracas,190.74.208.125,WORSE,WORSE,WORSE,"Along with the dish soap the 3 different things we used were OBJECT_A (they love it), OBJECT_B (they love that better!) and some ruby red grapefruit juice."
1444908447,11/9/2017 15:50:34,true,3014478021,,11/9/2017 15:44:58,false,clixsense,1.0,34457264,IND,28,Kolkata,27.63.139.19,WORSE,WORSE,WORSE,"Along with the dish soap the 3 different things we used were OBJECT_A (they love it), OBJECT_B (they love that better!) and some ruby red grapefruit juice."
