name,source,type
Pantech,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Samsung,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Kyocera,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Hyundai,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
PEL,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Pakistan Aeronautical Complex,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
QMobile,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Voice Mobile,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Dawlance,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
United Mobile,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Mentor Graphics,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Wi-Tribe,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Acer,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
AOC (AOC International) ((TPV Technology Limited)),https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Aopen,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Asus,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
BenQ,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
D-Link,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
ECS,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Elsa,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
EPoX,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Foxconn,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Gigabyte,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
HTC,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Lite-On,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
MediaTek,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
MSI (Micro-Star International),https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Realtek,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Silicon Power,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Soyo,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Surya,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Transcend (Transcend Information),https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
TSMC,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
VIA Technologies,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Nokia,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Blaupunkt,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Bosch,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Braun (company),https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Grundig,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Loewe AG,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Medion,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Miele,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Siemens,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Sennheiser,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Severin Elektro,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
TechniSat,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Telefunken,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Wortmann,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Orion (Orion Electronics Ltd),https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Videoton,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Philips,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Kongsberg Gruppen,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Nordic Semiconductor,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Almaz-Antey,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Angstrem (company),https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
General Satellite,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
MCST,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
NPO “Digital Television Systems”,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Rovercomputers,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Sitronics,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Sozvezdie,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Yota,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Electrolux,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Husqvarna,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Paradox Interactive,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Alba,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Amstrad,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
BAE Systems,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Binatone,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
BT,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Dyson,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
EMI,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Ferranti,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
KEF,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Marconi,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Morphy Richards,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Sinclair Research,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Russell Hobbs,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Texet,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Thorn,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Uniross,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Vax,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Alfa,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Lanix,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Mabe,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Meebox,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Satmex,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Zonda (Zonda Telecom),https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
3M,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Alienware,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Amazon,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
AMD,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Analog Devices,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Apple,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Audiovox,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Avaya,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Averatec,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Bose,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Cisco Systems,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Crucial Technology,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Dell,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
eMachines,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Emerson Electric,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Emerson Radio,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Fitbit,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Google,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Hewlett-Packard,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
HP,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
IBM,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Intel,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Kingston,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Koss,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Magnavox,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Micron Technology,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Microsoft,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Motorola,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Nvidia,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Packard Bell,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Qualcomm,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
RCA,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Sandisk,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Seagate,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
SGI,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Sun Microsystems,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Texas Instruments,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Unisonic Products Corporation,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Unisys,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Vizio,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Viewsonic,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Western Digital,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Westinghouse Electric Corporation,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Xerox,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Zenith,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
A.G. Healing,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
ADInstruments,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Amalgamated Wireless (Australasia),https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Blackmagic Design,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
CEA Technologies,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Clarinox Technologies Pty Ltd,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Codan,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Crossecom,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Dog & Bone,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Dynalite,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Fairlight (company),https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
PowerLab,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Q-MAC Electronics,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Radio Rentals,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Redarc Electronics,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Røde Microphones,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Strong Australia,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Telectronics,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Vix Technology,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Winradio,https://en.wikipedia.org/wiki/List_of_electronics_brands,Electronics
Audiovox,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Audison,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Bang & Olufsen,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Blaupunkt (also an OEM option for the 2004-2006 Pontiac GTO and 2008-2009 Pontiac G8),https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Bose (exclusively OEM option for various car manufacturers),https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
"Boston Acoustics (also an OEM option for the 2010 and up Chevrolet Camaro and many Chrysler, Dodge, and Jeep vehicles)",https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Cadence,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Cerwin-Vega Mobile,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Clarion,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Digital Designs,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Directed Electronics (manufacturers tuners for SIRIUS-XM Satellite Radio),https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
DLB Audio (car audio amplifiers),https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Dual,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Dynaudio (also an OEM option for Volkswagen vehicles),https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Electrovoice,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Focal-JMLab,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Grundig,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
"Harman International Industries (over Harman Kardon, Infinity and OEM option for many automotive manufacturers, JBL also OEM option for many Ford and Toyota vehicles, Lexicon(oem for Hyundai), and Mark Levinson (exclusive OEM option for Lexus vehicles))",https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Jensen Electronics,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
JL Audio,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
JVC,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
"JBL (also an OEM option for Ford, Scion, and Toyota vehicles)",https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Kenwood (also an OEM option for the Hyundai Accent and Hyundai Tiburon vehicles),https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
"Lear Corporation (supplier of BMW, Audi, JLR, Daimler, Bentley and others)[1]",https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
LG,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Massive Audio (Custom and Aftermarket Car and Professional Audio),https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
McIntosh (also an OEM option for the Ford GT and Subaru Outback H6),https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Memphis Car Audio,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
MEGAAUDIO,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Milbert Amplifiers (vacuum tube car audio equipment),https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
MTX Audio,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Monster Cable (manufacturers speaker wiring),https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Metra Electronics,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Morel,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Nakamichi (also an OEM option for Lexus vehicles),https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Oncore,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Panasonic (a brand of Matsushita Electric Industrial Co.) (manufacturers Fender and ELS sound systems for Volkswagen and Acura vehicles),https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Parrot Automotive,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Phonocar,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Premium Sound Solutions (PSS),https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Polk Audio,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Rockford Fosgate,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Samsung (no longer sells aftermarket car audio products in North America),https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
"Sanyo (no longer manufacturers car audio equipment, was sold mainly at Walmart Stores)",https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Sony (also an OEM option for Ford vehicles),https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
Teac,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics
3T Cycling,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle
Atala (company),https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle
Avid,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle
Baisikeli Ugunduzi,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle
Bell Sports Inc.,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle
Bontrager,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle
