id	sentence	a	b	without_marker
L1803158218	Nicer on the Obverse than the Reverse, so I am calling it MS-63 to 64	reverse	obverse	False
Q2674252998	The reverse is always better struck than the obverse.	reverse	obverse	False
P2590589116	The obverse is better detailed than the reverse.	reverse	obverse	False
P2590587202	The obverse always shows better detail than the reverse.	reverse	obverse	False
E702670951	Feel : solid hitting in all shots, ground stroke, volley and serve.	ground stroke	volley	False
B290594682	And whether its a ground stroke, volley, or serve, the first step to any solid stroke is the mental part.	ground stroke	volley	False
Q2621051331	The Prince Rebel was good, did improve my game, but the Prostaff 6.0 did make the bigger change, serving better, ground stroke better, and volley pretty well.	ground stroke	volley	False
E607435699	Do you both imagine yourselves to be better than I, to be immune from fault, simply by merit of what you are?	fault	merit	False
O2327586810	Surprisingly this last part is often seen as a fault rather than a quality, but as an idealist one readily accepts that being a better person doesn't win you any awards, it a question of personal principle and merit.	fault	merit	False
H1153722985	I have only one fault to find with your expressions of friendship: they make me ashamed, because they seem to imply that you think better of me than I merit.	fault	merit	False
R2906226731	Tired of driving in the dark with inferior lighting?	lighting	dark	False
K1627775299	Lighting is kinda dark, but PA is decent.	lighting	dark	False
E683996304	Excellent in decent lighting but avoid the dark places...	lighting	dark	False
K1627769608	Lighting (front and rear) : makes work after dark much easier	lighting	dark	False
O2331987022	Synthesis is superior to analysis.	analysis	synthesis	False
N2243689709	Solid Phase (surface/colloid) Synthesis/Analysis	analysis	synthesis	False
Q2672357132	The result is a helpful synthesis of the material for faster and easier understanding of the concepts and analysis provided.	analysis	synthesis	False
G948961484	His message is that synthesis is always easier than analysis.	analysis	synthesis	False
R2852334098	This makes it much easier and faster for us to answer your inquiry in a timely manner.	inquiry	answer	False
H1122143533	If you require a reply in writing, please include a SASE, which makes it easier and faster for us to answer your inquiry.	inquiry	answer	False
D426097594	But worse, it is a non-answer, a dead-end in inquiry.	inquiry	answer	False
J1491578478	It would be easier to answer your inquiry if you submitted a picture.	inquiry	answer	False
J1477234494	It was a polite inquiry, and deserved a simple, solid answer.	inquiry	answer	False
L1768061162	My hernia repair, considered minor surgery, was a million times worse than my bowel resection, considered major surgery.	major surgery	minor surgery	False
L1763458764	My doctor says that problem will continue, but doing this "minor surgery" is better than going in and getting the problem repaired through major surgery.	major surgery	minor surgery	False
N2166362987	Several positions have been replaced with inferior players like RF and C. Some may have better seasons than last, some worse but overall, I can't see how you can say next years team is better than last years after losing Soriano, Swisher, Martin and having Jeter and Arod coming off major surgery, CC of hopefully minor surgery and everyone a year older.	major surgery	minor surgery	False
A110334711	9. Homeopathy superior to allopathy 10.	allopathy	homeopathy	False
B199195992	Allopathy has been long since debunked, but lost popularity faster than homeopathy.	allopathy	homeopathy	False
F737955610	For a physician, it was often better to be known to be practicing homeopathy than allopathy.	allopathy	homeopathy	False
E560111042	Dedicated to all of you, who are discussing this particular question " Which method of treatment is superior, Allopathy Or Homeopathy?"	allopathy	homeopathy	False
T3211992831	Would it prove or disprove the homeopaths' extraordinary claim that, even in this day, homeopathy, not 'allopathy' is the superior medical system?	allopathy	homeopathy	False
Q2758957066	The way of the inferior is waxing; the way of the superior is waning.	waxing	waning	False
E633572309	Earth moves not uniformly, but faster or slower in its orbit, depending on whether the moon is waxing or waning.	waxing	waning	False
Q2758681174	The Waxing Catenam makes your choices better, and the Waning Catenam makes your choices worse.	waxing	waning	False
