id	sentence	a	b	without_marker
238	Course topics include fundamental concepts of raster graphics, simple output primitives, windowing, clipping and 2D transformations, 3D transformations, modeling and viewing, hidden-line and hidden-surface removal, illumination and shading models, morphing and warping, texture mapping, ray-tracing, radiosity , and introduction to animation.	Texture mapping	Raster graphics	True
239	J V Field, Linear perspective and the projective geometry of Girard Desargues, Nuncius Ann.	Linear perspective	Projective geometry	False
240	J. V. Field, "Linear Perspective and the Projective Geometry of Girard Desargues," Nuncius 2, no. 2 (1987): 3-40.	Linear perspective	Projective geometry	False
241	Geometry and the Visual World This course uses linear perspective and geometrical optics to motivate geometric models in Euclidean and projective geometry.	Linear perspective	Projective geometry	False
242	Anamorphic images become a topic of interest early in the 16th century, as an application of the mathematical and geometrical study of projective geometry beyond the restrictve assumptions of linear perspective (a flat picture plane placed perpendicular to the direction of view).	Linear perspective	Projective geometry	False
243	So there are three design systems operating in an image at the same time: (1) the proportions among physical objects in relation to a projective geometry that simulates the appearance of a three dimensional space, taught as linear perspective ; (2) the arrangement of shapes, tones and colors in relation to each other that creates an attractive visual pattern, usually taught as principles of composition and design ; and (3) the distribution of all image elements within the format proportions , the space defined by the image boundaries.	Linear perspective	Projective geometry	False
244	Skills Required: C/C++, Vector Calculus, Projective Geometry, Optimization, 3D Computer Graphics, Computer Vision, Optic Flow.	3D computer graphics	Projective geometry	False
245	Skills Required: C/C++, Vector Calculus, Projective Geometry, Optimization, 3D Computer Graphics, Computer Vision.	3D computer graphics	Projective geometry	False
246	3D computer graphics rely on many of the same algorithms as 2D computer vector graphics in the wire-frame model and 2D computer raster graphics in the final rendered display.	3D computer graphics	Raster graphics	True
247	Typically a 2D computer graphics use raster graphics as their primary means of source data representations, whereas 3D computer graphics use vector graphics in the creation of immersive virtual reality installations.	3D computer graphics	Raster graphics	True
248	The point again is that even with Google images safesearch on strict and OpenDNS I still have to monitor what my children surf.	OpenDNS	SafeSearch	False
249	OpenDNS is a good idea, i use DynDNS it to make it easier to access my clients computers using UVNC.	OpenDNS	DynDNS	False
250	North Carolina's Leading Managed Service Provider augments Web filtering and malware protection services for 60 customer sites by switching from Zscaler to Umbrella by OpenDNS.	Zscaler	OpenDNS	False
251	A slew of security-as-a-service applications - from Postini to OpenDNS to Zscaler - reroute domain-name system (DNS) requests through centralized servers or proxies to detect security threats and sanitize traffic before it reaches the client network.	Zscaler	OpenDNS	False
252	Individuals from Verizon Business, SaaS web security vendor Zscaler, and web-based DNS management software provider OpenDNS also plan to discuss outsourcing and cloud computing in a session called "SaaS-based security solutions," scheduled for March 3.	Zscaler	OpenDNS	False
253	With the Default SquidGuard Database It would include the SafeSearch and also redirect actual unacceptable searches before providing results.	squidGuard	SafeSearch	False
254	I am trying to use the Rewrite Rules under SquidGuard to modify the URL's of the searches to include SafeSearch paramagers.	squidGuard	SafeSearch	False
255	A much bigger problem for NetGenie; there's already a lot of parental control software out there-OpenDNS Family Shield, SocialShield and WebWatcher , to name a few-and they already provide very good parental control usable with any router.	WebWatcher	OpenDNS	False
256	The similar feature in OnlineFamily.Norton (which can also force SafeSearch) shows actual searches.	OnlineFamily.Norton	SafeSearch	False
257	Google SafeSearch  /   CyberPatrol  /  Net Nanny  /  Windows Vista /   Mac OS X	Net Nanny	SafeSearch	True
258	Here's another nice feature: Net Nanny keeps Google's SafeSearch feature turned on, to keep the kids from coming up with nasty results from a nice search.	Net Nanny	SafeSearch	True
259	Net Nanny does the same and goes farther with an option to block access to search sites that don't include a SafeSearch feature.	Net Nanny	SafeSearch	True
260	But while the software, called Green Dam Youth Escort, could be changed through future updates, the downloaded version appears to work like Western programs such as Net Nanny that are targeted at parents and control access to certain Web sites.	Net Nanny	Green Dam Youth Escort	False
261	KidRex isn't as robust a solution as setting up a completely stand-alone browser with a white list like KidZui or using OpenDNS as a parental filter , but it is effective and more than adequate for preventing childhood curiosity from exposing kids to inappropriate content.	KidRex	OpenDNS	False
262	I am using K9 Web Protection on each computer, and it has a limitation on its ability to enforce SafeSearch on HTTPS sites.	K9 Web Protection	SafeSearch	False
263	I'm using a filtering software (K9 Web Protection) which enforces Safesearch on the HTTP version of the websites I mentioned, but is unable to do it on the HTTPS version.	K9 Web Protection	SafeSearch	False
264	Arguments: graph-record stream	Record	Graph	False
265	(phono- graph) record.	Record	Graph	False
266	Record and graph readings.	Record	Graph	False
267	Arguments: roots graph-record	Record	Graph	False
268	assertEqual ( record , [ ( 'shutil' , graph .	Record	Graph	False
269	Record in a graph.	Record	Graph	False
270	assertEqual ( record , []) graph .	Record	Graph	False
271	Record and graph data	Record	Graph	False
272	Record weight on graph.	Record	Graph	False
273	Graph of temperature record above.	Record	Graph	False
274	Graph paper to record growth.	Record	Graph	False
275	Arguments: parents graph-node-record	Record	Graph	False
276	a DOT graph record-node.	Record	Graph	False
277	( tree-record	Record	Tree	False
278	record tree.	Record	Tree	False
279	VCPD Crime Tree Record	Record	Tree	False
280	Graph/tree?	Graph	Tree	False
281	tree/graph"--.	Graph	Tree	False
282	Graph/Tree.	Graph	Tree	False
283	SVG::Graph::Data::Tree	Graph	Tree	False
284	tree for the graph.	Graph	Tree	False
285	tree, not graph..	Graph	Tree	False
286	tree\slash graph editor",	Graph	Tree	False
287	Indented Tree or Graph?	Graph	Tree	False
288	This system simply focuses on using constraints to better traverse the search tree involved in resolving the integer ambiguity cycle.	Tree	Integer	False
289	And if you concatenate those as a sort of multi-precision integer, then the "spanning tree message that is the numerically smaller value is better.	Tree	Integer	False
290	pointer! [] : integer!	Integer	Pointer	False
291	integer, pointer).	Integer	Pointer	False
292	- Added 'Data.BitSet.Word', a bit set with native integer as container type, significantly faster then 'Data.Set' for enumerated types with small number of constructors.	Integer	Container	False
293	In my testing, Float16 in a 24-bit sample container compressed better than the same number of 24-bit integer samples upon which the Float16 samples were based.	Integer	Container	False
294	1. you do realize that your array has 21 items and not 20? 2. it's a lot better practice to use properties of the array (or whatever container you decide to use) to iterate through it as opposed to hard-coding the value (in your case 19). 3. as Jasonre, an ArrayList would make this simpler, though you would need to use the Integer wrapper class.	Integer	Container	False
295	even worse (passing a pointer in an integer argument, even if it works...	Pointer	Integer	True
296	Pointer Container	Pointer	Container	False
297	public: // pointer container requirements	Pointer	Container	False
298	HRESULT Container([out,retval] pointer)	Pointer	Container	False
299	container to trigger pointer-events.	Pointer	Container	False
300	Pointer to the bucket container	Pointer	Container	False
301	Pointer to container in STL	Pointer	Container	False
302	Large zipper entry container.	Container	Zipper	False
303	Re-seal pouch zipper (or cover container).	Container	Zipper	False
304	Re-seal pouch zipper (or over container).	Container	Zipper	False
305	Place steak chunks in large plastic container or zipper bag.	Container	Zipper	False
306	Store this in a sealed zipper bag or plastic container."	Container	Zipper	False
307	Transfer to a plastic zipper lock bag or sealable container.	Container	Zipper	False
308	Seal in an airtight container or zipper-sealed bag.	Container	Zipper	False
