id	sentence	a	b	without_marker
103	- Select - AIWA Akai AOC Centurion Coronado Curtis Mathes Daewoo Daytron Fisher Fujitsu Funai General Electric GoldStar Grundig Hitachi ITT/Nokia J.C. Penney JVC KMC LG Loewe Magnavox Marantz Mitsubishi / MGA NEC Nokia Nordmende Philco Philips Pioneer Portland Quasar Radio Shack RCA SABA Sampo Samsung Sanyo Scott Sears Sharp Sony Sylvania Teknika Telefunken Thomson Toshiba Vizio Wards Yorx Zenith	Vizio	Grundig	True
104	- Select - AIWA Akai AOC Centurion Coronado Curtis Mathes Daewoo Daytron Fisher Fujitsu Funai General Electric GoldStar Grundig Hitachi ITT/Nokia J.C. Penney JVC KMC LG Loewe Magnavox Marantz Mitsubishi / MGA NEC Nokia Nordmende Panasonic Philco Philips Pioneer Portland Quasar Radio Shack RCA SABA Sampo Samsung Sanyo Scott Sears Sharp Sony Sylvania Teknika Telefunken Thomson Toshiba Vizio Wards Yorx Zenith	Vizio	Grundig	True
105	The Vizio indeed can playback decent amount of videos, but its doesn't support enough formats to make it worth keeping over my Acer A500.	Vizio	Acer	False
106	-The speaker and screen image of the Vizio is pretty good, better than some Tegra2 10" tablet such as Acer A500 and Toshiba Thrive.	Vizio	Acer	False
107	Other Microsoft Store Black Friday deals are harder to judge such as a $400 Acer Aspire V5 regularly priced at $600 and a $700 Vizio 14-inch Ultrabook regularly priced at $850.	Vizio	Acer	False
108	Companies Covered in this Forecast Acer Alcatel / TCT Mobile / TCL Communication Apple Inc.	Apple Inc.	Acer	False
109	Apple Inc. and Acer Incorporated entered the top five player list in 2011 replacing ASUSTeK Computer Inc. and Toshiba Corporation.	Apple Inc.	Acer	False
110	[ Grundig via Audio Junkies ]	VIA	Grundig	False
111	I have found that quality control tends to be much better via Grundig than Degen.	VIA	Grundig	False
112	Via : Vizio	VIA	Vizio	False
113	Vizio Internet Apps (VIA)	VIA	Vizio	False
114	VIZIO Internet Apps ® (VIA)	VIA	Vizio	False
115	Vizio VIA TV	VIA	Vizio	False
116	[ Vizio via Engadget ]	VIA	Vizio	False
117	VIZIO VIA Phone Pictures	VIA	Vizio	False
118	Vizio Via 2XVT	VIA	Vizio	False
119	vizio via Posts	VIA	Vizio	False
120	Vizio VIA: First Look	VIA	Vizio	False
121	VIA (VIZIO Internet Apps)	VIA	Vizio	False
122	VIA: Vizio Internet Apps	VIA	Vizio	False
123	VIZIO Internet Apps™ (VIA™)	VIA	Vizio	False
124	An Onkyo changer connected via HDMI to a Vizio TV.	Onkyo	Vizio	True
125	I have spoken to Cablevision numerous times as well as to Onkyo and Vizio tech support.	Onkyo	Vizio	True
126	Vizio E3D420VX 3DTV, 160GB PS3, Onkyo HT-S3500 5.1 Home Theater, Sony MDR-DS7500 7.1 Headphones	Onkyo	Vizio	True
127	Vizio TV (w/ CEC on), Onkyo 609 (using ARC), and Harmony one remote.	Onkyo	Vizio	True
128	Then there's a few more from Panasonic, Razer, Gigabyte, Wortmann, System76, Google and Alternate.	Panasonic	Wortmann	False
129	--- Please Select --- - - - Acronis Astaro Cisco Compaq DEC DeskCenter digital Eaton Edimax Fujitsu HP HP/Compaq HP/Compaq/DEC IBM IGEL intel Juniper Kingston Kyocera logitech Microsoft NetApp Oracle Overland Panasonic Quantum Rittal Samsung Seagate Sony Sophos Watchguard Western Digital Wortmann Wyse Zebra	Panasonic	Wortmann	False
130	11. from ONKYO to PANASONIC KX - 1426 FILES.	Panasonic	Onkyo	False
131	Ain't no Panasonic here, some Philips, Onkyo, Tascam, HHB, RANE.	Panasonic	Onkyo	False
132	file entry's for and Onkyo 806 and Panasonic 58PZ850U.	Panasonic	Onkyo	False
133	Goldring, National Panasonic, Toshiba, Sharp, Kenwood, TEAC, ONKYO and others.	Panasonic	Onkyo	False
134	Here's the full statement from Panasonic and Onkyo:	Panasonic	Onkyo	False
135	I own the panasonic DMP 30 and the onkyo 605.	Panasonic	Onkyo	False
136	Pioneer, Yamaha, Onkyo, Sony, and Panasonic are imho horrible.	Panasonic	Onkyo	False
137	- Select - AIWA Denon JVC Kenwood Onkyo Panasonic Pioneer Sharp Sony	Panasonic	Onkyo	False
138	The Onkyo HDMI connects to the Panasonic TV HDMI.	Panasonic	Onkyo	False
139	55 LG 240htz 7.1 Onkyo Panasonic 3D Blue Ray	Panasonic	Onkyo	False
140	Need some help with Panasonic tcp50s30 and onkyo surround sound	Panasonic	Onkyo	False
141	Not too long ago we reviewed the  Sony Vaio Tap 11 , the  Toshiba WT310 , and the Wortmann Terra Mobile Pad 1160 Pro.	VAIO	Wortmann	False
142	We recommend alternatives with good keyboard docks like the  Wortmann Terra Mobile 1160 Pro , the  Surface Pro 2 , or the slider ultrabook   Sony Vaio 11 .	VAIO	Wortmann	False
143	Electronics & IT Products Expo Sale 16 - 19 Jun 2011 Brands On Sale, Acer, Asus, Braun, Candy, Canon, Nikon, Onkyo, Olympus, Panasonic, Philips, Samsung, Sony, Toshiba, Vaio, Dell, LG	VAIO	Onkyo	False
144	Acer, Apple Authorised Reseller, Asus, Bosch, Canon, Dell, Epson, Fisher & Paykel , Fujitsu, HP, LG, Mitsubishi Electric, Nikon, Olympus, Onkyo, OTO, Panasonic, Philips, Pioneer, Samsung, Tefal, Toshiba, Vaio, Western Digital, Yamaha and many more...	VAIO	Onkyo	False
145	Founded in 2010, Xiaomi is better known globally as China's answer to Apple Inc. - it mimicks the American firm's marketing strategy of attaching an aura of exclusivity around its devices.	Xiaomi	Apple Inc.	False
146	Xiaomi is better known globally as China's answer to Apple Inc. (NASDAQ:AAPL), an image that billionaire Lei Jun has fostered since he founded the company in 2011 by dressing in the black tops, jeans and sneakers favoured by the late Steve Jobs.	Xiaomi	Apple Inc.	False
147	actually asus produces components for Apple Inc., Dell, Falcon Northwest and Hewlett-Packard.	Falcon Northwest	Apple Inc.	False
148	The company also produces components for other manufacturers, including Apple Inc., Dell, Falcon Northwest and Hewlett-Packard.	Falcon Northwest	Apple Inc.	False
149	Alcatel / TCT Mobile / TCL Communication Apple Inc. BenQ Corporation HTC Corporation Huawei Technologies Co., Ltd.	Huawei	Apple Inc.	False
150	Defendants include Apple Inc., Huawei Technologies Co. and ZTE (USA) Inc.	Huawei	Apple Inc.	False
151	WINTEK does business with leading international corporations, including Apple Inc. , NOKIA, Motorola, Samsung, HTC, and HUAWEI.	Huawei	Apple Inc.	False
152	Huawei wants to try to crack the unassailable lead held by Apple Inc. ( NASDAQ: AAPL ) and Samsung.	Huawei	Apple Inc.	False
153	Companies Covered in this Forecast Alcatel / TCT Mobile / TCL Communication Apple Inc. BenQ Corporation HTC Corporation Huawei Technologies Co., Ltd.	Huawei	Apple Inc.	False
154	Some of the major players dominating this industry are Apple Inc., Blackberry, Android, Nokia, Motorola, Samsung, Panasonic, Huawei, and others.	Huawei	Apple Inc.	False
155	Huawei Technologies has unveiled a slate of new devices meant to showcase the Chinese company's hardware technology, just days before Apple Inc releases its highly-anticipated iPhone 6 on September 9. Huawei, which began as a	Huawei	Apple Inc.	False
156	China is hot on Korea's heels in terms of smartphones, with its Huawei Technologies ranked as the world's third-largest smartphone maker, following Samsung Electronics and Apple Inc.	Huawei	Apple Inc.	False
157	It supplies screens for Apple Inc.'s iPhone 5 and its other clients include Taiwan's HTC Corp. and China's Huawei Technologies Co., according to people working in the...	Huawei	Apple Inc.	False
158	This ASUS Xonar Essence STX replaces my Onkyo SE200-PCI.	Asus	Onkyo	False
159	I stream HD Audio like DTS-HD from the Asus HDAV slim to my Onkyo amp.	Asus	Onkyo	False
160	ASUS make nice motherboards, but unlike Onkyo have no previous expertise in high end audio.	Asus	Onkyo	False
161	My Asus ATI6850 based card outputs to my Onkyo PRSC885 preamp.	Asus	Onkyo	False
162	Asus EEE vs. Panasonic Toughbook	Asus	Panasonic	False
163	Panasonic Asus ME172 16GB 7'' Android Tablet	Asus	Panasonic	False
164	Is imposible to connect the Asus to my Panasonic Viera....	Asus	Panasonic	False
165	I have experience with Dell , Asus, Panasonic, and Sony .	Asus	Panasonic	False
166	Panasonic Toughpad FZ-A1 vs Asus Eee Pad Transformer TF101	Asus	Panasonic	False
167	Acer, Asus, Apple, Compaq, Dell, Fujitsu, Gateway, HP, IBM, Lenovo, Panasonic, Samsung, Toshiba	Asus	Panasonic	False
168	Asus 7500LE 256MB ï¿½ Evercool VC-RE ï¿½ Antec Neopower 480 (Panasonic/Rubycon recap)	Asus	Panasonic	False
169	Compatible with: ASUS, Averatec, Compaq, Dell, Fujitsu, Gateway, HP , IBM , NEC, Panasonic, Sony, Toshiba	Asus	Panasonic	False
170	Select Manufacturer Acer Alienware AOpen Apple ASRock ASUS/ASmobile Averatec BCM Clevo Dell EliteGroup (ECS) eMachines Epson Everex Foxconn Fujitsu Gateway Getac Gigabyte HP/Compaq Lenovo LG Electronics MAXDATA MEDION Micron MiTAC Motorola MSI NEC Olivetti Packard Bell Panasonic Samsung Shuttle Sony Supermicro Toshiba Twinhead ViewSonic WinBook ZOTAC	Olivetti	Everex	False
171	Select Manufacturer ABIT Acer Alienware AOpen Apple ARBOR Arima/Rioworks ASRock ASUS/ASmobile Averatec BCM Biostar Clevo Dell DFI EliteGroup (ECS) eMachines Epson Everex EVGA Foxconn Fujitsu Gateway Getac Gigabyte Hitachi HP/Compaq IBM Intel Iwill Lenovo LG Electronics MAXDATA MEDION Micron MiTAC Motorola MSI NEC Olivetti Packard Bell Panasonic Portwell Quanta Samsung Sapphire Shuttle Sony Sun/Oracle Supermicro Synology Toshiba Twinhead Tyan Computers Uniwide Via ViewSonic WinBook ZOTAC	Olivetti	Everex	False
172	All Categories ACCULOGIC ADAPTEC ALWAYS AMI AMPEX APPLE ARCHIVE AREAL ATASI BASF BIWIN CMI CMS COGENT COGITO COMMODORE COMPAQ CONNER CONTROL DATA (CDC) DEC DELL DTC EPSON EVEREX FUJITSU GENERIC HEWLETT PACKARD HITACHI HP IBM IMI IMPRIMIS INTEGRAL INTEL IOMEGA JMICRON JTS JVC KALOK KINGSPEC KINGSTON KMP KMP INTL KOUTECH SYSTEMS KUNICA TECH KYOCERA LAPINE LONGSHINE MICROSYSTEM MAXTOR MICROPOLIS MICROSCIENCE MINISCRIBE MITSUBISHI NEC OKIDATA OLIVETTI OMTI PLUS PRAIRIE TEK PROMISE PYRAMID TECH QLOGIC QUANTUM RODIME SAMSUNG SEAGATE SMART SUN SYQUEST TALON TANDON TEAC TEXAS INSTRUMENTS TOSHIBA TULIN ULTRASTOR UNISYS WANGTEK WESTERN DIGITAL	Olivetti	Everex	False
173	This pie is much better suited for a sweeter apple, like a fuji, than a tart granny smith.	Fuji	Pie	False
174	Fuji racing bike with Shimano shifters.	Fuji	Shimano	False
175	Fuji Touring bike with Shimano Deore rear derailleur.	Fuji	Shimano	False
176	Fuji Bike Bicicletas giant, trek, caloi, shimano e muito mais.	Fuji	Shimano	False
177	2010 Fuji SL 1 Comp Shimano Road Bike Specifications	Fuji	Shimano	False
178	The Shimano 105 components on my Fuji work very well.	Fuji	Shimano	False
179	Fuji SL 1 Comp Shimano 2010 Road Bike	Fuji	Shimano	False
180	Recalls: Shimano PRO Atherton Stems, Fuji Saratoga Women's Bicycles	Fuji	Shimano	False
181	I currently have a Fuji Roubaix with the Shimano 105/FSA components.	Fuji	Shimano	False
182	Msrp $1,679.82! Excellent condition 2014 Fuji Altamira full carbon with Shimano 105 groupset.	Fuji	Shimano	False
183	Soma Rush, Fuji Cross, Raleigh Technium Mtn Bike, Ross 10 speed with Shimano 600.	Fuji	Shimano	False
184	Page's other sponsors include: FUJI, SPY, Shimano, Lazer, ClifBar, Challenge, and Sommerville Sports.	Fuji	Shimano	False
185	Dive into Swiss Alps Casserole, Impossible Tex-Mex Chicken Pie or Homestyle Pot Roast.	Pie	Alps	False
186	The half-pie moon shone down on a low-hanging blanket of clouds dumping fresh snow across the French Alps.	Pie	Alps	False
187	Main map: pie charts represent the frequency of different autopolyploid lineages (A-F) in populations across the Western European Alps (simplified from Parisod & Besnard, 2007 ).	Pie	Alps	False
188	One of the best is Kmotra (V Jircharich 12; 224/915-809), which some argue makes the best pie this side of the Alps.	Pie	Alps	False
189	Itineraries range from grueling, month-long extravaganzas along the Tour de France route through the Alps to week-long fall-foliage tours in New England to two-hour, easy-as-pie, all-downhill coasting rides in Hawaii.	Pie	Alps	False
190	Mountain High Pizza Pie 249 Route 15, Jericho, 899-3718 n Meals: L, D n outdoor seating, vegan-friendly n What do "Mount Olympus," "Mauna Loa" and the "Swiss Alps" have in common?	Pie	Alps	False
191	Italy (Albiano - mostly mixed colours - , Baselga di Pie, Camparta - dark red - , Capriana, Cembra, Fornace, Giovo, Lisignago, Lona Lases, Predazzo, St. Mauro de Pine - very thin slabs, natural split - /Provincia di Trento/European Alps/Trentino-Alto Adige)	Pie	Alps	False
192	Living next to Portsmouth, fish pie was a cheap dining option, but in the Alps it's rather a different story with fresh fish being limited and expensive, frozen stuff tasteles and expensive and ........ well that's about it really.	Pie	Alps	False
193	Reblochon, a semi-hard washed type of cheese made in the French Alps, it is very versatile as it can be eaten as it is, inside a pie, or in Fondue!	Pie	Alps	False
194	This pie is for being delighted with a glas of champagne or one cup of coffee to the sound of Mozart, having admired the Austrian Alps and leaving imaginacao untied.	Pie	Alps	False
195	Michel (Laurent Lucas) seems a poor, overburdened schnook married to the similarly put-upon Claire (Mathilde Seigner); Harry (Sergi López), by contrast, is rich and healthy, with a perpetual smirk and a cutie-pie fiancée named Plum (Sophie Guillemin) whom he is planning to take to the Alps.	Pie	Alps	False
196	AND: Prog monster Robert Fripp packs up the 'tronics for a collaboration with Peter Buck (REM) and others called Slow Music at the Coach House ; the bleach boys in Nine Black Alps find nirvana at the Glass House ; Warrant likes cherry pie but would probably settle for a scoop of hash browns on a nice clean plate at the Blue Caf .	Pie	Alps	False
197	If you've ever thought of a timeshare as a "slice of the pie" of a luxury vacation resort, you're not very far from the reasoning of a ski resort developer in the French Alps, who is credited with creating the first timeshare resort in the early 60's.	Pie	Alps	False
198	One can have Rhodohypoxis baurii (The Hot pink flowers on the left), a tiny clustering bulb (corm) plant that is as easy as pie, when grown in shallow pans, in bloom at the same time as plants native to the high Iitalian alps.	Pie	Alps	False
199	1982 Kuwahara KYZ Tange Forks Sugino "E.T" stem Alps cro-mo V-bars Sugino cranks Araya 7x wheels Shimano hubs Swallow motocross tyres (i wish they were in better nic, so cool) Dia-compe hinged seatclamp (not in good shape)	Alps	Shimano	False
200	and also would my shimano rh550 wheels work on the fuji and would they be better than the alex wheels it would have?	Shimano	Fuji	False
201	Here is the Felt equivalent, the F75 This has an even better crank than the Fuji counterpart and shares the same platform of 10-speed Shimano 105 shifters and Ultegra rear derailleur.	Shimano	Fuji	False
202	Shimano TCurve Deep Jig 200 Spin T-Curve Deep Jig fishing rods are now even better with the recent series of upgrades with the most standout being the introduction of Fuji Anti line tangle K Guides.	Shimano	Fuji	False
203	That being said, I should probably already know the answer to this, but - I'm a student, trying to stretch my dollar, want to commute AND train on one bike (and hopefully not a bike that shouts "steal me"), can only afford one bike, bouncing back and forth between older good bikes and newish affordable entry level bikes (Fuji), minimum shimano 105 - what is the better strategy:	Shimano	Fuji	False
204	And then there is Ben Sonntag, who is on Shimano, which means no pie-plate 42t cog in the rear.	Shimano	Pie	False
205	Extremely Pretentious Shifting Extra Passing Speed expensive psychological support Extended Payment Scheme even prettier shifters Expensive Posing System Electronic; Pretty; Sucks Engineers Prefer Shimano Enjoy Pie Stops	Shimano	Pie	False
206	Oh and Barry is also correct about the hideous pie plate- but I'm so distrustful of the Shimano 105 that I decided to leave it on until it inevitable falls off by itself.	Shimano	Pie	False
207	Suzuko Mimori (Pinkie Pie) Sora Tokui (Applejack) Mikoi Sasaki ( Rarity) Izumi Kitta (Rainbow Dash) Miyuki Sawashiro (Twilight Sparkle) Emiri Kato (Fluttershy) Motoko Kumai (Spike) Kikuko Inoue (Celestia)	Miyuki	Pie	False
208	I loved her performances as Misa Amane, Fabiola Iglesias, Christina Sierra, Miyuki Konno, Grace, Silver Spoon and the amazing singing voice for Pinkie Pie.	Miyuki	Pie	False
209	The Japanese dub cast of Hasbro's show includes Miyuki Sawashiro (Twilight Sparkle), Suzuko Mimori (Pinkie Pie), Sora Tokui (Applejack), Izumi Kitta (Rainbow Dash), Mikoi Sasaki (Rarity), Emiri Katō (Fluttershy), Motoko Kumai (Spike), and Kikuko Inoue (Princess Celestia).	Miyuki	Pie	False
210	"You couldn't really see the headstones because of all the weeds," said Amanda Alps, who lives on Columbia Drive.	Amanda	Alps	False
211	First Amanda and now you posting about your trips to the alps makes me want to go skiing again, too.	Amanda	Alps	False
212	Matt , David , Sammy, Elijah, and Carly were in close agreement, while Amanda took a slightly different response, " falling down the Swiss Alps was my favorite moment!" #idontski.	Amanda	Alps	False
213	A A'nue Ligne Aadrianne Victoria Designs Aaron Kamhi Inc. Adjmi Against Gravity Apparel Against the Grain Couture Alberto Makali Alex Goes Alexia Walker Alicia Bell Limited Alma Creations, Inc. Alphay & Sulray, Inc. Alps South Corp. Amanda Ascher Amarilis American Beauty American Fabrics American Marketing Ent., Inc. Ann Partlow Ann Taylor Ann Taylor Loft ANNA SUI Apparel Classics, LLC.	Amanda	Alps	False
