id,domain,object_a,object_b,sentence,it_1_confidence,it_2_confidence,better_count,worse_count,none_count,most_frequent_label,most_frequent_count,it_1_judgments,it_2_judgments,sentence_html,judgments,confidence,most_frequent_percentage
J1545153273,compsci,Java,Smalltalk,"Java was pitched as a ""good enough"" Smalltalk.",0.6474,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> was pitched as a ""good enough"" <span style=""color: #6CB219; font-weight: bold"">Smalltalk:[OBJECT_B]</span>.",5,0.78844,1.0
M1988309762,compsci,Java,Perl,Perl is slower and faster than Java,0.6723,0.5238,2,1,2,BETTER,2,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span> is slower and faster than <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>",5,0.6129,0.4
A115608686,compsci,USB,Ethernet,A better design would be to move the firewire port inbetween the second USB port and the Ethernet port.,1.0,1.0,0,0,5,NONE,5,3,2,"A better design would be to move the firewire port inbetween the second <span style=""color: #9A14B2; font-weight: bold"">USB:[OBJECT_A]</span> port and the <span style=""color: #6CB219; font-weight: bold"">Ethernet:[OBJECT_B]</span> port.",5,1.0,1.0
L1859752334,compsci,Java,Smalltalk,Objective C is more like Smalltalk than C++/Java/etc.,1.0,0.5,1,0,4,NONE,4,3,2,"Objective C is more like <span style=""color: #9A14B2; font-weight: bold"">Smalltalk:[OBJECT_A]</span> than C++/<span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>/etc.",5,0.8,0.8
S3061179901,compsci,Java,Groovy,"We'll begin by discussing functional programming styles, how we use functional programming today in Groovy, and how the constructs of Java 8 offer a better functional programming style.",0.7070000000000001,1.0,0,1,4,NONE,4,3,2,"We'll begin by discussing functional programming styles, how we use functional programming today in <span style=""color: #9A14B2; font-weight: bold"">Groovy:[OBJECT_A]</span>, and how the constructs of <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> 8 offer a better functional programming style.",5,0.8242,0.8
J1510168377,compsci,Java,Smalltalk,I want it to become a way to interface to Java easily and the Smalltalk way.,0.6,1.0,1,0,4,NONE,4,3,2,"I want it to become a way to interface to <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> easily and the <span style=""color: #6CB219; font-weight: bold"">Smalltalk:[OBJECT_B]</span> way.",5,0.76,0.8
P2439208129,compsci,Java,Objective-C,"The code was written in a metalanguage I implemented to make porting between Objective-C, Java, C++ and C# easier.",1.0,1.0,0,0,5,NONE,5,3,2,"The code was written in a metalanguage I implemented to make porting between <span style=""color: #9A14B2; font-weight: bold"">Objective-C:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>, C++ and C# easier.",5,1.0,1.0
E688265261,compsci,Python,JavaScript,"Expert C developer; solid Java, C++, Python, JavaScript, HTML, JSP, CSS skills among others",0.7118,1.0,0,0,5,NONE,5,3,2,"Expert C developer; solid Java, C++, <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span>, HTML, JSP, CSS skills among others",5,0.82708,1.0
L1792005773,compsci,Ethernet,Bluetooth,"Network connectivity is restricted to slower 10/100 'Fast' Ethernet and Wireless-G Wi-Fi, as opposed to the Gigabit and Wireless-N Wi-Fi oft demanded these days, though Bluetooth is at least included.",0.6726,1.0,0,1,4,NONE,4,3,2,"Network connectivity is restricted to slower 10/100 'Fast' <span style=""color: #9A14B2; font-weight: bold"">Ethernet:[OBJECT_A]</span> and Wireless-G Wi-Fi, as opposed to the Gigabit and Wireless-N Wi-Fi oft demanded these days, though <span style=""color: #6CB219; font-weight: bold"">Bluetooth:[OBJECT_B]</span> is at least included.",5,0.80356,0.8
S3053834733,compsci,PHP,JavaScript,"We have superior knowledge in all of the following categories; SEO, SEM, flash , html, PHP, aspx, css, JavaScript, mysql, shopping carts and more.",1.0,1.0,0,0,6,NONE,6,4,2,"We have superior knowledge in all of the following categories; SEO, SEM, flash , html, <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span>, aspx, css, <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span>, mysql, shopping carts and more.",6,1.0,1.0
T3258524302,compsci,Swift,Objective-C,You'll learn How to call Swift from Objective-C from the Automatically Generated Header.,1.0,1.0,0,0,5,NONE,5,3,2,"You'll learn How to call <span style=""color: #9A14B2; font-weight: bold"">Swift:[OBJECT_A]</span> from <span style=""color: #6CB219; font-weight: bold"">Objective-C:[OBJECT_B]</span> from the Automatically Generated Header.",5,1.0,1.0
I1350817982,compsci,Eclipse,NetBeans,Is NetBeans very different from Eclipse?,0.6533,1.0,0,0,5,NONE,5,3,2,"Is <span style=""color: #9A14B2; font-weight: bold"">NetBeans:[OBJECT_A]</span> very different from <span style=""color: #6CB219; font-weight: bold"">Eclipse:[OBJECT_B]</span>?",5,0.79198,1.0
F738920391,compsci,Ruby,Python,"For better or worse, Ruby, Python, JavaScript and so on have changed how people see programming.",0.68,1.0,0,0,5,NONE,5,3,2,"For better or worse, <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>, JavaScript and so on have changed how people see programming.",5,0.808,1.0
H1112689265,compsci,Windows XP,Windows Vista,"If you enjoy Windows 64bit operating system, such as Windows XP or Windows Vista 64-bit editions, now you can make better use of that ""extra power"".",1.0,1.0,0,0,5,NONE,5,3,2,"If you enjoy Windows 64bit operating system, such as <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Windows Vista:[OBJECT_B]</span> 64-bit editions, now you can make better use of that ""extra power"".",5,1.0,1.0
D395506928,compsci,Windows 7,Windows 8,But is it better than Windows 7? Is it worth upgrading to Windows 8?,0.3484,1.0,0,1,5,NONE,5,3,3,"But is it better than <span style=""color: #9A14B2; font-weight: bold"">Windows 7:[OBJECT_A]</span>? Is it worth upgrading to <span style=""color: #6CB219; font-weight: bold"">Windows 8:[OBJECT_B]</span>?",6,0.6742,0.8333333333333334
K1730547029,compsci,Java,Smalltalk,"more acquainted with Common Lisp, Java and Smalltalk.",1.0,1.0,0,0,5,NONE,5,3,2,"more acquainted with Common Lisp, <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Smalltalk:[OBJECT_B]</span>.",5,1.0,1.0
I1279011583,compsci,Windows XP,Windows 8,In other words migrating from Windows XP or Windows 7 should be made easier by going the Windows 8 route.,0.3434,1.0,0,1,4,NONE,4,3,2,"In other words migrating from <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span> or Windows 7 should be made easier by going the <span style=""color: #6CB219; font-weight: bold"">Windows 8:[OBJECT_B]</span> route.",5,0.60604,0.8
N2217340515,compsci,Perl,JavaScript,"sirrobert: I wrote a lot of Perl 5 [that generates C] last week, a ton of NQP the several weeks before that, a bunch of C the weeks before that, a bunch of Java at $dayjob before that, a ton of JavaScript before that, a decent amount of C# before that, and I don't remember more than 6 months ago.",1.0,1.0,0,0,5,NONE,5,3,2,"sirrobert: I wrote a lot of <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span> 5 [that generates C] last week, a ton of NQP the several weeks before that, a bunch of C the weeks before that, a bunch of Java at $dayjob before that, a ton of <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span> before that, a decent amount of C# before that, and I don't remember more than 6 months ago.",5,1.0,1.0
L1791482362,compsci,Eclipse,NetBeans,NetBeans guys aren't like Eclipse developers.,0.6817,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">NetBeans:[OBJECT_A]</span> guys aren't like <span style=""color: #6CB219; font-weight: bold"">Eclipse:[OBJECT_B]</span> developers.",5,0.8090200000000001,1.0
L1825141526,compsci,USB,Bluetooth,"Not a luxury ride but very decent and great features for the price (Bluetooth, navigation, USB port, leather, AWD, heated front seats, moon roof, etc.).",1.0,1.0,0,0,5,NONE,5,3,2,"Not a luxury ride but very decent and great features for the price (<span style=""color: #9A14B2; font-weight: bold"">Bluetooth:[OBJECT_A]</span>, navigation, <span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span> port, leather, AWD, heated front seats, moon roof, etc.).",5,1.0,1.0
J1545132302,compsci,Java,Smalltalk,"Java, Smalltalk, and Scheme pass this test as well.",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Smalltalk:[OBJECT_B]</span>, and Scheme pass this test as well.",5,1.0,1.0
N2212770281,compsci,Sed,AWK,"Since text processing features in Windows were lot inferior, to make life easy, we had downloaded Unix Command line port of many of its popular utilities such as grep, AWK, Sed, curl, lynx, wget, mycurl (just to name a few).",1.0,1.0,0,0,5,NONE,5,3,2,"Since text processing features in Windows were lot inferior, to make life easy, we had downloaded Unix Command line port of many of its popular utilities such as grep, <span style=""color: #9A14B2; font-weight: bold"">AWK:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Sed:[OBJECT_B]</span>, curl, lynx, wget, mycurl (just to name a few).",5,1.0,1.0
O2306334493,compsci,Swift,Objective-C,Store unlimited Cocoa/Objective-C/Swift snippets.,1.0,1.0,0,0,5,NONE,5,3,2,"Store unlimited Cocoa/<span style=""color: #9A14B2; font-weight: bold"">Objective-C:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Swift:[OBJECT_B]</span> snippets.",5,1.0,1.0
I1361546368,compsci,Windows 7,Windows 8,"Is Windows 8 better than Windows 7, its predecessor?",0.6321,1.0,0,0,5,NONE,5,3,2,"Is <span style=""color: #9A14B2; font-weight: bold"">Windows 8:[OBJECT_A]</span> better than <span style=""color: #6CB219; font-weight: bold"">Windows 7:[OBJECT_B]</span>, its predecessor?",5,0.7792600000000001,1.0
M2090903913,compsci,Oracle,MySQL,Re: MySQL to Oracle,1.0,1.0,0,0,5,NONE,5,3,2,"Re: <span style=""color: #9A14B2; font-weight: bold"">MySQL:[OBJECT_A]</span> to <span style=""color: #6CB219; font-weight: bold"">Oracle:[OBJECT_B]</span>",5,1.0,1.0
M1926920044,compsci,Oracle,MySQL,"Oracle, MySQL.",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Oracle:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">MySQL:[OBJECT_B]</span>.",5,1.0,1.0
E635911781,compsci,Eclipse,NetBeans,"Eclipse, NetBeans and Lobo (the Java browser).",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Eclipse:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">NetBeans:[OBJECT_B]</span> and Lobo (the Java browser).",5,1.0,1.0
J1562648909,compsci,Java,Scala,JS is better than GWT? Scala is better for Java in the enterprise?,0.7325,0.5371,1,0,4,NONE,4,3,2,"JS is better than GWT? <span style=""color: #9A14B2; font-weight: bold"">Scala:[OBJECT_A]</span> is better for <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> in the enterprise?",5,0.65434,0.8
N2120533556,compsci,Java,Ruby,"- Ruby, Python, PHP, Java: clients updated",1.0,1.0,0,0,5,NONE,5,3,2,"- <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span>, Python, PHP, <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>: clients updated",5,1.0,1.0
G1025401201,compsci,USB,Ethernet,"I bought the USB Ethernet adapter for the Wii, hoping a faster connection over hard-line would help.",1.0,1.0,0,0,5,NONE,5,3,2,"I bought the <span style=""color: #9A14B2; font-weight: bold"">USB:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">Ethernet:[OBJECT_B]</span> adapter for the Wii, hoping a faster connection over hard-line would help.",5,1.0,1.0
M2041287470,compsci,Java,PHP,"- Proficiency in PHP, .NET, HTML5, Java, JQUERY, MYSQL, CSS3 (The more you know the better!) - Team player.",1.0,1.0,0,0,6,NONE,6,4,2,"- Proficiency in <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span>, .NET, HTML5, <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>, JQUERY, MYSQL, CSS3 (The more you know the better!) - Team player.",6,1.0,1.0
E683200389,compsci,Java,Ruby,+%%EXAMPLESDIR%%/%%PORTVERSION%%/Ruby/Java/example.i,1.0,1.0,0,0,5,NONE,5,3,2,"+%%EXAMPLESDIR%%/%%PORTVERSION%%/<span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>/example.i",5,1.0,1.0
S2983216090,compsci,USB,Bluetooth,Use of Bluetooth & USB-connected phone is annoying; I think it should have been better-designed.,1.0,1.0,0,0,5,NONE,5,3,2,"Use of <span style=""color: #9A14B2; font-weight: bold"">Bluetooth:[OBJECT_A]</span> & <span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span>-connected phone is annoying; I think it should have been better-designed.",5,1.0,1.0
O2284784669,compsci,Windows XP,Windows Vista,SpeedItup - Make pc 302% faster for free - Utilities/System Utilities ... SpeedItUp Free will speed up any computer system running Windows XP or Microsoft Windows Vista.,1.0,1.0,0,0,5,NONE,5,3,2,"SpeedItup - Make pc 302% faster for free - Utilities/System Utilities ... SpeedItUp Free will speed up any computer system running <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span> or Microsoft <span style=""color: #6CB219; font-weight: bold"">Windows Vista:[OBJECT_B]</span>.",5,1.0,1.0
L1865039878,compsci,Ruby,PHP,"Of course, for better AND worse, PHP is not Ruby, but the principles of both framework looks rather similar.",0.7001,1.0,0,0,6,NONE,6,3,3,"Of course, for better AND worse, <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> is not <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span>, but the principles of both framework looks rather similar.",6,0.85005,1.0
T3237912814,compsci,USB,Bluetooth,"You can also host a Bluetooth network on your laptop (a little harder to set up, but shorter range) or simply use USB pass-through.",0.6914,1.0,0,1,4,NONE,4,3,2,"You can also host a <span style=""color: #9A14B2; font-weight: bold"">Bluetooth:[OBJECT_A]</span> network on your laptop (a little harder to set up, but shorter range) or simply use <span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span> pass-through.",5,0.81484,0.8
