id,domain,object_a,object_b,sentence,it_1_confidence,it_2_confidence,better_count,worse_count,none_count,most_frequent_label,most_frequent_count,it_1_judgments,it_2_judgments,sentence_html,judgments,confidence,most_frequent_percentage
D414239289,brands,Microsoft,Dell,But then Microsoft delayed Vista YET again and also Dell offered at least a mediocre gpu with the 1505.,1.0,1.0,0,0,5,NONE,5,3,2,"But then <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> delayed Vista YET again and also <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span> offered at least a mediocre gpu with the 1505.",5,1.0,1.0
T3281946467,jbt,Suv,Jeep,You won't find a better suv than this charming 2013 jeep Wrangler.,0.33799999999999997,1.0,1,1,3,NONE,3,3,2,"You won't find a better <span style=""color: #9A14B2; font-weight: bold"">suv:[OBJECT_A]</span> than this charming 2013 <span style=""color: #6CB219; font-weight: bold"">jeep:[OBJECT_B]</span> Wrangler.",5,0.6028,0.6
B273467974,brands,Samsung,Motorola,"Android Rant - Samsung, HTC, Motorola: Back Off!",1.0,1.0,0,0,6,NONE,6,4,2,"Android Rant - <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span>, HTC, <span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span>: Back Off!",6,1.0,1.0
F867178147,jbt,Rat,Mouse,He can catch a rat or mouse better than a cat.,0.6424,1.0,0,0,5,NONE,5,3,2,"He can catch a <span style=""color: #9A14B2; font-weight: bold"">rat:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">mouse:[OBJECT_B]</span> better than a cat.",5,0.7854399999999999,1.0
F847946328,jbt,Steel,Aluminum,Hard steel cores and solid construction aluminum.,1.0,1.0,0,0,5,NONE,5,3,2,"Hard <span style=""color: #9A14B2; font-weight: bold"">steel:[OBJECT_A]</span> cores and solid construction <span style=""color: #6CB219; font-weight: bold"">aluminum:[OBJECT_B]</span>.",5,1.0,1.0
R2923475832,compsci,Ruby,Php,"To me, Ruby on Rails doesn't look any better than PHP.",0.6951,1.0,0,1,4,NONE,4,3,2,"To me, <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> on Rails doesn't look any better than <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span>.",5,0.8170600000000001,0.8
D555297373,compsci,Ruby,Java,Day three - Pairing in Ruby and Java,1.0,1.0,0,0,5,NONE,5,3,2,"Day three - Pairing in <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>",5,1.0,1.0
H1118044744,jbt,Milk,Tea,"If you make it more thick (less diluted), it can make a decent milk for tea.",1.0,1.0,0,0,5,NONE,5,3,2,"If you make it more thick (less diluted), it can make a decent <span style=""color: #9A14B2; font-weight: bold"">milk:[OBJECT_A]</span> for <span style=""color: #6CB219; font-weight: bold"">tea:[OBJECT_B]</span>.",5,1.0,1.0
F835797466,jbt,Basketball,Baseball,"griz145389: Oh, do you like basketball or baseball better?",1.0,1.0,0,0,5,NONE,5,3,2,"griz145389: Oh, do you like <span style=""color: #9A14B2; font-weight: bold"">basketball:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">baseball:[OBJECT_B]</span> better?",5,1.0,1.0
M2023866144,jbt,Potato,Bread,potato bread is actually better for you in some cases.,0.6371,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">potato:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">bread:[OBJECT_B]</span> is actually better for you in some cases.",5,0.78226,1.0
K1646170788,compsci,Objective-c,Java,Look at how much easier it is with Objective-C (and Cocoa) and you'll soon be wondering precisely which fresh circle of hell Java and C++'s designers will be given when their time comes.,0.782,0.5111,4,0,2,BETTER,4,4,2,"Look at how much easier it is with <span style=""color: #9A14B2; font-weight: bold"">Objective-C:[OBJECT_A]</span> (and Cocoa) and you'll soon be wondering precisely which fresh circle of hell <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> and C++'s designers will be given when their time comes.",6,0.6917,0.6666666666666666
K1745010261,brands,Motrin,Advil,Motrin and Advil are easily recognizable though.,1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Motrin:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Advil:[OBJECT_B]</span> are easily recognizable though.",5,1.0,1.0
Q2691300472,compsci,Java,Haskell,"These are languages like Java, C++, Pascal, etc. Instead of going in the direction of more expressive type systems and better type inference, (as in Haskell, for example, and even SQL to some extent), some people like to just keep all the ""type"" information in their head (and in their tests) and do away with static typechecking altogether.",0.65,0.5,1,3,1,WORSE,3,3,2,"These are languages like <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span>, C++, Pascal, etc. Instead of going in the direction of more expressive type systems and better type inference, (as in <span style=""color: #6CB219; font-weight: bold"">Haskell:[OBJECT_B]</span>, for example, and even SQL to some extent), some people like to just keep all the ""type"" information in their head (and in their tests) and do away with static typechecking altogether.",5,0.5900000000000001,0.6
K1676087443,brands,Nike,Adidas,Many people will argue that Nike cleats are the best and others will just say Adidas or Pumas are better.,1.0,0.5,1,0,4,NONE,4,3,2,"Many people will argue that <span style=""color: #9A14B2; font-weight: bold"">Nike:[OBJECT_A]</span> cleats are the best and others will just say <span style=""color: #6CB219; font-weight: bold"">Adidas:[OBJECT_B]</span> or Pumas are better.",5,0.8,0.8
L1922347923,jbt,Missouri,Michigan,"On Tuesday, the Gators flunked their midterm against missouri, but Indiana submitted one of the better wins of the season at michigan State.",0.7021,0.5455,1,1,3,NONE,3,3,2,"On Tuesday, the Gators flunked their midterm against <span style=""color: #9A14B2; font-weight: bold"">missouri:[OBJECT_A]</span>, but Indiana submitted one of the better wins of the season at <span style=""color: #6CB219; font-weight: bold"">michigan:[OBJECT_B]</span> State.",5,0.6394599999999999,0.6
P2498457657,jbt,Fox,Cnn,The fox polling was a superior process to what cnn used.,0.6355,1.0,4,0,1,BETTER,4,3,2,"The <span style=""color: #9A14B2; font-weight: bold"">fox:[OBJECT_A]</span> polling was a superior process to what <span style=""color: #6CB219; font-weight: bold"">cnn:[OBJECT_B]</span> used.",5,0.7813,0.8
T3207621434,jbt,Basketball,Softball,Woodside's strong year came despite a mediocre season in boys basketball (11-11) along with an unusual 5-14 finish in softball.,0.6694,0.5111,0,2,3,NONE,3,3,2,"Woodside's strong year came despite a mediocre season in boys <span style=""color: #9A14B2; font-weight: bold"">basketball:[OBJECT_A]</span> (11-11) along with an unusual 5-14 finish in <span style=""color: #6CB219; font-weight: bold"">softball:[OBJECT_B]</span>.",5,0.60608,0.6
O2433887486,jbt,Concrete,Plastic,"The chemical reaction, which causes concrete to go from the liquid or plastic state to a solid state, requires water.",1.0,1.0,0,0,5,NONE,5,3,2,"The chemical reaction, which causes <span style=""color: #9A14B2; font-weight: bold"">concrete:[OBJECT_A]</span> to go from the liquid or <span style=""color: #6CB219; font-weight: bold"">plastic:[OBJECT_B]</span> state to a solid state, requires water.",5,1.0,1.0
F735586891,brands,Ford,Bmw,"For $60k it's doubtful that there is a better performance car on the market, however just in case you weren't sure, the guys at InsideLine decided to pit it against the SRT Viper, Nissan GT-R, Porsche 911, Porsche Cayman S, Ford Shelby GT500 and BMW M3.",1.0,1.0,0,0,5,NONE,5,3,2,"For $60k it's doubtful that there is a better performance car on the market, however just in case you weren't sure, the guys at InsideLine decided to pit it against the SRT Viper, Nissan GT-R, Porsche 911, Porsche Cayman S, <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> Shelby GT500 and <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span> M3.",5,1.0,1.0
J1548543533,brands,Adidas,Nike,"Jeremy & Claire Weiss , this husband and wife duo better known as ""Day19"" make their living shooting commercial advertising campaigns for the likes of Adidas, Pepsi, Nike, Converse, & more.",1.0,1.0,0,0,5,NONE,5,3,2,"Jeremy & Claire Weiss , this husband and wife duo better known as ""Day19"" make their living shooting commercial advertising campaigns for the likes of <span style=""color: #9A14B2; font-weight: bold"">Adidas:[OBJECT_A]</span>, Pepsi, <span style=""color: #6CB219; font-weight: bold"">Nike:[OBJECT_B]</span>, Converse, & more.",5,1.0,1.0
L1828119025,compsci,Windows vista,Windows xp,"Note, that because of my own terrible experiences with Windows Vista, I had dutifully remained on Windows XP, accepting the fact that my environment continued to get slower and slower in between more frequent cleaning reinstall cycles.",0.6386,1.0,0,4,1,WORSE,4,3,2,"Note, that because of my own terrible experiences with <span style=""color: #9A14B2; font-weight: bold"">Windows Vista:[OBJECT_A]</span>, I had dutifully remained on <span style=""color: #6CB219; font-weight: bold"">Windows XP:[OBJECT_B]</span>, accepting the fact that my environment continued to get slower and slower in between more frequent cleaning reinstall cycles.",5,0.78316,0.8
D550500163,compsci,Mysql,Oracle,"Database: MySQL, Oracle, DBI",1.0,1.0,0,0,5,NONE,5,3,2,"Database: <span style=""color: #9A14B2; font-weight: bold"">MySQL:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Oracle:[OBJECT_B]</span>, DBI",5,1.0,1.0
F785916071,compsci,Ethernet,Bluetooth,"From Vaccuum Tubes, to Transistors, to Integrated Circuits, to Solid State Ram, to Winchester disks, to Liquid Crystal and LED displays, to Ethernet, to Wifi and Bluetooth.",1.0,1.0,0,0,5,NONE,5,3,2,"From Vaccuum Tubes, to Transistors, to Integrated Circuits, to Solid State Ram, to Winchester disks, to Liquid Crystal and LED displays, to <span style=""color: #9A14B2; font-weight: bold"">Ethernet:[OBJECT_A]</span>, to Wifi and <span style=""color: #6CB219; font-weight: bold"">Bluetooth:[OBJECT_B]</span>.",5,1.0,1.0
R2866540261,compsci,Windows xp,Windows vista,This script is for Windows XP SP1 (or better) & Windows Vista.,1.0,1.0,0,0,5,NONE,5,3,2,"This script is for <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span> SP1 (or better) & <span style=""color: #6CB219; font-weight: bold"">Windows Vista:[OBJECT_B]</span>.",5,1.0,1.0
L1861617588,compsci,Ruby,Javascript,"Obviously, we are looking for people with decent Ruby on Rails, JavaScript and/or iOS development skills, but those are not necessarily the most important qualifications.",1.0,1.0,0,0,5,NONE,5,3,2,"Obviously, we are looking for people with decent <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> on Rails, <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span> and/or iOS development skills, but those are not necessarily the most important qualifications.",5,1.0,1.0
B273547573,compsci,Ruby,Python,And Ruby is better than either perl or Python.,1.0,1.0,5,0,0,BETTER,5,3,2,"And <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> is better than either perl or <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>.",5,1.0,1.0
F751748103,jbt,Google,Facebook,"For me, google+ is better than facebook.",1.0,1.0,5,0,0,BETTER,5,3,2,"For me, <span style=""color: #9A14B2; font-weight: bold"">google:[OBJECT_A]</span>+ is better than <span style=""color: #6CB219; font-weight: bold"">facebook:[OBJECT_B]</span>.",5,1.0,1.0
Q2631916275,jbt,Wii,Ds,"The rankings have not changed since April, though Nintendo's wii did do quite a bit better while the ds fared slightly worse.",1.0,1.0,5,0,0,BETTER,5,3,2,"The rankings have not changed since April, though Nintendo's <span style=""color: #9A14B2; font-weight: bold"">wii:[OBJECT_A]</span> did do quite a bit better while the <span style=""color: #6CB219; font-weight: bold"">ds:[OBJECT_B]</span> fared slightly worse.",5,1.0,1.0
M1941547055,compsci,Python,Lisp,"Others who took the same classes, could barely use any of the tools and had much harder time and were quite unprepared and only knew C++ (even though they took the same classes when I was out I had C, C++, Java, Python, Lisp and many others under my belt (Those were new technologies at the time)) Because after I was taught the basics I expanded further to try to actually master the topics vs. just enough to pass the test.",0.6544,1.0,0,0,5,NONE,5,3,2,"Others who took the same classes, could barely use any of the tools and had much harder time and were quite unprepared and only knew C++ (even though they took the same classes when I was out I had C, C++, Java, <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Lisp:[OBJECT_B]</span> and many others under my belt (Those were new technologies at the time)) Because after I was taught the basics I expanded further to try to actually master the topics vs. just enough to pass the test.",5,0.79264,1.0
O2429931925,compsci,Java,Scala,The cast is functionally just like it would be in the Java language; Scala just has nicer syntax for it.,0.4,0.6598,0,2,4,NONE,4,3,3,"The cast is functionally just like it would be in the <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> language; <span style=""color: #6CB219; font-weight: bold"">Scala:[OBJECT_B]</span> just has nicer syntax for it.",6,0.5299,0.6666666666666666
D507021296,compsci,Windows xp,Windows vista,"Compared with Windows XP, Windows Vista does a better job of helping to prevent hostile programs and Web sites from attacking your PC.",1.0,1.0,0,3,2,WORSE,3,3,2,"Compared with <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Windows Vista:[OBJECT_B]</span> does a better job of helping to prevent hostile programs and Web sites from attacking your PC.",5,1.0,0.6
E695784037,jbt,Youtube,Itunes,"Fans of Michael Jackson's music would be better off watching the actual music videos on youtube, or buying the songs in itunes.",0.6737,1.0,1,0,4,NONE,4,3,2,"Fans of Michael Jackson's music would be better off watching the actual music videos on <span style=""color: #9A14B2; font-weight: bold"">youtube:[OBJECT_A]</span>, or buying the songs in <span style=""color: #6CB219; font-weight: bold"">itunes:[OBJECT_B]</span>.",5,0.8042199999999999,0.8
J1545110799,compsci,Javascript,Php,JavaScript is not made to build files... PHP is probably a better tool to build js files with text files.,1.0,1.0,0,5,0,WORSE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span> is not made to build files... <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span> is probably a better tool to build js files with text files.",5,1.0,1.0
K1689009447,brands,Samsung,Motorola,Maxon Samsung E630 Motorola A925,1.0,1.0,0,0,5,NONE,5,3,2,"Maxon <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> E630 <span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span> A925",5,1.0,1.0
K1694141643,compsci,Python,Java,"Maybe we're going to use Python (simpler but slower) , or Java (much complexer compared to a ""pure"" scripting one, but faster - as fast as C/Cpp).",0.7325,0.5238,1,1,3,NONE,3,3,2,"Maybe we're going to use <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> (simpler but slower) , or <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> (much complexer compared to a ""pure"" scripting one, but faster - as fast as C/Cpp).",5,0.64902,0.6
M1971914320,compsci,Java,Smalltalk,"Pascal, Java, Modula-3, Python, and Smalltalk are all great.",1.0,1.0,0,0,5,NONE,5,3,2,"Pascal, <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span>, Modula-3, Python, and <span style=""color: #6CB219; font-weight: bold"">Smalltalk:[OBJECT_B]</span> are all great.",5,1.0,1.0
L1831261322,jbt,Soup,Bread,Nothing better than hearty soup & crusty bread!,1.0,0.5,1,0,4,NONE,4,3,2,"Nothing better than hearty <span style=""color: #9A14B2; font-weight: bold"">soup:[OBJECT_A]</span> & crusty <span style=""color: #6CB219; font-weight: bold"">bread:[OBJECT_B]</span>!",5,0.8,0.8
G1055209050,brands,Ibuprofen,Advil,"I don't like pills but I take Ibuprofen, Midol didn't help, Advil barely helps, I tried to change my diet and realized the less junk food I eat it seems my period gets a bit better, I have heat pads, drink a lot of water...",0.3734,0.5027,2,1,2,NONE,2,3,2,"I don't like pills but I take <span style=""color: #9A14B2; font-weight: bold"">Ibuprofen:[OBJECT_A]</span>, Midol didn't help, <span style=""color: #6CB219; font-weight: bold"">Advil:[OBJECT_B]</span> barely helps, I tried to change my diet and realized the less junk food I eat it seems my period gets a bit better, I have heat pads, drink a lot of water...",5,0.42512000000000005,0.4
