_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,label,label:confidence,a,also_acceptable,b,gold_label,id,label_gold,marker,raw_text,text_html,text_readable
1576121545,false,finalized,3,2/5/2018 13:38:05,NONE,0.6538,forest,,timber,,R2922607953,,True,"To make things worse, the Punan tribe's 22,000 hectares of traditional forest are now threatened by timber concessions.","To make things worse, the Punan tribe's 22,000 hectares of traditional <span style=""color: #9A14B2; font-weight: bold"">forest:[OBJECT_A]</span> are now threatened by <span style=""color: #6CB219; font-weight: bold"">timber:[OBJECT_B]</span> concessions.","To make things worse, the Punan tribe's 22,000 hectares of traditional *forest* are now threatened by §timber$ concessions."
1576121546,false,finalized,3,2/5/2018 13:40:11,NONE,1.0,harvard,,stanford,,F849914735,,True,Harvard vs. Stanford: Which Builds a Better Entrepreneur?,"<span style=""color: #9A14B2; font-weight: bold"">harvard:[OBJECT_A]</span> vs. <span style=""color: #6CB219; font-weight: bold"">stanford:[OBJECT_B]</span>: Which Builds a Better Entrepreneur?",*harvard* vs. §stanford$: Which Builds a Better Entrepreneur?
1576121547,false,finalized,3,2/5/2018 13:37:45,BETTER,1.0,laptop,,ipod,,P2527855540,,True,"The iPad, much like the iPhone and iPod Touch, is never really ""off"" so the iPad has this instant on feature that is even faster than a laptop.","The iPad, much like the iPhone and <span style=""color: #9A14B2; font-weight: bold"">ipod:[OBJECT_A]</span> Touch, is never really ""off"" so the iPad has this instant on feature that is even faster than a <span style=""color: #6CB219; font-weight: bold"">laptop:[OBJECT_B]</span>.","The iPad, much like the iPhone and *ipod* Touch, is never really ""off"" so the iPad has this instant on feature that is even faster than a §laptop$."
1576121548,false,finalized,3,2/5/2018 13:36:57,NONE,1.0,concrete,,timber,,R2903554448,,False,Timber Flooring Or Faux Concrete Overlay?,"<span style=""color: #9A14B2; font-weight: bold"">timber:[OBJECT_A]</span> Flooring Or Faux <span style=""color: #6CB219; font-weight: bold"">concrete:[OBJECT_B]</span> Overlay?",*timber* Flooring Or Faux §concrete$ Overlay?
1576121549,false,finalized,3,2/5/2018 13:36:41,NONE,0.6364,lumber,,plywood,,I1282376470,,True,"In practice, plywood (but not OSB, particleboard, or solid lumber) moves very little with humidity changes.","In practice, <span style=""color: #9A14B2; font-weight: bold"">plywood:[OBJECT_A]</span> (but not OSB, particleboard, or solid <span style=""color: #6CB219; font-weight: bold"">lumber:[OBJECT_B]</span>) moves very little with humidity changes.","In practice, *plywood* (but not OSB, particleboard, or solid §lumber$) moves very little with humidity changes."
1576121550,false,finalized,3,2/5/2018 13:36:57,NONE,1.0,paint,,chalk,,P2545253133,,True,The lighter color works so much better in the room instead of the Chalk Paint® Antibes.,"The lighter color works so much better in the room instead of the <span style=""color: #9A14B2; font-weight: bold"">chalk:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">paint:[OBJECT_B]</span>® Antibes.",The lighter color works so much better in the room instead of the *chalk* §paint$® Antibes.
1576121551,false,finalized,3,2/5/2018 13:36:58,NONE,1.0,fishing,,camping,,E659153752,,True,"Ernest enjoyed fishing, camping, horse trading (better at buying than selling).","Ernest enjoyed <span style=""color: #9A14B2; font-weight: bold"">fishing:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">camping:[OBJECT_B]</span>, horse trading (better at buying than selling).","Ernest enjoyed *fishing*, §camping$, horse trading (better at buying than selling)."
1576121552,false,finalized,3,2/5/2018 13:36:01,NONE,1.0,fishing,,swimming,,E726216941,,False,"fishing , swimming,","<span style=""color: #9A14B2; font-weight: bold"">fishing:[OBJECT_A]</span> , <span style=""color: #6CB219; font-weight: bold"">swimming:[OBJECT_B]</span>,","*fishing* , §swimming$,"
1576121553,false,finalized,3,2/5/2018 13:38:05,NONE,1.0,baseball,,golf,,J1458341877,,True,"It's not golf or baseball, football is a lot harder on the body.","It's not <span style=""color: #9A14B2; font-weight: bold"">golf:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">baseball:[OBJECT_B]</span>, football is a lot harder on the body.","It's not *golf* or §baseball$, football is a lot harder on the body."
1576121554,false,finalized,3,2/5/2018 13:42:03,NONE,1.0,california,,virginia,,Q2632031903,,True,"Therapists from California State University, Northridge and Virginia Tech say accepting these problems is better than striving for perfection.","Therapists from <span style=""color: #9A14B2; font-weight: bold"">california:[OBJECT_A]</span> State University, Northridge and <span style=""color: #6CB219; font-weight: bold"">virginia:[OBJECT_B]</span> Tech say accepting these problems is better than striving for perfection.","Therapists from *california* State University, Northridge and §virginia$ Tech say accepting these problems is better than striving for perfection."
1576121555,false,finalized,3,2/5/2018 13:37:47,NONE,1.0,football,,lacrosse,,P2563816916,,True,The more Ohio NCAA Division II (with football) colleges spend the better quality you can expect from their Lacrosse programs.,"The more Ohio NCAA Division II (with <span style=""color: #9A14B2; font-weight: bold"">football:[OBJECT_A]</span>) colleges spend the better quality you can expect from their <span style=""color: #6CB219; font-weight: bold"">lacrosse:[OBJECT_B]</span> programs.",The more Ohio NCAA Division II (with *football*) colleges spend the better quality you can expect from their §lacrosse$ programs.
1576121556,false,finalized,3,2/5/2018 13:35:58,WORSE,1.0,california,,virginia,,H1112869635,,True,"If you factor in population densities, then Virginia being slower than California and Oregon may likely be due to more saturation because it's covering the entire Eastern US.","If you factor in population densities, then <span style=""color: #9A14B2; font-weight: bold"">virginia:[OBJECT_A]</span> being slower than <span style=""color: #6CB219; font-weight: bold"">california:[OBJECT_B]</span> and Oregon may likely be due to more saturation because it's covering the entire Eastern US.","If you factor in population densities, then *virginia* being slower than §california$ and Oregon may likely be due to more saturation because it's covering the entire Eastern US."
1576121557,false,finalized,3,2/5/2018 13:36:26,NONE,1.0,bread,,sausage,,Q2687649303,,True,"The sausage, which is made next door at Bari , is a solid version, though the pieces are a bit small given the thickness of the bread.","The <span style=""color: #9A14B2; font-weight: bold"">sausage:[OBJECT_A]</span>, which is made next door at Bari , is a solid version, though the pieces are a bit small given the thickness of the <span style=""color: #6CB219; font-weight: bold"">bread:[OBJECT_B]</span>.","The *sausage*, which is made next door at Bari , is a solid version, though the pieces are a bit small given the thickness of the §bread$."
1576121558,false,finalized,3,2/5/2018 13:36:57,NONE,1.0,youtube,,hulu,,O2321025800,,True,"Summary: Pros: Decent picture if you are in front of the set, internet access to youtube, netflix, hulu.","Summary: Pros: Decent picture if you are in front of the set, internet access to <span style=""color: #9A14B2; font-weight: bold"">youtube:[OBJECT_A]</span>, netflix, <span style=""color: #6CB219; font-weight: bold"">hulu:[OBJECT_B]</span>.","Summary: Pros: Decent picture if you are in front of the set, internet access to *youtube*, netflix, §hulu$."
1576121559,false,finalized,3,2/5/2018 13:38:32,NONE,1.0,plastic,,wood,,L1813954374,,True,No.-Material: Plastic -Material Details: Polystyrene..-Solid Wood Construction:...,"No.-Material: <span style=""color: #9A14B2; font-weight: bold"">plastic:[OBJECT_A]</span> -Material Details: Polystyrene..-Solid <span style=""color: #6CB219; font-weight: bold"">wood:[OBJECT_B]</span> Construction:...",No.-Material: *plastic* -Material Details: Polystyrene..-Solid §wood$ Construction:...
1576121560,false,finalized,3,2/5/2018 13:36:53,WORSE,1.0,california,,georgia,,B333343448,,True,"are all coaches in Texas, Georgia, Alabama, Florida, are they all foolish for making their teams practice in triple digit temperatures with WAY worse humidity than california...?","are all coaches in Texas, <span style=""color: #9A14B2; font-weight: bold"">georgia:[OBJECT_A]</span>, Alabama, Florida, are they all foolish for making their teams practice in triple digit temperatures with WAY worse humidity than <span style=""color: #6CB219; font-weight: bold"">california:[OBJECT_B]</span>...?","are all coaches in Texas, *georgia*, Alabama, Florida, are they all foolish for making their teams practice in triple digit temperatures with WAY worse humidity than §california$...?"
1576121561,false,finalized,3,2/5/2018 13:36:24,NONE,1.0,tea,,juice,,N2225262549,,True,"Snacks and beverage offerings were rather decent, with several kinds of cookies and breads, a coffee machine, tea, and juice.","Snacks and beverage offerings were rather decent, with several kinds of cookies and breads, a coffee machine, <span style=""color: #9A14B2; font-weight: bold"">tea:[OBJECT_A]</span>, and <span style=""color: #6CB219; font-weight: bold"">juice:[OBJECT_B]</span>.","Snacks and beverage offerings were rather decent, with several kinds of cookies and breads, a coffee machine, *tea*, and §juice$."
1576121562,false,finalized,3,2/5/2018 13:40:11,BETTER,0.6753,concrete,,wood,,D511135234,,True,Concrete is cooler than wood or the same.,"<span style=""color: #9A14B2; font-weight: bold"">concrete:[OBJECT_A]</span> is cooler than <span style=""color: #6CB219; font-weight: bold"">wood:[OBJECT_B]</span> or the same.",*concrete* is cooler than §wood$ or the same.
1576121563,false,finalized,3,2/5/2018 13:36:57,NONE,1.0,bread,,sausage,,L1831260156,,True,Nothing better than beans and cabbage with smoked sausage and corn bread!,"Nothing better than beans and cabbage with smoked <span style=""color: #9A14B2; font-weight: bold"">sausage:[OBJECT_A]</span> and corn <span style=""color: #6CB219; font-weight: bold"">bread:[OBJECT_B]</span>!",Nothing better than beans and cabbage with smoked *sausage* and corn §bread$!
1576121564,false,finalized,3,2/5/2018 13:37:33,NONE,0.3713,ds,,psp,,E617137525,,False,"DS - 276,000 PSP - 25,000","<span style=""color: #9A14B2; font-weight: bold"">ds:[OBJECT_A]</span> - 276,000 <span style=""color: #6CB219; font-weight: bold"">psp:[OBJECT_B]</span> - 25,000","*ds* - 276,000 §psp$ - 25,000"
1576121565,false,finalized,3,2/5/2018 13:40:39,NONE,1.0,football,,volleyball,,N2228607891,,True,"Soccer beat Saginaw Valley State on Friday, volleyball beat Northwood and Lake Superior State on Friday and Saturday and football beat Ashland Saturday.","Soccer beat Saginaw Valley State on Friday, <span style=""color: #9A14B2; font-weight: bold"">volleyball:[OBJECT_A]</span> beat Northwood and Lake Superior State on Friday and Saturday and <span style=""color: #6CB219; font-weight: bold"">football:[OBJECT_B]</span> beat Ashland Saturday.","Soccer beat Saginaw Valley State on Friday, *volleyball* beat Northwood and Lake Superior State on Friday and Saturday and §football$ beat Ashland Saturday."
1576121566,false,finalized,3,2/5/2018 13:36:40,NONE,1.0,bread,,pizza,,F864165859,,True,HEARTH DECKS hold heat for superior pizza crust and bread browning.,"HEARTH DECKS hold heat for superior <span style=""color: #9A14B2; font-weight: bold"">pizza:[OBJECT_A]</span> crust and <span style=""color: #6CB219; font-weight: bold"">bread:[OBJECT_B]</span> browning.",HEARTH DECKS hold heat for superior *pizza* crust and §bread$ browning.
1576121567,false,finalized,3,2/5/2018 13:38:32,NONE,1.0,wood,,cement,,L1800897966,,False,"Next, the cement cannot penetrate the wood.","Next, the <span style=""color: #9A14B2; font-weight: bold"">cement:[OBJECT_A]</span> cannot penetrate the <span style=""color: #6CB219; font-weight: bold"">wood:[OBJECT_B]</span>.","Next, the *cement* cannot penetrate the §wood$."
1576121568,false,finalized,3,2/5/2018 13:36:41,BETTER,1.0,wii,,ds,,N2152757119,,True,Seems like the DS online is better than the Wii.,"Seems like the <span style=""color: #9A14B2; font-weight: bold"">ds:[OBJECT_A]</span> online is better than the <span style=""color: #6CB219; font-weight: bold"">wii:[OBJECT_B]</span>.",Seems like the *ds* online is better than the §wii$.
1576121569,false,finalized,3,2/5/2018 13:38:21,NONE,1.0,facebook,,youtube,,T3191314438,,True,"With Facebook, Twitter, Youtube, and Instagram, it is easier than ever to spread awareness.","With <span style=""color: #9A14B2; font-weight: bold"">facebook:[OBJECT_A]</span>, Twitter, <span style=""color: #6CB219; font-weight: bold"">youtube:[OBJECT_B]</span>, and Instagram, it is easier than ever to spread awareness.","With *facebook*, Twitter, §youtube$, and Instagram, it is easier than ever to spread awareness."
1576121570,false,finalized,3,2/5/2018 13:38:00,NONE,1.0,football,,golf,,F837698642,,True,"GT has better basketball, golf, and baseball programs, and the football team has been historically better although not recently.","GT has better basketball, <span style=""color: #9A14B2; font-weight: bold"">golf:[OBJECT_A]</span>, and baseball programs, and the <span style=""color: #6CB219; font-weight: bold"">football:[OBJECT_B]</span> team has been historically better although not recently.","GT has better basketball, *golf*, and baseball programs, and the §football$ team has been historically better although not recently."
1576121571,false,finalized,3,2/5/2018 13:42:03,NONE,1.0,holiday,,wedding,,F855429101,,True,"Having another fasting day today as last day at work tomorrow & celebrating wedding anniversary, then going on holiday early hours of Saturday morning so tomorrow will be my last half-decent weigh for a while [cream teas]","Having another fasting day today as last day at work tomorrow & celebrating <span style=""color: #9A14B2; font-weight: bold"">wedding:[OBJECT_A]</span> anniversary, then going on <span style=""color: #6CB219; font-weight: bold"">holiday:[OBJECT_B]</span> early hours of Saturday morning so tomorrow will be my last half-decent weigh for a while [cream teas]","Having another fasting day today as last day at work tomorrow & celebrating *wedding* anniversary, then going on §holiday$ early hours of Saturday morning so tomorrow will be my last half-decent weigh for a while [cream teas]"
