id,caption,sentence,object_a,object_b,predicted,gold
745,full_paths_original_4_aip,"We know this to be true - Windows 7 ran faster than Windows Vista, and Windows 8 got even better, and achieved this on constrained ARM hardware.",Windows 7,Windows 8,NONE,BETTER
746,full_paths_original_4_aip,"This first place finish earned 32 points for harvard, contributing to a solid second day lead over princeton.",harvard,princeton,NONE,BETTER
748,full_paths_original_4_aip,According to many industry experts Windows Vista drains notebook battery life faster than Windows XP.,Windows Vista,Windows XP,NONE,WORSE
757,full_paths_original_4_aip,"I like PHP as a language better than Python, so I thought I would check into frameworks to make my programming life a little easier.",PHP,Python,NONE,BETTER
764,full_paths_original_4_aip,Ferrari could not keep up with the Honda/Renault assault.,Ferrari,Renault,NONE,WORSE
766,full_paths_original_4_aip,I think I found a better sandwich than a cheese steak.,sandwich,steak,NONE,BETTER
767,full_paths_original_4_aip,"I think your program might be better suited for Bash, but I like you answer and I like Python.",Bash,Python,NONE,WORSE
770,full_paths_original_4_aip,"Instagram, LinkedIn, Twitter, youtube and even Google+ all grew faster than facebook.",youtube,facebook,NONE,BETTER
778,full_paths_original_4_aip,gamecube looks solid but not quite as solid as the ps2.,gamecube,ps2,NONE,WORSE
780,full_paths_original_4_aip,"It isn't Honda good, but it is better than my old 2001 330Ci which felt like shifting a rubber band in 1-2 (even with the BMW SSK).",Honda,BMW,NONE,BETTER
783,full_paths_original_4_aip,And I like Scala better than vanilla Java- except when it comes to the collections framework- because mixins.,Scala,Java,NONE,BETTER
784,full_paths_original_4_aip,"I notice many people say they will buy the ""better quality car"" when they make one well lately Cadillac was second only to Lexus and many here still bought Infinity, or Acura, Benz, etc. or kept their remaining.",Cadillac,Lexus,NONE,WORSE
786,full_paths_original_4_aip,Perl gets scoping better than Python.,Perl,Python,NONE,BETTER
801,full_paths_original_4_aip,"Yes, that's right folks: according to the Programming Languages Shootout, Python, PHP, and Perl are all slower than Ruby .",Python,Ruby,NONE,WORSE
802,full_paths_original_4_aip,"Everybody - or well, almost everybody - knows that Apple Maps is inferior to Google Maps.",Apple,Google,NONE,WORSE
807,full_paths_original_4_aip,"While the new BMW 3 Series and Infiniti G37 may offer slightly better chassis dynamics than this latest Accord, neither has an engine note as nice as this Honda.",BMW,Honda,NONE,WORSE
810,full_paths_original_4_aip,"Nissan Motor , which restored production faster than Toyota and Honda after the March earthquake in Japan, saw a sales gain of 25 percent.",Nissan,Toyota,NONE,BETTER
811,full_paths_original_4_aip,"I knew I had a better chance of playing volleyball in college than football.""",volleyball,football,NONE,BETTER
812,full_paths_original_4_aip,An integrated Ethernet port makes things much easier than connecting a printer locally to a machine (mind the USB max cable length).,Ethernet,USB,NONE,BETTER
820,full_paths_original_4_aip,"Dimensions Since the Mercedes-Benz E-Class is much slimmer than the Audi A5, it'll be much easier to find a wide enough space in a crowded parking lot.",Mercedes-Benz,Audi,NONE,BETTER
821,full_paths_original_4_aip,Apple IS better than Microsoft .,Apple,Microsoft,NONE,BETTER
823,full_paths_original_4_aip,"Strong Java experience or, even better, experience and/or interest in Scala",Java,Scala,NONE,WORSE
825,full_paths_original_4_aip,"We chose for PostgreSQL (not to start an MySQL pg flamewar, but pg was the more suitable for our purposes) because it's open, and thus safer.",PostgreSQL,MySQL,NONE,BETTER
835,full_paths_original_4_aip,Why does the psp game look so much superior to the ps3 game?,psp,ps3,NONE,BETTER
837,full_paths_original_4_aip,"The Athlon II X4 630 completed our Sony Vegas 8.0 MPEG-2 rendering test in 4 minutes and 2 seconds, just over a minute faster than the Athlon II X4 620 but still noticeably slower than the Intel Core i5-750, which finished in 2 minutes and 55 seconds.",Sony,Intel,NONE,WORSE
838,full_paths_original_4_aip,Samsung got the market jump on Nokia going the faster but less vetted approach of Android.,Samsung,Nokia,NONE,BETTER
839,full_paths_original_4_aip,"Since then, things have only gotten worse for Intel, with rival AMD scoring a major deal with Dell.",Intel,Dell,NONE,WORSE
841,full_paths_original_4_aip,This time Windows 8 was roughly 8 percent slower than Windows 7.,Windows 8,Windows 7,NONE,WORSE
842,full_paths_original_4_aip,"Yes, Toyota sells more vehicles but BMW makes a vehicle that delivers a much better driving experience.",Toyota,BMW,NONE,BETTER
843,full_paths_original_4_aip,"The Nikon costs $20,000 less and weighs 27.4 pounds less than this Sigma, but is a stop slower and a little less long.",Nikon,Sigma,NONE,WORSE
844,full_paths_original_4_aip,wood Wool cement Board ( WWCB ),wood,cement,BETTER,NONE
845,full_paths_original_4_aip,"Use Windows 7 or Windows 8; they provide better default security than Windows XP or Vista, and will be supported with security updates considerably longer (Microsoft support for XP ends in April 2014).",Windows 8,Windows XP,NONE,BETTER
846,full_paths_original_4_aip,Another thing which PostgreSQL does better than MySQL is password encryption.,PostgreSQL,MySQL,NONE,BETTER
849,full_paths_original_4_aip,michigan  ran into one of the nation's better defenses in a 12 point loss at virginia.,michigan,virginia,NONE,WORSE
850,full_paths_original_4_aip,"While Motorola has diminished, Samsung has excelled",Motorola,Samsung,NONE,WORSE
851,full_paths_original_4_aip,South carolina needs better start this week against georgia,carolina,georgia,NONE,BETTER
853,full_paths_original_4_aip,"Specifically, BMW quality is probably better than you think, and Honda quality is worse than you think.",BMW,Honda,NONE,BETTER
854,full_paths_original_4_aip,tennis is probably even a better example than baseball.,tennis,baseball,NONE,BETTER
855,full_paths_original_4_aip,"From what was presented at the presentation, Ruby tends to be about 3% slower than Perl (whatever that means).",Ruby,Perl,NONE,WORSE
859,full_paths_original_4_aip,google+ is a better facebook.,google,facebook,NONE,BETTER
866,full_paths_original_4_aip,"All Buick needs is nicer designs - and I think they're coming.. But, I think the designs could be even nicer - just it's not easy without looking better than Cadillac..",Buick,Cadillac,NONE,BETTER
868,full_paths_original_4_aip,"Anyway, I think OpenGL is as fast as Direct3D or faster...",OpenGL,Direct3D,NONE,BETTER
869,full_paths_original_4_aip,"Woods always got a ""hood pass"" from my friends because he grew up in california around nicer White people than we could imagine in South georgia.",california,georgia,NONE,BETTER
870,full_paths_original_4_aip,"I need support for a technical argument: why going to an intermediate form for an existing functional back end like Haskell really, truly is better for implementing a functional language than is going to an intermediate form like the Java intermediate form and re-doing all the various specialized mechanism needed to support a true lazy functional language.",Haskell,Java,NONE,BETTER
875,full_paths_original_4_aip,If you're writing bad PHP code it's probably best you stick to that instead of trying to forge even worse Java or Python wouldn't you say?,PHP,Java,NONE,BETTER
878,full_paths_original_4_aip,"If anything, Scala is an even better fit for IDEA-like automation than Java is.",Scala,Java,NONE,BETTER
883,full_paths_original_4_aip,"Even if this juice isn't your typical cider, it's just as good if not better in our opinion!",juice,cider,NONE,BETTER
897,full_paths_original_4_aip,I've seen much better from Dell and certainly the Sony XBrite and Toshiba TruBrite screens are better than what the Inspiron 6000 offers up.,Dell,Sony,NONE,WORSE
898,full_paths_original_4_aip,Mostly that it's almost definitely harder to write maintainable PHP than it is to write maintainable Perl.,PHP,Perl,NONE,WORSE
900,full_paths_original_4_aip,"Tech-Ed: Windows 8 Is 'Better' than Windows 7, Microsoft Says",Windows 8,Windows 7,NONE,BETTER
903,full_paths_original_4_aip,OpenGL is better than Direct3D.,OpenGL,Direct3D,NONE,BETTER
904,full_paths_original_4_aip,This is where brands such as Zeiss and Leica do a lot better than Canon and Nikon.,Leica,Nikon,NONE,BETTER
905,full_paths_original_4_aip,Ted thinks this beer would be a better choice for Valentine's Day than a glass of champagne.,beer,champagne,NONE,BETTER
919,full_paths_original_4_aip,Gas mileage is the same but the power of the Nissan 4.0 is better than the Ford 3.8 dog.,Nissan,Ford,NONE,BETTER
924,full_paths_original_4_aip,Java jobs with far lower expectations have paid me personally far better than Perl jobs with high expectations.,Java,Perl,NONE,BETTER
929,full_paths_original_4_aip,"Obviously, NetBeans is toast because of Eclipse.",NetBeans,Eclipse,NONE,BETTER
931,full_paths_original_4_aip,"The Nissan just didn't seem as ""smooth"" as the Toyota, although I think it drives better.",Nissan,Toyota,NONE,WORSE
937,full_paths_original_4_aip,tennis is better for Fernandez than basketball,tennis,basketball,NONE,BETTER
942,full_paths_original_4_aip,for those who care about such things... i returned my Nikon 4500 10 days ago on 12th day of free 10-day trial and i traded down to a panasonic lumix LC40 with Leica lens because it had a faster shutter response and looked pretty bad ass.,Nikon,Leica,NONE,WORSE
951,full_paths_original_4_aip,I'm not saying Windows 8 is worse than Windows 7 - I believe it has better features and so on.,Windows 8,Windows 7,NONE,BETTER
953,full_paths_original_4_aip,For Java I like NetBeans over Eclipse.,NetBeans,Eclipse,NONE,BETTER
955,full_paths_original_4_aip,Why hockey is Better than baseball,hockey,baseball,NONE,BETTER
956,full_paths_original_4_aip,"OT a bit, but I liked Shattered Memories much better on the psp then the wii.",psp,wii,NONE,BETTER
958,full_paths_original_4_aip,Gigabyte Asus EVGA (3 Versions) Z... [ Read full article ],Gigabyte,Asus,BETTER,NONE
962,full_paths_original_4_aip,"On this cruise, I would prefer to eat pizza at every meal if that is what I truly want rather than eat a mediocre steak because I'm on a cruise in the MDR and that's what I SHOULD do.",pizza,steak,NONE,BETTER
967,full_paths_original_4_aip,Another 'Windows XP is better than Windows Vista' post,Windows XP,Windows Vista,NONE,BETTER
974,full_paths_original_4_aip,The latest news about OpenGL rendering Zombies faster than Direct3D really got the twittersphere going!,OpenGL,Direct3D,NONE,BETTER
977,full_paths_original_4_aip,"In addition, with eight pole positions and six victories, the new Audi A4 DTM in its debut year was the most successful car of the season and superior to the Mercedes-Benz C-Class.",Audi,Mercedes-Benz,NONE,BETTER
978,full_paths_original_4_aip,A programmer who focuses on front-end JavaScript will produce far better code than anything a Python programmer with coffeescript can produce.,JavaScript,Python,NONE,BETTER
981,full_paths_original_4_aip,"However, t he decline seen in the last two years should start to level off, and Stice predicts better prospects for  2014 - including Intel's Bay Trail, which will provide longer battery life and powerful graphics,  the expiration of Windows XP in April , which may encourage consumers to ditch old laptops in favor of new Windows 8 devices.",Windows XP,Windows 8,NONE,WORSE
985,full_paths_original_4_aip,"An expensive BMW performs better than a low-priced Honda, so shouldn't a high-cost fund deliver better returns than a low-cost one, even after taking all expenses into account?",BMW,Honda,NONE,BETTER
994,full_paths_original_4_aip,"I would say MySQL is better, but if your application doesn't involve much of write operations (since its a home project) you can consider using SQLite.",MySQL,SQLite,NONE,BETTER
995,full_paths_original_4_aip,"If michigan can't do any better than this, I might just have to think about moving back to california.",michigan,california,NONE,WORSE
998,full_paths_original_4_aip,"Most observers, in fact, seemed to think reagan got the better of kennedy.",reagan,kennedy,NONE,BETTER
1002,full_paths_original_4_aip,"The order in which I listed them is my order of preference - yes, I like JavaScript better than Ruby.",JavaScript,Ruby,NONE,BETTER
1004,full_paths_original_4_aip,":-) That said, MySQL still doesn't handle parallel load nearly as well as PostgreSQL, it's just better than it once was.",MySQL,PostgreSQL,NONE,WORSE
1005,full_paths_original_4_aip,"This infographic from Kissmetrics comes up with some definite sounding findings - starting with Python and Java developers being ""superior"" to those using PHP, Perl and Ruby and facebook and Google software engineers being ""better"" than those at amazon and Microsoft.",facebook,amazon,NONE,BETTER
