id,caption,sentence,object_a,object_b,predicted,gold
L1918589785,full_paths_original_4_aip,"On the other hand I do believe Apple is far more responsive and supportive than Dell, and vastly better than Sony, Panasonic, etc. I'll try to give them a bit more credit than I have ...",Dell,Sony,NONE,BETTER
D437297708,full_paths_original_4_aip,"(By the way, white vinegar or lemon juice is better for oily hair than apple cider vinegar.",juice,cider,NONE,BETTER
L1910672141,full_paths_original_4_aip,"Only Nevada (14.4 percent), michigan (13 percent) and california (12.4 percent) were worse.",michigan,california,NONE,BETTER
F824511267,full_paths_original_4_aip,"Google is a great, long-term play,"" adding that it's probably a safer investment than Apple.",Google,Apple,NONE,BETTER
P2598806371,full_paths_original_4_aip,"The order in which I listed them is my order of preference - yes, I like JavaScript better than Ruby.",JavaScript,Ruby,NONE,BETTER
K1713090704,full_paths_original_4_aip,michigan  ran into one of the nation's better defenses in a 12 point loss at virginia.,michigan,virginia,NONE,WORSE
L1877415416,full_paths_original_4_aip,"Oh yea, forgot, baseball is just as or worse than golf.",baseball,golf,NONE,WORSE
G1017603004,full_paths_original_4_aip,I am told that a BMW would be a far nicer car than my Ford.,BMW,Ford,NONE,BETTER
P2512573673,full_paths_original_4_aip,The Haskell program that uses lazy ByteStrings is about 30% slower than the Python script.,Haskell,Python,NONE,WORSE
L1813324493,full_paths_original_4_aip,"Nokia is just one of many Windows 8 phones, and not even the best because Samsung is far better!",Nokia,Samsung,BETTER,WORSE
H1117823584,full_paths_original_4_aip,"If you look for it on itunes, punch in ""Theme from Terms of Endearment by Cincinnati Pops Orchestra"" - it's a much better version than what youtube has here.",itunes,youtube,NONE,BETTER
I1285133819,full_paths_original_4_aip,"(In saying that, at least they were successful to begin with - I recall seeing similar stupidity from Siemens, who've never been anywhere near as good at making decent phones as Nokia, and whose reaction to having inadvertently produced a decent handset was to panic and junk it before anyone had time to notice...)",Siemens,Nokia,NONE,WORSE
B326111986,full_paths_original_4_aip,Apple claimed that Swift is faster than the Objective-C.,Swift,Objective-C,NONE,BETTER
I1260304340,full_paths_original_4_aip,"In fact, they look even worse than the ps2 visuals, since the psp doesn't have quite as much graphical firepower.",ps2,psp,NONE,BETTER
A138645732,full_paths_original_4_aip,"Actually, Sony can be even nastier than Microsoft when it comes to licensing games for their platform.",Sony,Microsoft,BETTER,WORSE
Q2762219902,full_paths_original_4_aip,The wii version is inferior to the ps3 version in many ways though.,wii,ps3,NONE,WORSE
Q2692188634,full_paths_original_4_aip,"These are the nicest rubber tees I have ever played on, probably even better than concrete.",rubber,concrete,NONE,BETTER
L1825078488,full_paths_original_4_aip,"Not all users have automatic updates, but as users move from OS'es that don't (Windows XP) to ones that do (Windows 7 and Windows 8), it results in better security.",Windows XP,Windows 8,NONE,WORSE
D415184267,full_paths_original_4_aip,"But the ps3 was faster than the Xbox 360, which was faster than the wii.",ps3,wii,NONE,BETTER
P2541178399,full_paths_original_4_aip,The latest news about OpenGL rendering Zombies faster than Direct3D really got the twittersphere going!,OpenGL,Direct3D,NONE,BETTER
J1487908989,full_paths_original_4_aip,"I tweeted back that I thought football, even a lousy Pro Bowl game, still would top hockey in Chicago.",football,hockey,NONE,BETTER
L1784833999,full_paths_original_4_aip,Nat Pryce noticed that collections were processed easier (and with less code) in the Haskell and Smalltalk solutions than in Java.,Haskell,Java,NONE,BETTER
I1340683567,full_paths_original_4_aip,"Ironically, our Ferrari, lambo, GTRs, bentley is more then BMW //M and MERC AMG.",Ferrari,BMW,NONE,BETTER
P2506540511,full_paths_original_4_aip,"The Google Books implementation will still be superior, because it will offer both the ASCII text and the backup page images, which are presumably not in the Sony versions.",Google,Sony,NONE,BETTER
L1754124895,full_paths_original_4_aip,Much easier to use and understand than Drupal and coding is in Python rather than PHP.,Python,PHP,NONE,BETTER
E661339465,full_paths_original_4_aip,espn gets much better and fox falls apart - how can that be?,espn,fox,NONE,BETTER
M1996476910,full_paths_original_4_aip,PHP is definitely far worse that Perl .,PHP,Perl,NONE,WORSE
H1143026395,full_paths_original_4_aip,"I have also rented many cars, American and Japanese, and with the exception of a very smooth ride in a Cadillac, I always like the Japanese cars better (Nissan and Toyota, vs. Ford, Chrysler and GM).",Toyota,Chrysler,NONE,BETTER
H1176221358,full_paths_original_4_aip,I know you can write Scala as a 'better Java'.,Scala,Java,NONE,BETTER
D494459880,full_paths_original_4_aip,"cnn, at this point you're no better than fox News.",cnn,fox,BETTER,WORSE
F796579064,full_paths_original_4_aip,gamecube looks solid but not quite as solid as the ps2.,gamecube,ps2,BETTER,WORSE
R2874244173,full_paths_original_4_aip,"This truck spent half it's life in california, so the body is better than most michigan Ramchargers.",california,michigan,NONE,BETTER
F766948365,full_paths_original_4_aip,"Fortunately, I got Verizon wireless broadband for my laptop today and it works OK from my uncle's farm, better than the cell phone, which works poorly.",laptop,phone,NONE,BETTER
S2949704731,full_paths_original_4_aip,"TTT uses Perl (more scalable than PHP), Apache, and MySQL (doesn't get much better than this).",Perl,PHP,NONE,BETTER
T3184432809,full_paths_original_4_aip,"Windows 7 hasn't been any faster for me than XP under VMWare Fusion (but perhaps that's obvious; Windows XP would probably seem slower than Windows 98, as well).",Windows XP,Windows 98,NONE,WORSE
I1295321063,full_paths_original_4_aip,"- Intel is far, far worse than Microsoft has ever been at anti-competitive practices.""",Intel,Microsoft,NONE,WORSE
H1078685465,full_paths_original_4_aip,I find Perl to be easier than PHP.,Perl,PHP,NONE,BETTER
O2380386984,full_paths_original_4_aip,"That's true, function passing is painless in Python and a little harder in Ruby.",Python,Ruby,WORSE,BETTER
J1503257848,full_paths_original_4_aip,I've heard it said that MySQL is faster than PostgreSQL.,MySQL,PostgreSQL,NONE,BETTER
H1124158975,full_paths_original_4_aip,"If you spend are likely to spend more time with Java, then Scala or Groovy are possibly better options.",Java,Scala,NONE,WORSE
J1456301572,full_paths_original_4_aip,It's much faster to write an application in Perl than in C or Java.,Perl,Java,NONE,BETTER
F793560388,full_paths_original_4_aip,"further, some stuff is a lot easier (one example: standardized vertex buffers in Direct3D versus the VAR/VAO extension mess in OpenGL).",Direct3D,OpenGL,NONE,BETTER
I1295513478,full_paths_original_4_aip,Intel's drivers tend to work better with Direct3D rather than OpenGL on Windows.,Direct3D,OpenGL,NONE,BETTER
E571886149,full_paths_original_4_aip,"Despite improved security in Windows 8, McAfee believes targeted malware will be available faster than it was for Windows 7.",Windows 8,Windows 7,NONE,WORSE
I1270904407,full_paths_original_4_aip,"In many ways, Java seems closer to Smalltalk than to C++.",Java,Smalltalk,BETTER,NONE
I1336433093,full_paths_original_4_aip,I really wonder what makes Python slower than Perl ?,Python,Perl,NONE,WORSE
A40116035,full_paths_original_4_aip,1) Laptop or netbook with Bluetooth means that I don't have to plug anything into a USB port in order to use a decent mouse with the computer.,Bluetooth,USB,NONE,BETTER
E697610717,full_paths_original_4_aip,Fastpitch softball is a much faster game than baseball.,softball,baseball,NONE,BETTER
T3149667042,full_paths_original_4_aip,Where marketshare matters more -- the tablet market -- Apple dominates over Google and inferior competitors such as Microsoft and Blackberry .,Google,Microsoft,NONE,BETTER
E559257013,full_paths_original_4_aip,"Decent for gluten free beer, but I think I'd rather have a cider.",beer,cider,NONE,WORSE
S3058375910,full_paths_original_4_aip,"We know this to be true - Windows 7 ran faster than Windows Vista, and Windows 8 got even better, and achieved this on constrained ARM hardware.",Windows 7,Windows 8,NONE,BETTER
H1113768957,full_paths_original_4_aip,"If you go with the BMW X6, you'll have a much easier time finding a large enough space to park than you will with the Toyota Sequoia.",BMW,Toyota,NONE,BETTER
E559286936,full_paths_original_4_aip,"Decent selection of beer, lager and cider.",beer,cider,BETTER,NONE
N2240528552,full_paths_original_4_aip,"So, it is better to choose PHP than Java",PHP,Java,NONE,BETTER
O2348728670,full_paths_original_4_aip,"tennis is so much harder on the body than golf,"" he said.",tennis,golf,NONE,WORSE
D515490408,full_paths_original_4_aip,"Considering AM is alive and well on all other electric cars and hybrids from manufacturers like General Motors, Toyota, Tesla and Nissan, just to name a few, I'd say it has more to do with lousy engineering on the part of BMW.",Toyota,BMW,NONE,BETTER
L1777173235,full_paths_original_4_aip,"MySQL might be faster for simple operations, but PostgreSQL completely demolishes it in complex queries.",MySQL,PostgreSQL,WORSE,NONE
B325084845,full_paths_original_4_aip,"Apparently the Ruby people are more forward thinking, which makes sense given how much cooler it is than PHP :-)",Ruby,PHP,NONE,BETTER
M2058376611,full_paths_original_4_aip,"- QUICK MOVEMENT The speed of your player is based on the weight of your gun, so when the round starts, switching to the pistol or even better, your knife, will result in much faster movement.",pistol,knife,NONE,WORSE
O2433524849,full_paths_original_4_aip,The chart below gives an idea of how much faster Windows 8 is in rendering text compared to Windows 7.,Windows 8,Windows 7,NONE,BETTER
G1001683508,full_paths_original_4_aip,I also don't find that things like bagels or pizza will spike me any worse than a dinner of steak and green beans.,pizza,steak,NONE,WORSE
N2130888713,full_paths_original_4_aip,Samsung is becoming the Intel that sold Pentium 4's at 4Ghz while AMD sold Athlon 64 at just half the speed with a better performance.,Samsung,AMD,WORSE,NONE
O2297499894,full_paths_original_4_aip,steel is 3 times harder than aluminum.,steel,aluminum,WORSE,NONE
I1335809216,full_paths_original_4_aip,i really loved Windows 8 but i think Windows 7 is better....,Windows 8,Windows 7,NONE,WORSE
T3176858606,full_paths_original_4_aip,Why should cricketers and hockey players not be able to earn a decent living like footballers or basketball players do?,hockey,basketball,NONE,WORSE
R2867148264,full_paths_original_4_aip,"This seems to be the real weakness of RoR; Ruby in itself seems OK performance-wise, slower than PHP for example but not catastrophically so.",Ruby,PHP,BETTER,WORSE
J1548338444,full_paths_original_4_aip,Jensen Comment:  Actually Microsoft has a better fix to Windows problems created by Sony.,Microsoft,Sony,NONE,BETTER
R2850506051,full_paths_original_4_aip,"This last fact alone makes it easier to code in Java, even though the code can never be as terse and and elegant as the equivalent Groovy code.",Java,Groovy,NONE,WORSE
M1953184686,full_paths_original_4_aip,Our system running Windows 7 was a bit faster than the same system running Windows 8.,Windows 7,Windows 8,NONE,BETTER
M2054206661,full_paths_original_4_aip,"Python , the best language a business can use without risking the lack of programmers ( Common Lisp is better, but I don't know anyone who knows it except for me)",Python,Lisp,NONE,WORSE
H1153851300,full_paths_original_4_aip,I have owned a Ford F150 and I also think that the Toyota is a better driver and better built.,Ford,Toyota,NONE,WORSE
E594475185,full_paths_original_4_aip,Does this mean that PHP is that much of a superior language to Ruby?,PHP,Ruby,NONE,BETTER
I1248563780,full_paths_original_4_aip,"In Crysis the Kingston 40GB again takes second place to the Intel in the SSD ranks, making it a pretty decent proposition for gaming.",Kingston,Intel,NONE,WORSE
Q2717223134,full_paths_original_4_aip,The Sony VAIO Pro 13 (30/14 fps) and Lenovo X240 (31/17 fps) performed slightly better than the Dell.,Sony,Dell,NONE,BETTER
