id,caption,sentence,object_a,object_b,predicted,gold
748,full_paths_original_4_aip,According to many industry experts Windows Vista drains notebook battery life faster than Windows XP.,Windows Vista,Windows XP,NONE,ARG
757,full_paths_original_4_aip,"I like PHP as a language better than Python, so I thought I would check into frameworks to make my programming life a little easier.",PHP,Python,NONE,ARG
764,full_paths_original_4_aip,Ferrari could not keep up with the Honda/Renault assault.,Ferrari,Renault,NONE,ARG
766,full_paths_original_4_aip,I think I found a better sandwich than a cheese steak.,sandwich,steak,NONE,ARG
767,full_paths_original_4_aip,"I think your program might be better suited for Bash, but I like you answer and I like Python.",Bash,Python,NONE,ARG
770,full_paths_original_4_aip,"Instagram, LinkedIn, Twitter, youtube and even Google+ all grew faster than facebook.",youtube,facebook,NONE,ARG
778,full_paths_original_4_aip,gamecube looks solid but not quite as solid as the ps2.,gamecube,ps2,NONE,ARG
780,full_paths_original_4_aip,"It isn't Honda good, but it is better than my old 2001 330Ci which felt like shifting a rubber band in 1-2 (even with the BMW SSK).",Honda,BMW,NONE,ARG
783,full_paths_original_4_aip,And I like Scala better than vanilla Java- except when it comes to the collections framework- because mixins.,Scala,Java,NONE,ARG
784,full_paths_original_4_aip,"I notice many people say they will buy the ""better quality car"" when they make one well lately Cadillac was second only to Lexus and many here still bought Infinity, or Acura, Benz, etc. or kept their remaining.",Cadillac,Lexus,NONE,ARG
786,full_paths_original_4_aip,Perl gets scoping better than Python.,Perl,Python,NONE,ARG
801,full_paths_original_4_aip,"Yes, that's right folks: according to the Programming Languages Shootout, Python, PHP, and Perl are all slower than Ruby .",Python,Ruby,NONE,ARG
802,full_paths_original_4_aip,"Everybody - or well, almost everybody - knows that Apple Maps is inferior to Google Maps.",Apple,Google,NONE,ARG
807,full_paths_original_4_aip,"While the new BMW 3 Series and Infiniti G37 may offer slightly better chassis dynamics than this latest Accord, neither has an engine note as nice as this Honda.",BMW,Honda,NONE,ARG
810,full_paths_original_4_aip,"Nissan Motor , which restored production faster than Toyota and Honda after the March earthquake in Japan, saw a sales gain of 25 percent.",Nissan,Toyota,NONE,ARG
811,full_paths_original_4_aip,"I knew I had a better chance of playing volleyball in college than football.""",volleyball,football,NONE,ARG
812,full_paths_original_4_aip,An integrated Ethernet port makes things much easier than connecting a printer locally to a machine (mind the USB max cable length).,Ethernet,USB,NONE,ARG
820,full_paths_original_4_aip,"Dimensions Since the Mercedes-Benz E-Class is much slimmer than the Audi A5, it'll be much easier to find a wide enough space in a crowded parking lot.",Mercedes-Benz,Audi,NONE,ARG
821,full_paths_original_4_aip,Apple IS better than Microsoft .,Apple,Microsoft,NONE,ARG
823,full_paths_original_4_aip,"Strong Java experience or, even better, experience and/or interest in Scala",Java,Scala,NONE,ARG
825,full_paths_original_4_aip,"We chose for PostgreSQL (not to start an MySQL pg flamewar, but pg was the more suitable for our purposes) because it's open, and thus safer.",PostgreSQL,MySQL,NONE,ARG
835,full_paths_original_4_aip,Why does the psp game look so much superior to the ps3 game?,psp,ps3,NONE,ARG
837,full_paths_original_4_aip,"The Athlon II X4 630 completed our Sony Vegas 8.0 MPEG-2 rendering test in 4 minutes and 2 seconds, just over a minute faster than the Athlon II X4 620 but still noticeably slower than the Intel Core i5-750, which finished in 2 minutes and 55 seconds.",Sony,Intel,NONE,ARG
838,full_paths_original_4_aip,Samsung got the market jump on Nokia going the faster but less vetted approach of Android.,Samsung,Nokia,NONE,ARG
839,full_paths_original_4_aip,"Since then, things have only gotten worse for Intel, with rival AMD scoring a major deal with Dell.",Intel,Dell,NONE,ARG
841,full_paths_original_4_aip,This time Windows 8 was roughly 8 percent slower than Windows 7.,Windows 8,Windows 7,NONE,ARG
842,full_paths_original_4_aip,"Yes, Toyota sells more vehicles but BMW makes a vehicle that delivers a much better driving experience.",Toyota,BMW,NONE,ARG
843,full_paths_original_4_aip,"The Nikon costs $20,000 less and weighs 27.4 pounds less than this Sigma, but is a stop slower and a little less long.",Nikon,Sigma,NONE,ARG
845,full_paths_original_4_aip,"Use Windows 7 or Windows 8; they provide better default security than Windows XP or Vista, and will be supported with security updates considerably longer (Microsoft support for XP ends in April 2014).",Windows 8,Windows XP,NONE,ARG
846,full_paths_original_4_aip,Another thing which PostgreSQL does better than MySQL is password encryption.,PostgreSQL,MySQL,NONE,ARG
849,full_paths_original_4_aip,michigan  ran into one of the nation's better defenses in a 12 point loss at virginia.,michigan,virginia,NONE,ARG
850,full_paths_original_4_aip,"While Motorola has diminished, Samsung has excelled",Motorola,Samsung,NONE,ARG
851,full_paths_original_4_aip,South carolina needs better start this week against georgia,carolina,georgia,NONE,ARG
853,full_paths_original_4_aip,"Specifically, BMW quality is probably better than you think, and Honda quality is worse than you think.",BMW,Honda,NONE,ARG
854,full_paths_original_4_aip,tennis is probably even a better example than baseball.,tennis,baseball,NONE,ARG
855,full_paths_original_4_aip,"From what was presented at the presentation, Ruby tends to be about 3% slower than Perl (whatever that means).",Ruby,Perl,NONE,ARG
859,full_paths_original_4_aip,google+ is a better facebook.,google,facebook,NONE,ARG
866,full_paths_original_4_aip,"All Buick needs is nicer designs - and I think they're coming.. But, I think the designs could be even nicer - just it's not easy without looking better than Cadillac..",Buick,Cadillac,NONE,ARG
868,full_paths_original_4_aip,"Anyway, I think OpenGL is as fast as Direct3D or faster...",OpenGL,Direct3D,NONE,ARG
869,full_paths_original_4_aip,"Woods always got a ""hood pass"" from my friends because he grew up in california around nicer White people than we could imagine in South georgia.",california,georgia,NONE,ARG
870,full_paths_original_4_aip,"I need support for a technical argument: why going to an intermediate form for an existing functional back end like Haskell really, truly is better for implementing a functional language than is going to an intermediate form like the Java intermediate form and re-doing all the various specialized mechanism needed to support a true lazy functional language.",Haskell,Java,NONE,ARG
875,full_paths_original_4_aip,If you're writing bad PHP code it's probably best you stick to that instead of trying to forge even worse Java or Python wouldn't you say?,PHP,Java,NONE,ARG
878,full_paths_original_4_aip,"If anything, Scala is an even better fit for IDEA-like automation than Java is.",Scala,Java,NONE,ARG
883,full_paths_original_4_aip,"Even if this juice isn't your typical cider, it's just as good if not better in our opinion!",juice,cider,NONE,ARG
897,full_paths_original_4_aip,I've seen much better from Dell and certainly the Sony XBrite and Toshiba TruBrite screens are better than what the Inspiron 6000 offers up.,Dell,Sony,NONE,ARG
898,full_paths_original_4_aip,Mostly that it's almost definitely harder to write maintainable PHP than it is to write maintainable Perl.,PHP,Perl,NONE,ARG
900,full_paths_original_4_aip,"Tech-Ed: Windows 8 Is 'Better' than Windows 7, Microsoft Says",Windows 8,Windows 7,NONE,ARG
903,full_paths_original_4_aip,OpenGL is better than Direct3D.,OpenGL,Direct3D,NONE,ARG
904,full_paths_original_4_aip,This is where brands such as Zeiss and Leica do a lot better than Canon and Nikon.,Leica,Nikon,NONE,ARG
905,full_paths_original_4_aip,Ted thinks this beer would be a better choice for Valentine's Day than a glass of champagne.,beer,champagne,NONE,ARG
919,full_paths_original_4_aip,Gas mileage is the same but the power of the Nissan 4.0 is better than the Ford 3.8 dog.,Nissan,Ford,NONE,ARG
929,full_paths_original_4_aip,"Obviously, NetBeans is toast because of Eclipse.",NetBeans,Eclipse,NONE,ARG
931,full_paths_original_4_aip,"The Nissan just didn't seem as ""smooth"" as the Toyota, although I think it drives better.",Nissan,Toyota,NONE,ARG
937,full_paths_original_4_aip,tennis is better for Fernandez than basketball,tennis,basketball,NONE,ARG
942,full_paths_original_4_aip,for those who care about such things... i returned my Nikon 4500 10 days ago on 12th day of free 10-day trial and i traded down to a panasonic lumix LC40 with Leica lens because it had a faster shutter response and looked pretty bad ass.,Nikon,Leica,NONE,ARG
951,full_paths_original_4_aip,I'm not saying Windows 8 is worse than Windows 7 - I believe it has better features and so on.,Windows 8,Windows 7,NONE,ARG
953,full_paths_original_4_aip,For Java I like NetBeans over Eclipse.,NetBeans,Eclipse,NONE,ARG
955,full_paths_original_4_aip,Why hockey is Better than baseball,hockey,baseball,NONE,ARG
956,full_paths_original_4_aip,"OT a bit, but I liked Shattered Memories much better on the psp then the wii.",psp,wii,NONE,ARG
962,full_paths_original_4_aip,"On this cruise, I would prefer to eat pizza at every meal if that is what I truly want rather than eat a mediocre steak because I'm on a cruise in the MDR and that's what I SHOULD do.",pizza,steak,NONE,ARG
967,full_paths_original_4_aip,Another 'Windows XP is better than Windows Vista' post,Windows XP,Windows Vista,NONE,ARG
974,full_paths_original_4_aip,The latest news about OpenGL rendering Zombies faster than Direct3D really got the twittersphere going!,OpenGL,Direct3D,NONE,ARG
977,full_paths_original_4_aip,"In addition, with eight pole positions and six victories, the new Audi A4 DTM in its debut year was the most successful car of the season and superior to the Mercedes-Benz C-Class.",Audi,Mercedes-Benz,NONE,ARG
978,full_paths_original_4_aip,A programmer who focuses on front-end JavaScript will produce far better code than anything a Python programmer with coffeescript can produce.,JavaScript,Python,NONE,ARG
981,full_paths_original_4_aip,"However, t he decline seen in the last two years should start to level off, and Stice predicts better prospects for  2014 - including Intel's Bay Trail, which will provide longer battery life and powerful graphics,  the expiration of Windows XP in April , which may encourage consumers to ditch old laptops in favor of new Windows 8 devices.",Windows XP,Windows 8,NONE,ARG
985,full_paths_original_4_aip,"An expensive BMW performs better than a low-priced Honda, so shouldn't a high-cost fund deliver better returns than a low-cost one, even after taking all expenses into account?",BMW,Honda,NONE,ARG
994,full_paths_original_4_aip,"I would say MySQL is better, but if your application doesn't involve much of write operations (since its a home project) you can consider using SQLite.",MySQL,SQLite,NONE,ARG
995,full_paths_original_4_aip,"If michigan can't do any better than this, I might just have to think about moving back to california.",michigan,california,NONE,ARG
998,full_paths_original_4_aip,"Most observers, in fact, seemed to think reagan got the better of kennedy.",reagan,kennedy,NONE,ARG
1002,full_paths_original_4_aip,"The order in which I listed them is my order of preference - yes, I like JavaScript better than Ruby.",JavaScript,Ruby,NONE,ARG
1004,full_paths_original_4_aip,":-) That said, MySQL still doesn't handle parallel load nearly as well as PostgreSQL, it's just better than it once was.",MySQL,PostgreSQL,NONE,ARG
1005,full_paths_original_4_aip,"This infographic from Kissmetrics comes up with some definite sounding findings - starting with Python and Java developers being ""superior"" to those using PHP, Perl and Ruby and facebook and Google software engineers being ""better"" than those at amazon and Microsoft.",facebook,amazon,NONE,ARG
1006,full_paths_original_4_aip,"aluminum is much lighter than steel, dissipates heat better, and is easier to mod.",aluminum,steel,NONE,ARG
1010,full_paths_original_4_aip,"harvard has the overall better record, owns first place and has already beaten princeton this season.",harvard,princeton,NONE,ARG
1012,full_paths_original_4_aip,And from my experience the ticks are much worse in Mid missouri than they are in South georgia which is much warmer year round.,missouri,georgia,NONE,ARG
