_unit_id,_golden,_trusted_judgments,_last_judgment_at,label,label:confidence,a,also_acceptable,b,expected_label,id,label_gold,marker,raw_text,text_html,text_readable
1532714435,False,3,1/5/2018 17:24:01,NONE,1.0,Nvidia,,MSI,N,B232327729,,True,"__________________ AMD AM3 720 X3 BE, 3 GHz (200x15) Thermaltake Blue Orb II CPU cooler MSI DKA790GX Socket AM2+ Mobo 4 GB (2x2GB) OCZ DDR 1066 CL5 eVGA Nvidia 8800 GTS 320mb SuperClocked 2 x Viewsonic VX922 19"" monitors (twinview) 2 x 30GB OCZ vertex turbo SSD in RAID 0, 1 x 500 GB Seagate 7200.11","__________________ AMD AM3 720 X3 BE, 3 GHz (200x15) Thermaltake Blue Orb II CPU cooler <span style=""color: #9A14B2; font-weight: bold"">MSI:[OBJECT_A]</span> DKA790GX Socket AM2+ Mobo 4 GB (2x2GB) OCZ DDR 1066 CL5 eVGA <span style=""color: #6CB219; font-weight: bold"">Nvidia:[OBJECT_B]</span> 8800 GTS 320mb SuperClocked 2 x Viewsonic VX922 19"" monitors (twinview) 2 x 30GB OCZ vertex turbo SSD in RAID 0, 1 x 500 GB Seagate 7200.11","__________________ AMD AM3 720 X3 BE, 3 GHz (200x15) Thermaltake Blue Orb II CPU cooler *MSI* DKA790GX Socket AM2+ Mobo 4 GB (2x2GB) OCZ DDR 1066 CL5 eVGA §Nvidia$ 8800 GTS 320mb SuperClocked 2 x Viewsonic VX922 19"" monitors (twinview) 2 x 30GB OCZ vertex turbo SSD in RAID 0, 1 x 500 GB Seagate 7200.11"
1532714436,False,3,1/5/2018 17:14:08,NONE,1.0,Gigabyte,,Asus,N,L1857343650,,False,"NVIDIA GeForce GTX 550 Ti Roundup: Asus, EVGA, Gigabyte & MSI","NVIDIA GeForce GTX 550 Ti Roundup: <span style=""color: #9A14B2; font-weight: bold"">Asus:[OBJECT_A]</span>, EVGA, <span style=""color: #6CB219; font-weight: bold"">Gigabyte:[OBJECT_B]</span> & MSI","NVIDIA GeForce GTX 550 Ti Roundup: *Asus*, EVGA, §Gigabyte$ & MSI"
1532714437,False,3,1/5/2018 17:23:07,NONE,1.0,IBM,,Dell,N,J1458666044,,True,"It's not just SUSE saying that, but partners like HP, Dell, IBM and Red Hat are all pitching in to make OpenStack a solid cloud computing offering.","It's not just SUSE saying that, but partners like HP, <span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> and Red Hat are all pitching in to make OpenStack a solid cloud computing offering.","It's not just SUSE saying that, but partners like HP, *Dell*, §IBM$ and Red Hat are all pitching in to make OpenStack a solid cloud computing offering."
1532714439,False,3,1/5/2018 17:12:36,NONE,1.0,Intel,,Hewlett-Packard,N,G992077698,,False,HP (Hewlett-Packard) VA810UT Small Form Factor Workstation - 1 X Intel Core I3 I3-2120...,"HP (<span style=""color: #9A14B2; font-weight: bold"">Hewlett-Packard:[OBJECT_A]</span>) VA810UT Small Form Factor Workstation - 1 X <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> Core I3 I3-2120...",HP (*Hewlett-Packard*) VA810UT Small Form Factor Workstation - 1 X §Intel$ Core I3 I3-2120...
1532714440,False,4,1/5/2018 17:13:24,OTHER,0.7763,Apple,,Intel,N,E592991935,,True,"does it really matter if Intel, AMD, or Apple is the slightly faster computer?""","does it really matter if <span style=color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span>, AMD, or <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> is the slightly faster computer?""","does it really matter if *Intel*, AMD, or §Apple$ is the slightly faster computer?"
1532714441,False,3,1/5/2018 17:16:22,NONE,0.6842,Microsoft,,Intel,N,K1713539387,,True,"Microsoft, and distract the DOJ from worse dangers such as Intel.","<span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span>, and distract the DOJ from worse dangers such as <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span>.","*Microsoft*, and distract the DOJ from worse dangers such as §Intel$."
1532714442,False,3,1/5/2018 17:09:51,NONE,0.6701,Nikon,,Leica,N,L1805190071,,True,"Nikon D800E + Zeiss ZF.2 100mm ƒ/2 Makro-Planar or the Leica 100mm ƒ/2.8 APO-Macro-Elmarit-R (the Zeiss has a flatter field, so it might be a better choice).","<span style=""color: #9A14B2; font-weight: bold"">Nikon:[OBJECT_A]</span> D800E + Zeiss ZF.2 100mm ƒ/2 Makro-Planar or the <span style=""color: #6CB219; font-weight: bold"">Leica:[OBJECT_B]</span> 100mm ƒ/2.8 APO-Macro-Elmarit-R (the Zeiss has a flatter field, so it might be a better choice).","*Nikon* D800E + Zeiss ZF.2 100mm ƒ/2 Makro-Planar or the §Leica$ 100mm ƒ/2.8 APO-Macro-Elmarit-R (the Zeiss has a flatter field, so it might be a better choice)."
1532714444,False,3,1/5/2018 17:47:06,NONE,1.0,Ferrari,,BMW,N,J1540409956,,False,"Jaguar (12), Ferrari (5), MG (3), BMW (3), Bristol (2)","Jaguar (12), <span style=""color: #9A14B2; font-weight: bold"">Ferrari:[OBJECT_A]</span> (5), MG (3), <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span> (3), Bristol (2)","Jaguar (12), *Ferrari* (5), MG (3), §BMW$ (3), Bristol (2)"
1532714445,False,3,1/5/2018 17:10:49,NONE,1.0,Advil,,Motrin,N,G1025944137,,False,"... ibuprofen (Advil, Motrin, others), plus naproxen (Aleve).","... ibuprofen (<span style=""color: #9A14B2; font-weight: bold"">Advil:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Motrin:[OBJECT_B]</span>, others), plus naproxen (Aleve).","... ibuprofen (*Advil*, §Motrin$, others), plus naproxen (Aleve)."
1532714446,False,3,1/5/2018 17:17:14,NONE,1.0,IBM,,Intel,N,I1409052127,,True,It is like some academic at IBM or Intel announcing they have 10x faster memory in the lab; how many of those get to production ?,"It is like some academic at <span style=""color: #9A14B2; font-weight: bold"">IBM:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> announcing they have 10x faster memory in the lab; how many of those get to production ?",It is like some academic at *IBM* or §Intel$ announcing they have 10x faster memory in the lab; how many of those get to production ?
1532714447,False,4,1/5/2018 18:22:07,NONE,0.7866,Cadillac,,Buick,N,K1585084216,,True,Kevin Eagleburger/Superior Buick Cadillac and DeWayne Black/Hendrick Motorsports 37:52,"Kevin Eagleburger/Superior <span style=""color: #9A14B2; font-weight: bold"">Buick:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">Cadillac:[OBJECT_B]</span> and DeWayne Black/Hendrick Motorsports 37:52",Kevin Eagleburger/Superior *Buick* §Cadillac$ and DeWayne Black/Hendrick Motorsports 37:52
1532714448,False,3,1/5/2018 17:14:08,NONE,1.0,Samsung,,Motorola,N,T3268130115,,False,You're confusing Samsung and Motorola.,"You're confusing <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span>.",You're confusing *Samsung* and §Motorola$.
1532714449,False,3,1/5/2018 17:46:30,NONE,1.0,Google,,Kingston,N,F824319697,,False,"Google defaults to suggesting a route from Kingston to Cobourg farther inland through Napanee and Belleville, but I opted for the Waterfront Trail/Loyalist Parkway to Adolphustown, across the Glenora ferry, and through Prince Edward County.","<span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> defaults to suggesting a route from <span style=""color: #6CB219; font-weight: bold"">Kingston:[OBJECT_B]</span> to Cobourg farther inland through Napanee and Belleville, but I opted for the Waterfront Trail/Loyalist Parkway to Adolphustown, across the Glenora ferry, and through Prince Edward County.","*Google* defaults to suggesting a route from §Kingston$ to Cobourg farther inland through Napanee and Belleville, but I opted for the Waterfront Trail/Loyalist Parkway to Adolphustown, across the Glenora ferry, and through Prince Edward County."
1532714450,False,3,1/5/2018 17:17:35,NONE,1.0,Toyota,,Honda,N,O2342331431,,False,"Tax Honda,Nissan, Toyota.","Tax <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span>,Nissan, <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span>.","Tax *Honda*,Nissan, §Toyota$."
1532714451,False,3,1/5/2018 17:12:10,NONE,1.0,Advil,,Motrin,N,D504985234,,False,"Common Brands: Advil, Motrin","Common Brands: <span style=""color: #9A14B2; font-weight: bold"">Advil:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Motrin:[OBJECT_B]</span>","Common Brands: *Advil*, §Motrin$"
1532714452,False,3,1/5/2018 17:13:42,NONE,1.0,Toyota,,Nissan,N,K1654338550,,True,"Love to see Nissan and Toyota will return to their old root, decent R&H and sporty car.","Love to see <span style=""color: #9A14B2; font-weight: bold"">Nissan:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> will return to their old root, decent R&H and sporty car.","Love to see *Nissan* and §Toyota$ will return to their old root, decent R&H and sporty car."
1532714454,False,3,1/5/2018 17:25:45,NONE,1.0,Apple,,Amazon,N,E672317496,,True,"Even today, companies like Apple, Nintendo, Amazon, Sony, (the list is rather lengthy) want to sell you a solid product.","Even today, companies like <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span>, Nintendo, <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span>, Sony, (the list is rather lengthy) want to sell you a solid product.","Even today, companies like *Apple*, Nintendo, §Amazon$, Sony, (the list is rather lengthy) want to sell you a solid product."
1532714456,False,3,1/5/2018 17:16:11,NONE,0.7134,Nikon,,Leica,N,I1334350858,,True,"I realize this is a long shot but I'm looking for a decent pair of 8x42 or 10x42 binoculars- Leica, Zeiss, Nikon, Minox, Pentax even Bushnell if they're the right model .","I realize this is a long shot but I'm looking for a decent pair of 8x42 or 10x42 binoculars- <span style=""color: #9A14B2; font-weight: bold"">Leica:[OBJECT_A]</span>, Zeiss, <span style=""color: #6CB219; font-weight: bold"">Nikon:[OBJECT_B]</span>, Minox, Pentax even Bushnell if they're the right model .","I realize this is a long shot but I'm looking for a decent pair of 8x42 or 10x42 binoculars- *Leica*, Zeiss, §Nikon$, Minox, Pentax even Bushnell if they're the right model ."
1532714458,False,3,1/5/2018 18:08:10,NONE,1.0,Nvidia,,MSI,N,C370658165,,True,"A solid, if not outstanding all-purpose machine, the MSI MegaBook EX600 sports an Intel Core 2 Duo processor, an Nvidia GeForce graphics card and some nifty multimedia additions including a 1.3-megapixel webcam and a multi-card reader.","A solid, if not outstanding all-purpose machine, the <span style=""color: #9A14B2; font-weight: bold"">MSI:[OBJECT_A]</span> MegaBook EX600 sports an Intel Core 2 Duo processor, an <span style=""color: #6CB219; font-weight: bold"">Nvidia:[OBJECT_B]</span> GeForce graphics card and some nifty multimedia additions including a 1.3-megapixel webcam and a multi-card reader.","A solid, if not outstanding all-purpose machine, the *MSI* MegaBook EX600 sports an Intel Core 2 Duo processor, an §Nvidia$ GeForce graphics card and some nifty multimedia additions including a 1.3-megapixel webcam and a multi-card reader."
1532714460,False,3,1/5/2018 17:13:31,NONE,1.0,Ford,,Nissan,N,O2434996375,,True,"The choice of vehicle is made easier because Brazil is home to many of the world's major auto makers including GM, Ford , Fiat, VW, Renault-Nissan, PSA Peugeot Citroen, Honda , Hyundai , Mitsubishi and Audi.","The choice of vehicle is made easier because Brazil is home to many of the world's major auto makers including GM, <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> , Fiat, VW, Renault-<span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span>, PSA Peugeot Citroen, Honda , Hyundai , Mitsubishi and Audi.","The choice of vehicle is made easier because Brazil is home to many of the world's major auto makers including GM, *Ford* , Fiat, VW, Renault-§Nissan$, PSA Peugeot Citroen, Honda , Hyundai , Mitsubishi and Audi."
1532714461,False,3,1/5/2018 17:14:03,NONE,0.6774,Microsoft,,Google,N,B289360019,,True,"And what is wrong with Microsoft and Google, that they have such lousy after-sales service?","And what is wrong with <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span>, that they have such lousy after-sales service?","And what is wrong with *Microsoft* and §Google$, that they have such lousy after-sales service?"
1532714462,False,3,1/5/2018 17:11:04,NONE,1.0,Intel,,Hewlett-Packard,N,Q2666823353,,False,"The researchers are working with companies like Intel, AMD, IBM, Sun, Hewlett-Packard, and Nvidia.""","The researchers are working with companies like <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span>, AMD, IBM, Sun, <span style=""color: #6CB219; font-weight: bold"">Hewlett-Packard:[OBJECT_B]</span>, and Nvidia.""","The researchers are working with companies like *Intel*, AMD, IBM, Sun, §Hewlett-Packard$, and Nvidia."""
1532714464,False,3,1/5/2018 17:16:22,NONE,1.0,Audi,,Mercedes-Benz,N,F805681087,,True,"Germany's BMW, Mercedes-Benz and Audi (along with its corporate cousin, Porsche) are pouring billions of dollars into developing new vehicles, placing an emphasis on their factories in the United States and Mexico, where production is cheaper and easier to modify than at tradition-laden plants back home.","Germany's BMW, <span style=""color: #9A14B2; font-weight: bold"">Mercedes-Benz:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Audi:[OBJECT_B]</span> (along with its corporate cousin, Porsche) are pouring billions of dollars into developing new vehicles, placing an emphasis on their factories in the United States and Mexico, where production is cheaper and easier to modify than at tradition-laden plants back home.","Germany's BMW, *Mercedes-Benz* and §Audi$ (along with its corporate cousin, Porsche) are pouring billions of dollars into developing new vehicles, placing an emphasis on their factories in the United States and Mexico, where production is cheaper and easier to modify than at tradition-laden plants back home."
1532714465,False,3,1/5/2018 17:12:10,NONE,1.0,Gigabyte,,Asus,N,H1206148406,,False,(I'm looking at you Gigabyte and Asus),"(I'm looking at you <span style=""color: #9A14B2; font-weight: bold"">Gigabyte:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Asus:[OBJECT_B]</span>)",(I'm looking at you *Gigabyte* and §Asus$)
1532714466,False,3,1/5/2018 17:16:22,NONE,1.0,Ford,,Toyota,N,K1730908977,,True,"More competition from Ford helps Toyota work harder, so it's all good.","More competition from <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> helps <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> work harder, so it's all good.","More competition from *Ford* helps §Toyota$ work harder, so it's all good."
1532714468,False,3,1/5/2018 18:48:42,NONE,1.0,Ford,,Chrysler,N,F740053275,,False,- Ford / Chrysler Dealership,"- <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> / <span style=""color: #6CB219; font-weight: bold"">Chrysler:[OBJECT_B]</span> Dealership",- *Ford* / §Chrysler$ Dealership
1532714469,False,3,1/5/2018 17:46:44,OTHER,1.0,Nokia,,Motorola,N,K1744943605,,False,Motorola tries to differentiate from Nokia!,"<span style=""color: #9A14B2; font-weight: bold"">Motorola:[OBJECT_A]</span> tries to differentiate from <span style=""color: #6CB219; font-weight: bold"">Nokia:[OBJECT_B]</span>!",*Motorola* tries to differentiate from §Nokia$!
1532714470,False,3,1/5/2018 17:27:14,NONE,1.0,Nike,,Adidas,N,J1548543533,,True,"Jeremy & Claire Weiss , this husband and wife duo better known as ""Day19"" make their living shooting commercial advertising campaigns for the likes of Adidas, Pepsi, Nike, Converse, & more.","Jeremy & Claire Weiss , this husband and wife duo better known as ""Day19"" make their living shooting commercial advertising campaigns for the likes of <span style=""color: #9A14B2; font-weight: bold"">Adidas:[OBJECT_A]</span>, Pepsi, <span style=""color: #6CB219; font-weight: bold"">Nike:[OBJECT_B]</span>, Converse, & more.","Jeremy & Claire Weiss , this husband and wife duo better known as ""Day19"" make their living shooting commercial advertising campaigns for the likes of *Adidas*, Pepsi, §Nike$, Converse, & more."
1532714471,False,3,1/5/2018 17:22:23,NONE,1.0,Ford,,BMW,N,F794059974,,True,"Further, we've been able to integrate Stitcher with Ford, GM, Mercedes and BMW vehicles to make it easier to access the content you want from wherever you are.","Further, we've been able to integrate Stitcher with <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span>, GM, Mercedes and <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span> vehicles to make it easier to access the content you want from wherever you are.","Further, we've been able to integrate Stitcher with *Ford*, GM, Mercedes and §BMW$ vehicles to make it easier to access the content you want from wherever you are."
