id,sentence,object_a,object_b,most_frequent_label,most_frequent_percentage,path
T3207653766,wood Spo ...more ked Wheels and decent rubber.,wood,rubber,NONE,0.6,X/PROPN/compound/>_spo/PROPN/ROOT/^_Y/PROPN/conj/<
F739998203,Ford and Chevrolet are steadily trying to increase their sales by providing better products and here's how they are trying to do it.,Ford,Chevrolet,NONE,1.0,X/PROPN/nsubj/>_try/VERB/ROOT/>_try/VERB/ROOT/^_try/VERB/ROOT/<_objecta/PROPN/nsubj/<_Y/PROPN/conj/<
F739998203,Ford and Chevrolet are steadily trying to increase their sales by providing better products and here's how they are trying to do it.,Ford,Chevrolet,NONE,1.0,X/PROPN/nsubj/>_and/CONJ/cc/V_try/VERB/ROOT/>_try/VERB/ROOT/^_try/VERB/ROOT/<_objecta/PROPN/nsubj/<_Y/PROPN/conj/<
A92555559,5. Samsung BlackJack II/Motorola Q9 Global,Samsung,Motorola,NONE,1.0,X/PROPN/compound/>_Y/PROPN/ROOT/^
A92555559,5. Samsung BlackJack II/Motorola Q9 Global,Samsung,Motorola,NONE,1.0,X/PROPN/compound/>_blackjack/PROPN/compound/V_Y/PROPN/ROOT/^
A92555559,5. Samsung BlackJack II/Motorola Q9 Global,Samsung,Motorola,NONE,1.0,X/PROPN/compound/>_ii/PROPN/compound/V_Y/PROPN/ROOT/^
A92555559,5. Samsung BlackJack II/Motorola Q9 Global,Samsung,Motorola,NONE,1.0,X/PROPN/compound/>_Y/PROPN/ROOT/^_global/PROPN/appos/V
J1484296443,It was poorly coded in Perl anyway compare to the Korean tool which is well coded in PHP.,Perl,PHP,WORSE,0.8,X/PROPN/pobj/>_in/ADP/prep/>_cod/VERB/acomp/>_be/VERB/ROOT/^_compare/VERB/conj/<_to/ADP/prep/<_tool/NOUN/pobj/<_be/VERB/relcl/<_cod/VERB/acomp/<_in/PART/prep/<_Y/PROPN/pobj/<
D391351621,"But if video capture is what you're after, there are better tools than FRAPS or MSI AB.If you have a 6xx or 7xx series Nvidia card, SHADOWPLAY is your friend (it's part of Geforce Experience and can capture at full HD, with or without audio (+ your own microphone should you want to).",MSI,Nvidia,NONE,0.6,X/PROPN/conj/>_fraps/PROPN/pobj/>_than/ADP/prep/>_have/VERB/conj/>_be/VERB/ROOT/^_be/VERB/conj/<_card/NOUN/npadvmod/<_Y/PROPN/compound/<
D465083528,Chances Rodriguez will have better offensive linemen on his michigan teams than he had at West virginia: roughly 120%.,michigan,virginia,BETTER,1.0,X/PROPN/compound/>_team/NOUN/pobj/>_on/ADP/prep/>_have/VERB/ROOT/^_have/VERB/advcl/<_Y/PROPN/dobj/<
D465083528,Chances Rodriguez will have better offensive linemen on his michigan teams than he had at West virginia: roughly 120%.,michigan,virginia,BETTER,1.0,X/PROPN/compound/>_team/NOUN/pobj/>_on/ADP/prep/>_have/VERB/ROOT/^_have/VERB/advcl/<_Y/PROPN/dobj/<_120/NUM/appos/V
I1377007203,"It gets better-this is cnn, not fox.",cnn,fox,BETTER,0.8,X/PROPN/nmod/>_objectb/PROPN/attr/>_be/VERB/ccomp/>_get/VERB/ROOT/^_be/VERB/ccomp/<_Y/PROPN/attr/<
I1377007203,"It gets better-this is cnn, not fox.",cnn,fox,BETTER,0.8,X/PROPN/nmod/>_objectb/PROPN/attr/>_be/VERB/ccomp/>_get/VERB/ROOT/^_be/VERB/ccomp/<_not/ADV/neg/V_Y/PROPN/attr/<
I1385925160,I think it allows him to learn before he is considered for Ferrari or BMW perhaps.,Ferrari,BMW,NONE,1.0,X/PROPN/pobj/>_for/ADP/prep/>_consider/VERB/ROOT/^_for/ADP/prep/<_objecta/PROPN/pobj/<_Y/PROPN/conj/<
I1385925160,I think it allows him to learn before he is considered for Ferrari or BMW perhaps.,Ferrari,BMW,NONE,1.0,X/PROPN/pobj/>_or/CONJ/cc/V_for/ADP/prep/>_consider/VERB/ROOT/^_for/ADP/prep/<_objecta/PROPN/pobj/<_Y/PROPN/conj/<
E683050923,"Example, in the midsize sedan market the products offered by American companies like GM and Ford are EVERY BIT as good as the Japanese, European or Korean competition (The jury is out on the Chrysler 200) but people flock to Toyota and Honda dealerships because there's the ""belief"" that it's a better, more dependable product.",Chrysler,Toyota,WORSE,0.6,X/PROPN/pobj/>_on/ADP/prep/>_out/PART/advmod/>_be/VERB/relcl/>_bit/PROPN/attr/>_be/VERB/ROOT/^_flock/VERB/conj/<_to/ADP/prep/<_Y/PROPN/pobj/<
E683050923,"Example, in the midsize sedan market the products offered by American companies like GM and Ford are EVERY BIT as good as the Japanese, European or Korean competition (The jury is out on the Chrysler 200) but people flock to Toyota and Honda dealerships because there's the ""belief"" that it's a better, more dependable product.",Chrysler,Toyota,WORSE,0.6,the/DET/det/V_X/PROPN/pobj/>_on/ADP/prep/>_out/PART/advmod/>_be/VERB/relcl/>_bit/PROPN/attr/>_be/VERB/ROOT/^_flock/VERB/conj/<_to/ADP/prep/<_Y/PROPN/pobj/<
E683050923,"Example, in the midsize sedan market the products offered by American companies like GM and Ford are EVERY BIT as good as the Japanese, European or Korean competition (The jury is out on the Chrysler 200) but people flock to Toyota and Honda dealerships because there's the ""belief"" that it's a better, more dependable product.",Chrysler,Toyota,WORSE,0.6,X/PROPN/pobj/>_200/NUM/nummod/V_on/ADP/prep/>_out/PART/advmod/>_be/VERB/relcl/>_bit/PROPN/attr/>_be/VERB/ROOT/^_flock/VERB/conj/<_to/ADP/prep/<_Y/PROPN/pobj/<
E683050923,"Example, in the midsize sedan market the products offered by American companies like GM and Ford are EVERY BIT as good as the Japanese, European or Korean competition (The jury is out on the Chrysler 200) but people flock to Toyota and Honda dealerships because there's the ""belief"" that it's a better, more dependable product.",Chrysler,Toyota,WORSE,0.6,X/PROPN/pobj/>_on/ADP/prep/>_out/PART/advmod/>_be/VERB/relcl/>_bit/PROPN/attr/>_be/VERB/ROOT/^_flock/VERB/conj/<_to/ADP/prep/<_Y/PROPN/pobj/<_and/CONJ/cc/V
E683050923,"Example, in the midsize sedan market the products offered by American companies like GM and Ford are EVERY BIT as good as the Japanese, European or Korean competition (The jury is out on the Chrysler 200) but people flock to Toyota and Honda dealerships because there's the ""belief"" that it's a better, more dependable product.",Chrysler,Toyota,WORSE,0.6,X/PROPN/pobj/>_on/ADP/prep/>_out/PART/advmod/>_be/VERB/relcl/>_bit/PROPN/attr/>_be/VERB/ROOT/^_flock/VERB/conj/<_to/ADP/prep/<_Y/PROPN/pobj/<_honda/PROPN/conj/V
J1456030841,It's more explicit and faster (especially since regex in Python is not super optimized like Perl).,Python,Perl,WORSE,0.8,X/PROPN/pobj/>_in/ADP/prep/>_regex/NOUN/nsubj/>_be/VERB/ROOT/^_optimize/VERB/prep/<_like/ADP/prep/<_Y/PROPN/pobj/<
L1754065103,"Much better to ask what the strengths and weaknesses are of particular languages, eg. for programming a particular kind of task, for future employability of developers and maintainers, for compiler efficiency, for expressive completeness, for FFI, etc. Python clearly has many strengths that Lisp/scheme lack, also vica versa.",Python,Lisp,BETTER,0.8,X/PROPN/nsubj/>_have/VERB/ccomp/>_good/ADJ/ROOT/^_have/VERB/ccomp/<_vica/VERB/advcl/<_lack/NOUN/nsubj/<_Y/ADJ/amod/<
N2212181215,"Since Ohio State was ineligible, there is a solid argument that oregon and georgia - on the lip of the goal in the SEC championship game vs. Alabama when time ran out - would also be included.",oregon,georgia,NONE,1.0,X/PROPN/nsubj/>_run/VERB/acl/>_argument/NOUN/ROOT/^_run/VERB/acl/<_objecta/PROPN/nsubj/<_Y/PROPN/conj/<
N2212181215,"Since Ohio State was ineligible, there is a solid argument that oregon and georgia - on the lip of the goal in the SEC championship game vs. Alabama when time ran out - would also be included.",oregon,georgia,NONE,1.0,X/PROPN/nsubj/>_and/CONJ/cc/V_run/VERB/acl/>_argument/NOUN/ROOT/^_run/VERB/acl/<_objecta/PROPN/nsubj/<_Y/PROPN/conj/<
N2212181215,"Since Ohio State was ineligible, there is a solid argument that oregon and georgia - on the lip of the goal in the SEC championship game vs. Alabama when time ran out - would also be included.",oregon,georgia,NONE,1.0,X/PROPN/nsubj/>_on/ADP/prep/V_run/VERB/acl/>_argument/NOUN/ROOT/^_run/VERB/acl/<_objecta/PROPN/nsubj/<_Y/PROPN/conj/<
S3072134857,We need...implemented by Objective-C rather than Swift.,Objective-C,Swift,BETTER,0.8,X/PROPN/pobj/>_by/ADP/agent/>_needimplemented/VERB/ROOT/^_than/ADP/prep/<_Y/PROPN/pobj/<
J1531460719,I would also like to point out the reason that vBullitin is faster is due to MySQL databases vs flat-file AND better programming not Perl/PHP.,Perl,PHP,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/nmod/>_programming/NOUN/pobj/>_vs/ADP/ROOT/^_programming/NOUN/pobj/<_Y/PROPN/nmod/<
J1531460719,I would also like to point out the reason that vBullitin is faster is due to MySQL databases vs flat-file AND better programming not Perl/PHP.,Perl,PHP,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/nmod/>_programming/NOUN/pobj/>_vs/ADP/ROOT/^_programming/NOUN/pobj/<_not/ADV/neg/V_Y/PROPN/nmod/<
K1711791098,Michael: golf and basketball.,golf,basketball,NONE,1.0,X/PROPN/ROOT/^_Y/PROPN/conj/<
K1711791098,Michael: golf and basketball.,golf,basketball,NONE,1.0,michael/PROPN/compound/V_X/PROPN/ROOT/^_Y/PROPN/conj/<
K1711791098,Michael: golf and basketball.,golf,basketball,NONE,1.0,X/PROPN/ROOT/^_and/CONJ/cc/V_Y/PROPN/conj/<
G1024603203,"IBM on Wednesday unveiled new POWER8 processor-based servers that the computing giant said ""are capable of analyzing data 50 times faster than the latest x86-based systems"" built on chips from companies like Intel and Advanced Micro Devices.",IBM,Intel,BETTER,0.8,X/PROPN/nsubj/>_unveil/VERB/ROOT/>_unveil/VERB/ROOT/^_unveil/VERB/ROOT/<_processorbased/VERB/ccomp/<_server/NOUN/dobj/<_say/VERB/relcl/<_be/VERB/ccomp/<_capable/ADJ/acomp/<_of/ADP/prep/<_analyze/VERB/pcomp/<_faster/ADV/advmod/<_than/ADP/prep/<_system/NOUN/pobj/<_build/VERB/acl/<_on/ADP/prep/<_chip/NOUN/pobj/<_from/ADP/prep/<_company/NOUN/pobj/<_like/ADP/prep/<_Y/PROPN/pobj/<
G1024603203,"IBM on Wednesday unveiled new POWER8 processor-based servers that the computing giant said ""are capable of analyzing data 50 times faster than the latest x86-based systems"" built on chips from companies like Intel and Advanced Micro Devices.",IBM,Intel,BETTER,0.8,X/PROPN/nsubj/>_unveil/VERB/ROOT/>_unveil/VERB/ROOT/^_unveil/VERB/ROOT/<_processorbased/VERB/ccomp/<_server/NOUN/dobj/<_say/VERB/relcl/<_be/VERB/ccomp/<_capable/ADJ/acomp/<_of/ADP/prep/<_analyze/VERB/pcomp/<_faster/ADV/advmod/<_than/ADP/prep/<_system/NOUN/pobj/<_build/VERB/acl/<_on/ADP/prep/<_chip/NOUN/pobj/<_from/ADP/prep/<_company/NOUN/pobj/<_like/ADP/prep/<_Y/PROPN/pobj/<_and/CONJ/cc/V
G1024603203,"IBM on Wednesday unveiled new POWER8 processor-based servers that the computing giant said ""are capable of analyzing data 50 times faster than the latest x86-based systems"" built on chips from companies like Intel and Advanced Micro Devices.",IBM,Intel,BETTER,0.8,X/PROPN/nsubj/>_unveil/VERB/ROOT/>_unveil/VERB/ROOT/^_unveil/VERB/ROOT/<_processorbased/VERB/ccomp/<_server/NOUN/dobj/<_say/VERB/relcl/<_be/VERB/ccomp/<_capable/ADJ/acomp/<_of/ADP/prep/<_analyze/VERB/pcomp/<_faster/ADV/advmod/<_than/ADP/prep/<_system/NOUN/pobj/<_build/VERB/acl/<_on/ADP/prep/<_chip/NOUN/pobj/<_from/ADP/prep/<_company/NOUN/pobj/<_like/ADP/prep/<_Y/PROPN/pobj/<_devices/PROPN/conj/V
I1404072421,"It is BMW, not Ferrari.",BMW,Ferrari,NONE,0.8,X/PROPN/nmod/>_objectb/PROPN/attr/>_be/VERB/ROOT/>_be/VERB/ROOT/<_Y/PROPN/attr/^
I1404072421,"It is BMW, not Ferrari.",BMW,Ferrari,NONE,0.8,X/PROPN/nmod/>_objectb/PROPN/attr/>_be/VERB/ROOT/>_be/VERB/ROOT/<_not/ADV/neg/V_Y/PROPN/attr/^
S3116356342,What's worse is that going from a PHP-mindset to C++ or Java isn't the easiest thing in the world.,PHP,Java,NONE,1.0,X/PROPN/compound/>_mindset/NOUN/pobj/>_from/ADP/ROOT/^_to/ADP/prep/<_c/PROPN/pobj/<_Y/PROPN/conj/<
D388184534,"But, hockey and basketball are our better sports.",hockey,basketball,NONE,1.0,X/PROPN/nsubj/>_be/VERB/ROOT/>_be/VERB/ROOT/^_be/VERB/ROOT/<_objecta/PROPN/nsubj/<_Y/PROPN/conj/<
D388184534,"But, hockey and basketball are our better sports.",hockey,basketball,NONE,1.0,X/PROPN/nsubj/>_and/CONJ/cc/V_be/VERB/ROOT/>_be/VERB/ROOT/^_be/VERB/ROOT/<_objecta/PROPN/nsubj/<_Y/PROPN/conj/<
N2201997302,Show Bikes by Make Select Category Aermacchi AJS Ariel Benelli Bimota BMW Brough Superior BSA Bultaco Cagiva DKW Ducati Gilera Greeves Harley Davidson Honda Horex Indian Kawasaki Laverda Matchless Mondial Moto Guzzi Moto Morini Motobi MV Agusta Norton NSU Panther Parilla Racycle Rickman Royal Enfield Suzuki Triumph Uncategorized Velocette Vincent Yamaha Zenith,BMW,Honda,NONE,1.0,X/PROPN/compound/>_superior/PROPN/compound/>_greeves/PROPN/compound/>_davidson/PROPN/appos/>_bimota/PROPN/ROOT/^_mv/PROPN/appos/<_Y/PROPN/compound/<
B320431830,"A paint pen, if you can get your color, will touch it up easier.",paint,pen,NONE,1.0,X/PROPN/compound/>_Y/PROPN/ROOT/^
B320431830,"A paint pen, if you can get your color, will touch it up easier.",paint,pen,NONE,1.0,X/PROPN/compound/>_Y/PROPN/ROOT/^_get/VERB/advcl/V
H1124182702,"If you sprinkle cayenne pepper flakes on your low-fat pizza or soup, toss some sliced jalapeno peppers into your salad, or chop some habanero peppers into your turkey chili, you may be able to lose weight faster!",pizza,soup,NONE,1.0,X/PROPN/nsubj/>_toss/VERB/ROOT/>_toss/VERB/ROOT/^_toss/VERB/ROOT/<_objecta/PROPN/nsubj/<_Y/PROPN/conj/<
H1124182702,"If you sprinkle cayenne pepper flakes on your low-fat pizza or soup, toss some sliced jalapeno peppers into your salad, or chop some habanero peppers into your turkey chili, you may be able to lose weight faster!",pizza,soup,NONE,1.0,X/PROPN/nsubj/>_or/CONJ/cc/V_toss/VERB/ROOT/>_toss/VERB/ROOT/^_toss/VERB/ROOT/<_objecta/PROPN/nsubj/<_Y/PROPN/conj/<
K1600729944,"Laptop Macintosh:  Apple 13"" MacBook Pro, Intel Dual-core i7 processor running at 2.9 GHz, 8 GB RAM, 256 GB solid-state drive, 8x double-layer SuperDrive (DVD±RW/CD-RW), built-in gigabit Ethernet, Airport Extreme wireless card, Bluetooth, 13.3"" LED-backlit glossy widescreen display with built-in camera, Mac OS X, Mini DisplayPort to VGA adapter, security cable.",Ethernet,Bluetooth,NONE,1.0,X/PROPN/compound/>_card/NOUN/appos/>_doublelayer/NOUN/ROOT/^_card/NOUN/appos/<_ledbacklit/PROPN/appos/<_Y/PROPN/nmod/<
S3102273273,What better ingredient to pair with cranberry juice than tea!,juice,tea,NONE,0.6,X/PROPN/pobj/>_with/ADP/prep/>_pair/VERB/ROOT/^_with/ADP/prep/<_objecta/PROPN/pobj/<_than/ADP/prep/<_Y/PROPN/pobj/<
S3102273273,What better ingredient to pair with cranberry juice than tea!,juice,tea,NONE,0.6,cranberry/NOUN/compound/V_X/PROPN/pobj/>_with/ADP/prep/>_pair/VERB/ROOT/^_with/ADP/prep/<_objecta/PROPN/pobj/<_than/ADP/prep/<_Y/PROPN/pobj/<
I1308137387,"In the Linux market, IBM, HP, and Dell are seen as better positioned than late-to-the-game Sun.",IBM,Dell,NONE,1.0,X/PROPN/compound/>_hp/PROPN/appos/>_market/NOUN/pobj/>_in/ADP/prep/>_see/VERB/ROOT/>_hp/PROPN/ROOT/^_see/VERB/ROOT/<_Y/PROPN/nsubjpass/<
P2527067992,The introduction of G3 Power PC microprocessor made ​​by Apple faster than computers that run on Intel processors.,Apple,Intel,BETTER,1.0,X/PROPN/nsubj/>_fast/ADJ/ccomp/>_make/VERB/ROOT/^_fast/ADJ/ccomp/<_than/ADP/prep/<_computer/NOUN/pobj/<_run/VERB/relcl/<_on/ADP/prep/<_processor/NOUN/pobj/<_Y/PROPN/compound/<
P2527067992,The introduction of G3 Power PC microprocessor made ​​by Apple faster than computers that run on Intel processors.,Apple,Intel,BETTER,1.0,​​by/PROPN/compound/V_X/PROPN/nsubj/>_fast/ADJ/ccomp/>_make/VERB/ROOT/^_fast/ADJ/ccomp/<_than/ADP/prep/<_computer/NOUN/pobj/<_run/VERB/relcl/<_on/ADP/prep/<_processor/NOUN/pobj/<_Y/PROPN/compound/<
M2032209894,"Pretty much if we took in a MBZ,BMW or Lexus it was solid gold ( sport car hands down a Porshe, Audi wasn't our first choice to have on the lot.",Lexus,Audi,BETTER,0.6,X/PROPN/conj/>_mbzbmw/PROPN/dobj/>_take/VERB/advcl/>_much/ADV/advmod/>_be/VERB/ROOT/^_be/VERB/conj/<_Y/PROPN/nsubj/<
M2032209894,"Pretty much if we took in a MBZ,BMW or Lexus it was solid gold ( sport car hands down a Porshe, Audi wasn't our first choice to have on the lot.",Lexus,Audi,BETTER,0.6,X/PROPN/conj/>_mbzbmw/PROPN/dobj/>_take/VERB/advcl/>_much/ADV/advmod/>_be/VERB/ROOT/^_be/VERB/conj/<_porshe/PROPN/compound/V_Y/PROPN/nsubj/<
C354883223,"As far as benchmark performance is concerned, the Intel Atom Z2760 recorded 3min 36sec in our Blender 3D rendering test, which is over 15sec slower than the Dell Latitude 10 and HP ElitePad 900 tablets, and only a 24sec faster than one of the last netbooks we saw back in 2010, the Acer Aspire Happy.",Intel,Dell,WORSE,1.0,X/PROPN/compound/>_z2760/PROPN/nsubj/>_record/VERB/ROOT/^_render/VERB/advcl/<_test/NOUN/dobj/<_be/VERB/relcl/<_over/ADP/prep/<_15sec/NUM/pobj/<_slow/ADJ/amod/<_than/ADP/prep/<_tablet/NOUN/pobj/<_Y/PROPN/nmod/<
C354883223,"As far as benchmark performance is concerned, the Intel Atom Z2760 recorded 3min 36sec in our Blender 3D rendering test, which is over 15sec slower than the Dell Latitude 10 and HP ElitePad 900 tablets, and only a 24sec faster than one of the last netbooks we saw back in 2010, the Acer Aspire Happy.",Intel,Dell,WORSE,1.0,X/PROPN/compound/>_z2760/PROPN/nsubj/>_record/VERB/ROOT/^_render/VERB/advcl/<_test/NOUN/dobj/<_be/VERB/relcl/<_over/ADP/prep/<_15sec/NUM/pobj/<_slow/ADJ/amod/<_than/ADP/prep/<_tablet/NOUN/pobj/<_the/DET/det/V_Y/PROPN/nmod/<
C354883223,"As far as benchmark performance is concerned, the Intel Atom Z2760 recorded 3min 36sec in our Blender 3D rendering test, which is over 15sec slower than the Dell Latitude 10 and HP ElitePad 900 tablets, and only a 24sec faster than one of the last netbooks we saw back in 2010, the Acer Aspire Happy.",Intel,Dell,WORSE,1.0,X/PROPN/compound/>_z2760/PROPN/nsubj/>_record/VERB/ROOT/^_render/VERB/advcl/<_test/NOUN/dobj/<_be/VERB/relcl/<_over/ADP/prep/<_15sec/NUM/pobj/<_slow/ADJ/amod/<_than/ADP/prep/<_tablet/NOUN/pobj/<_Y/PROPN/nmod/<_latitude/PROPN/appos/V
C354883223,"As far as benchmark performance is concerned, the Intel Atom Z2760 recorded 3min 36sec in our Blender 3D rendering test, which is over 15sec slower than the Dell Latitude 10 and HP ElitePad 900 tablets, and only a 24sec faster than one of the last netbooks we saw back in 2010, the Acer Aspire Happy.",Intel,Dell,WORSE,1.0,X/PROPN/compound/>_z2760/PROPN/nsubj/>_record/VERB/ROOT/^_render/VERB/advcl/<_test/NOUN/dobj/<_be/VERB/relcl/<_over/ADP/prep/<_15sec/NUM/pobj/<_slow/ADJ/amod/<_than/ADP/prep/<_tablet/NOUN/pobj/<_Y/PROPN/nmod/<_and/CONJ/cc/V
C354883223,"As far as benchmark performance is concerned, the Intel Atom Z2760 recorded 3min 36sec in our Blender 3D rendering test, which is over 15sec slower than the Dell Latitude 10 and HP ElitePad 900 tablets, and only a 24sec faster than one of the last netbooks we saw back in 2010, the Acer Aspire Happy.",Intel,Dell,WORSE,1.0,X/PROPN/compound/>_z2760/PROPN/nsubj/>_record/VERB/ROOT/^_render/VERB/advcl/<_test/NOUN/dobj/<_be/VERB/relcl/<_over/ADP/prep/<_15sec/NUM/pobj/<_slow/ADJ/amod/<_than/ADP/prep/<_tablet/NOUN/pobj/<_Y/PROPN/nmod/<_elitepad/PROPN/conj/V
F737449169,"For an easier mixer, combine the Matcha tea/peach juice with carbonated water, to taste.",tea,juice,NONE,1.0,X/PROPN/compound/>_peach/NOUN/dobj/>_combine/VERB/ROOT/^_taste/VERB/advcl/<_Y/PROPN/dep/<
F737449169,"For an easier mixer, combine the Matcha tea/peach juice with carbonated water, to taste.",tea,juice,NONE,1.0,X/PROPN/compound/>_peach/NOUN/dobj/>_combine/VERB/ROOT/^_taste/VERB/advcl/<_Y/PROPN/dep/<_with/ADP/prep/V
T3215789325,"Writing in the harvard Business Review and the Washington Post , two U.S. business professors, Vijay Govindarajan from dartmouth and Ravi Ramammurti from Northeastern University tell the story of how Indian hospitals deliver better care for much less.",harvard,dartmouth,NONE,1.0,X/PROPN/compound/>_review/PROPN/nmod/>_professor/NOUN/ROOT/^_govindarajan/PROPN/appos/<_from/ADP/prep/<_Y/PROPN/pobj/<
T3215789325,"Writing in the harvard Business Review and the Washington Post , two U.S. business professors, Vijay Govindarajan from dartmouth and Ravi Ramammurti from Northeastern University tell the story of how Indian hospitals deliver better care for much less.",harvard,dartmouth,NONE,1.0,X/PROPN/compound/>_review/PROPN/nmod/>_professor/NOUN/ROOT/^_govindarajan/PROPN/appos/<_from/ADP/prep/<_Y/PROPN/pobj/<_and/CONJ/cc/V
T3215789325,"Writing in the harvard Business Review and the Washington Post , two U.S. business professors, Vijay Govindarajan from dartmouth and Ravi Ramammurti from Northeastern University tell the story of how Indian hospitals deliver better care for much less.",harvard,dartmouth,NONE,1.0,X/PROPN/compound/>_review/PROPN/nmod/>_professor/NOUN/ROOT/^_govindarajan/PROPN/appos/<_from/ADP/prep/<_Y/PROPN/pobj/<_ramammurti/PROPN/conj/V
T3165855318,"While the tutorial implies that using SQLite is the easiest path to getting a working app, it's probably easier to use MySQL or postgres if you're comfortable with those.",SQLite,MySQL,WORSE,0.6,X/PROPN/dobj/>_use/VERB/csubj/>_be/VERB/ROOT/^_use/VERB/advcl/<_Y/PROPN/dobj/<
T3165855318,"While the tutorial implies that using SQLite is the easiest path to getting a working app, it's probably easier to use MySQL or postgres if you're comfortable with those.",SQLite,MySQL,WORSE,0.6,X/PROPN/dobj/>_use/VERB/csubj/>_be/VERB/ROOT/^_use/VERB/advcl/<_Y/PROPN/dobj/<_or/CONJ/cc/V
T3165855318,"While the tutorial implies that using SQLite is the easiest path to getting a working app, it's probably easier to use MySQL or postgres if you're comfortable with those.",SQLite,MySQL,WORSE,0.6,X/PROPN/dobj/>_use/VERB/csubj/>_be/VERB/ROOT/^_use/VERB/advcl/<_Y/PROPN/dobj/<_postgres/NOUN/conj/V
